_MEMBER_DEGs,_MEMBER_DMRs,_LogP_DEGs,_LogP_DMRs,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,1,-19,-4.7,C0002726,M11,2,0,DisGeNET,35,Amyloidosis,,-19,5,12,30337,694,400,46,12,1.6,240|383|722|929|1118|1378|2069|2357|3162|3240|3290|3552|3553|3557|3576|3579|3586|3684|4001|4050|4146|4210|4311|4318|5743|5788|5806|6279|6280|6406|6531|6696|6700|7099|8291|8530|9839|10288|11202|23237|25797|26353|54210|64581|91662|114548,ALOX5|ARG1|C4BPA|CD14|CHIT1|CR1|EREG|FPR1|HMOX1|HP|HSD11B1|IL1A|IL1B|IL1RN|CXCL8|CXCR2|IL10|ITGAM|LMNB1|LTB|MATN1|MEFV|MME|MMP9|PTGS2|PTPRC|PTX3|S100A8|S100A9|SEMG1|SLC6A3|SPP1|SPRR2A|TLR4|DYSF|CST7|ZEB2|LILRB2|KLK8|ARC|QPCT|HSPB8|TREM1|CLEC7A|NLRP12|NLRP3,-16,0
1,0,-19,0,C0031106,M10,1,0,DisGeNET,35,Aggressive Periodontitis,,-19,11,15,30337,184,400,26,6.5,1.2,240|820|929|2204|2212|2215|2357|3552|3553|3557|3576|3586|3684|3689|4317|4318|5265|5743|6279|6347|7099|7133|7850|8778|54210|64386,ALOX5|CAMP|CD14|FCAR|FCGR2A|FCGR3B|FPR1|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAM|ITGB2|MMP8|MMP9|SERPINA1|PTGS2|S100A8|CCL2|TLR4|TNFRSF1B|IL1R2|SIGLEC5|TREM1|MMP25,-16,0
1,0,-18,0,C0375023,M10,1,0,DisGeNET,35,Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,,-18,6.2,13,30337,467,400,38,9.5,1.5,383|728|820|929|969|1178|1230|1268|2215|2353|3162|3383|3552|3553|3576|3579|3586|3684|3687|4318|4327|5265|5743|5788|6280|6347|6364|6374|6696|7099|7538|8685|9021|9173|10763|23569|51311|114548,ARG1|C5AR1|CAMP|CD14|CD69|CLC|CCR1|CNR1|FCGR3B|FOS|HMOX1|ICAM1|IL1A|IL1B|CXCL8|CXCR2|IL10|ITGAM|ITGAX|MMP9|MMP19|SERPINA1|PTGS2|PTPRC|S100A9|CCL2|CCL20|CXCL5|SPP1|TLR4|ZFP36|MARCO|SOCS3|IL1RL1|NES|PADI4|TLR8|NLRP3,-16,0
1,0,-18,0,C4529962,M10,1,0,DisGeNET,35,Fatty Liver Disease,,-18,4.8,12,30337,741,400,47,12,1.6,597|929|1118|2180|2268|2353|3162|3240|3290|3383|3552|3553|3557|3576|3579|3586|3598|3678|3684|3687|3689|4050|4210|4318|4354|4973|5023|5265|5743|6279|6347|6354|6615|6696|7056|7099|7133|7852|8972|10135|27036|50486|56729|57817|84649|114548|653361,BCL2A1|CD14|CHIT1|ACSL1|FGR|FOS|HMOX1|HP|HSD11B1|ICAM1|IL1A|IL1B|IL1RN|CXCL8|CXCR2|IL10|IL13RA2|ITGA5|ITGAM|ITGAX|ITGB2|LTB|MEFV|MMP9|MPP1|OLR1|P2RX1|SERPINA1|PTGS2|S100A8|CCL2|CCL7|SNAI1|SPP1|THBD|TLR4|TNFRSF1B|CXCR4|MGAM|NAMPT|SIGLEC7|G0S2|RETN|HAMP|DGAT2|NLRP3|NCF1,-16,0
1,0,-18,0,C0022568,M10,1,0,DisGeNET,35,Keratitis,,-18,12,15,30337,156,400,24,6,1.2,820|3553|3576|3579|3586|3598|3684|3861|4973|6279|6347|6696|7099|7454|7852|10804|26253|54210|58484|64581|91662|114548|285848|348938,CAMP|IL1B|CXCL8|CXCR2|IL10|IL13RA2|ITGAM|KRT14|OLR1|S100A8|CCL2|SPP1|TLR4|WAS|CXCR4|GJB6|CLEC4E|TREM1|NLRC4|CLEC7A|NLRP12|NLRP3|PNPLA1|NIPAL4,-16,0
1,0,-18,0,C0949690,M10,1,0,DisGeNET,35,Spondylarthritis,,-18,12,15,30337,158,400,24,6,1.2,929|944|969|978|2212|3240|3552|3553|3576|3586|4210|4318|5806|6279|6283|6347|6364|7133|7850|8477|9021|11240|23569|80739,CD14|TNFSF8|CD69|CDA|FCGR2A|HP|IL1A|IL1B|CXCL8|IL10|MEFV|MMP9|PTX3|S100A8|S100A12|CCL2|CCL20|TNFRSF1B|IL1R2|GPR65|SOCS3|PADI2|PADI4|MPIG6B,-15,0
1,0,-18,0,C1719672,M10,1,0,DisGeNET,35,Severe Sepsis,,-18,10,15,30337,181,400,25,6.2,1.2,133|719|820|838|929|969|1903|3162|3552|3553|3557|3576|3579|3586|4318|5806|6347|7056|7099|7133|7462|10288|54210|56729|57817,ADM|C3AR1|CAMP|CASP5|CD14|CD69|S1PR3|HMOX1|IL1A|IL1B|IL1RN|CXCL8|CXCR2|IL10|MMP9|PTX3|CCL2|THBD|TLR4|TNFRSF1B|LAT2|LILRB2|TREM1|RETN|HAMP,-15,0
1,0,-18,0,C0001342,M10,1,0,DisGeNET,35,Acute periodontitis,,-18,13,16,30337,130,400,22,5.5,1.1,820|929|2204|2212|2215|2357|3552|3553|3557|3576|3586|4317|4318|5743|6279|6347|7099|7133|7850|8778|54210|64386,CAMP|CD14|FCAR|FCGR2A|FCGR3B|FPR1|IL1A|IL1B|IL1RN|CXCL8|IL10|MMP8|MMP9|PTGS2|S100A8|CCL2|TLR4|TNFRSF1B|IL1R2|SIGLEC5|TREM1|MMP25,-15,0
1,0,-18,0,C0035235,M10,1,0,DisGeNET,35,Respiratory Syncytial Virus Infections,,-18,8.7,14,30337,244,400,28,7,1.3,383|728|820|929|1230|1268|2215|2867|3383|3553|3576|3579|3586|3687|4318|4327|4923|5743|5788|6280|6347|6364|6696|7099|8685|8809|51311|114548,ARG1|C5AR1|CAMP|CD14|CCR1|CNR1|FCGR3B|FFAR2|ICAM1|IL1B|CXCL8|CXCR2|IL10|ITGAX|MMP9|MMP19|NTSR1|PTGS2|PTPRC|S100A9|CCL2|CCL20|SPP1|TLR4|MARCO|IL18R1|TLR8|NLRP3,-15,0
1,0,-17,0,C2607914,M10,1,0,DisGeNET,35,Allergic rhinitis (disorder),,-17,6.1,13,30337,446,400,36,9,1.4,101|929|969|1118|1178|2207|3383|3552|3553|3557|3576|3577|3579|3586|3598|4318|5008|5328|5743|6347|6354|6364|6696|7099|7133|7852|8809|9021|9173|10804|23569|27036|51311|81793|114548|338339,ADAM8|CD14|CD69|CHIT1|CLC|FCER1G|ICAM1|IL1A|IL1B|IL1RN|CXCL8|CXCR1|CXCR2|IL10|IL13RA2|MMP9|OSM|PLAU|PTGS2|CCL2|CCL7|CCL20|SPP1|TLR4|TNFRSF1B|CXCR4|IL18R1|SOCS3|IL1RL1|GJB6|PADI4|SIGLEC7|TLR8|TLR10|NLRP3|CLEC4D,-15,0
1,0,-17,0,C0042384,M10,1,0,DisGeNET,35,Vasculitis,,-17,7.7,13,30337,294,400,30,7.5,1.3,728|1230|2212|2215|2219|3383|3552|3553|3557|3586|3689|4210|4318|5265|5806|6279|6280|6283|6347|7099|7133|7454|9308|9839|23569|54210|57126|57817|64581|114548,C5AR1|CCR1|FCGR2A|FCGR3B|FCN1|ICAM1|IL1A|IL1B|IL1RN|IL10|ITGB2|MEFV|MMP9|SERPINA1|PTX3|S100A8|S100A9|S100A12|CCL2|TLR4|TNFRSF1B|WAS|CD83|ZEB2|PADI4|TREM1|CD177|HAMP|CLEC7A|NLRP3,-15,0
1,0,-17,0,C0162820,M10,1,0,DisGeNET,35,"Dermatitis, Allergic Contact",,-17,12,15,30337,151,400,23,5.8,1.2,383|654|2215|2866|3290|3552|3553|3557|3586|3684|4084|4318|6347|6515|6696|7099|7130|7378|8140|9021|10135|10437|25797,ARG1|BMP6|FCGR3B|GPR42|HSD11B1|IL1A|IL1B|IL1RN|IL10|ITGAM|MXD1|MMP9|CCL2|SLC2A3|SPP1|TLR4|TNFAIP6|UPP1|SLC7A5|SOCS3|NAMPT|IFI30|QPCT,-15,0
1,1,-17,-2.9,C0042373,M11,2,0,DisGeNET,35,Vascular Diseases,,-17,4.9,12,30337,688,400,44,11,1.6,101|133|240|2180|2215|2316|2353|2354|2866|3162|3240|3310|3383|3552|3553|3576|3586|3689|3718|4311|4317|4318|4973|5008|5023|5328|5743|5806|6279|6280|6347|6374|6402|6696|7056|7099|7133|7852|10135|10603|11202|23135|114548|221692,ADAM8|ADM|ALOX5|ACSL1|FCGR3B|FLNA|FOS|FOSB|GPR42|HMOX1|HP|HSPA6|ICAM1|IL1A|IL1B|CXCL8|IL10|ITGB2|JAK3|MME|MMP8|MMP9|OLR1|OSM|P2RX1|PLAU|PTGS2|PTX3|S100A8|S100A9|CCL2|CXCL5|SELL|SPP1|THBD|TLR4|TNFRSF1B|CXCR4|NAMPT|SH2B2|KLK8|KDM6B|NLRP3|PHACTR1,-15,0
1,0,-17,0,C0740391,M10,1,0,DisGeNET,35,Middle Cerebral Artery Occlusion,,-17,5.1,12,30337,626,400,42,10,1.5,133|240|383|597|728|929|2353|2358|3162|3383|3552|3553|3557|3579|3586|3684|3687|3689|3718|4317|4318|4778|5008|5023|5328|5743|5806|6347|6354|6515|6531|7099|7130|7852|8477|9510|10135|10763|26353|56729|114548|199675,ADM|ALOX5|ARG1|BCL2A1|C5AR1|CD14|FOS|FPR2|HMOX1|ICAM1|IL1A|IL1B|IL1RN|CXCR2|IL10|ITGAM|ITGAX|ITGB2|JAK3|MMP8|MMP9|NFE2|OSM|P2RX1|PLAU|PTGS2|PTX3|CCL2|CCL7|SLC2A3|SLC6A3|TLR4|TNFAIP6|CXCR4|GPR65|ADAMTS1|NAMPT|NES|HSPB8|RETN|NLRP3|MCEMP1,-15,0
1,0,-17,0,C3714758,M10,1,0,DisGeNET,35,Juvenile psoriatic arthritis,,-17,12,15,30337,138,400,22,5.5,1.1,366|929|1839|2353|2354|3310|3557|3579|4210|4973|5008|5329|6515|6556|7130|7852|8291|8794|9308|146225|200315|353514,AQP9|CD14|HBEGF|FOS|FOSB|HSPA6|IL1RN|CXCR2|MEFV|OLR1|OSM|PLAUR|SLC2A3|SLC11A1|TNFAIP6|CXCR4|DYSF|TNFRSF10C|CD83|CMTM2|APOBEC3A|LILRA5,-14,0
1,0,-17,0,C0155626,M10,1,0,DisGeNET,35,Acute myocardial infarction,,-17,4.6,12,30337,766,400,46,12,1.6,133|383|820|929|1830|2069|2180|2215|2321|2357|3162|3240|3383|3552|3553|3576|3586|3684|3687|3689|4210|4318|4973|5008|5328|5650|5743|5806|6280|6347|6374|7056|7099|7130|7852|10763|23569|25797|26253|54210|56729|57817|81793|114548|652995|653361,ADM|ARG1|CAMP|CD14|DSG3|EREG|ACSL1|FCGR3B|FLT1|FPR1|HMOX1|HP|ICAM1|IL1A|IL1B|CXCL8|IL10|ITGAM|ITGAX|ITGB2|MEFV|MMP9|OLR1|OSM|PLAU|KLK7|PTGS2|PTX3|S100A9|CCL2|CXCL5|THBD|TLR4|TNFAIP6|CXCR4|NES|PADI4|QPCT|CLEC4E|TREM1|RETN|HAMP|TLR10|NLRP3|UCA1|NCF1,-14,0
1,0,-17,0,C0040028,M10,1,0,DisGeNET,35,"Thrombocythemia, Essential",,-17,9,14,30337,220,400,26,6.5,1.2,133|929|969|1118|1441|2212|2321|3576|3577|3579|3586|3684|3689|4318|4778|5806|6279|6280|6283|6696|7099|7852|9021|57126|57817|114548,ADM|CD14|CD69|CHIT1|CSF3R|FCGR2A|FLT1|CXCL8|CXCR1|CXCR2|IL10|ITGAM|ITGB2|MMP9|NFE2|PTX3|S100A8|S100A9|S100A12|SPP1|TLR4|CXCR4|SOCS3|CD177|HAMP|NLRP3,-14,0
1,0,-17,0,C0242383,M10,1,0,DisGeNET,35,Age related macular degeneration,,-17,4.8,12,30337,685,400,43,11,1.5,133|654|719|722|838|1230|1268|2212|2215|2321|2354|2357|3162|3240|3290|3383|3552|3553|3576|3586|3684|4210|4311|4318|5265|5341|5806|6347|6374|6402|6781|7056|7099|7439|7538|7852|8740|9839|22918|57817|81793|114548|122402,ADM|BMP6|C3AR1|C4BPA|CASP5|CCR1|CNR1|FCGR2A|FCGR3B|FLT1|FOSB|FPR1|HMOX1|HP|HSD11B1|ICAM1|IL1A|IL1B|CXCL8|IL10|ITGAM|MEFV|MME|MMP9|SERPINA1|PLEK|PTX3|CCL2|CXCL5|SELL|STC1|THBD|TLR4|BEST1|ZFP36|CXCR4|TNFSF14|ZEB2|CD93|HAMP|TLR10|NLRP3|TDRD9,-14,0
1,0,-16,0,C0007785,M10,1,0,DisGeNET,35,Cerebral Infarction,,-16,4.7,11,30337,687,400,43,11,1.5,133|240|241|793|929|1268|1839|2012|2219|2321|2353|2354|3162|3240|3383|3552|3553|3557|3576|3586|3684|3718|4318|4973|5209|5270|5328|5743|6347|6573|6696|6781|7056|7099|7130|7133|10135|10763|11202|27036|56729|114548|116448,ADM|ALOX5|ALOX5AP|CALB1|CD14|CNR1|HBEGF|EMP1|FCN1|FLT1|FOS|FOSB|HMOX1|HP|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAM|JAK3|MMP9|OLR1|PFKFB3|SERPINE2|PLAU|PTGS2|CCL2|SLC19A1|SPP1|STC1|THBD|TLR4|TNFAIP6|TNFRSF1B|NAMPT|NES|KLK8|SIGLEC7|RETN|NLRP3|OLIG1,-14,0
1,0,-16,0,C0017152,M10,1,0,DisGeNET,35,Gastritis,,-16,7.5,13,30337,292,400,29,7.2,1.3,383|777|929|969|1118|2215|2353|2354|3162|3383|3552|3553|3557|3576|3586|3687|4318|5743|6279|6280|6347|6364|6402|6696|7099|8809|9021|56729|57126,ARG1|CACNA1E|CD14|CD69|CHIT1|FCGR3B|FOS|FOSB|HMOX1|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAX|MMP9|PTGS2|S100A8|S100A9|CCL2|CCL20|SELL|SPP1|TLR4|IL18R1|SOCS3|RETN|CD177,-14,0
1,0,-16,0,C2363741,M10,1,0,DisGeNET,35,HIV-1 infection,,-16,4.7,11,30337,695,400,43,11,1.5,383|929|943|969|978|2212|2215|2353|3055|3162|3240|3383|3385|3552|3553|3576|3579|3586|4210|4354|4973|5023|5265|5743|5788|6347|6402|7099|7133|7852|9173|9839|10288|11314|27036|50856|51311|64581|81793|114548|134864|200315|338339,ARG1|CD14|TNFRSF8|CD69|CDA|FCGR2A|FCGR3B|FOS|HCK|HMOX1|HP|ICAM1|ICAM3|IL1A|IL1B|CXCL8|CXCR2|IL10|MEFV|MPP1|OLR1|P2RX1|SERPINA1|PTGS2|PTPRC|CCL2|SELL|TLR4|TNFRSF1B|CXCR4|IL1RL1|ZEB2|LILRB2|CD300A|SIGLEC7|CLEC4A|TLR8|CLEC7A|TLR10|NLRP3|TAAR1|APOBEC3A|CLEC4D,-14,0
1,0,-16,0,C4552091,M10,1,0,DisGeNET,35,"Polyarthritis, Juvenile, Rheumatoid Factor Negative",,-16,12,15,30337,131,400,21,5.2,1.1,366|929|1839|2353|2354|3310|3557|3579|4973|5008|5329|6515|6556|7130|7852|8291|8794|9308|146225|200315|353514,AQP9|CD14|HBEGF|FOS|FOSB|HSPA6|IL1RN|CXCR2|OLR1|OSM|PLAUR|SLC2A3|SLC11A1|TNFAIP6|CXCR4|DYSF|TNFRSF10C|CD83|CMTM2|APOBEC3A|LILRA5,-14,0
1,0,-16,0,C4704862,M10,1,0,DisGeNET,35,"Polyarthritis, Juvenile, Rheumatoid Factor Positive",,-16,12,15,30337,131,400,21,5.2,1.1,366|929|1839|2353|2354|3310|3557|3579|4973|5008|5329|6515|6556|7130|7852|8291|8794|9308|146225|200315|353514,AQP9|CD14|HBEGF|FOS|FOSB|HSPA6|IL1RN|CXCR2|OLR1|OSM|PLAUR|SLC2A3|SLC11A1|TNFAIP6|CXCR4|DYSF|TNFRSF10C|CD83|CMTM2|APOBEC3A|LILRA5,-14,0
1,0,-16,0,C0027697,M10,1,0,DisGeNET,35,Nephritis,,-16,7.4,13,30337,296,400,29,7.2,1.3,1230|1378|2204|2212|2215|3383|3552|3553|3557|3576|3579|3586|3684|3689|4317|5328|5743|5788|5806|6347|6696|7099|7133|7940|9473|23569|57817|114548|171389,CCR1|CR1|FCAR|FCGR2A|FCGR3B|ICAM1|IL1A|IL1B|IL1RN|CXCL8|CXCR2|IL10|ITGAM|ITGB2|MMP8|PLAU|PTGS2|PTPRC|PTX3|CCL2|SPP1|TLR4|TNFRSF1B|LST1|THEMIS2|PADI4|HAMP|NLRP3|NLRP6,-14,0
1,0,-16,0,C0008495,M10,1,0,DisGeNET,35,Chorioamnionitis,,-16,12,15,30337,132,400,21,5.2,1.1,133|366|929|2321|3552|3553|3576|3579|3586|4210|4317|4318|5743|5788|6279|6280|7099|9173|54210|58484|114548,ADM|AQP9|CD14|FLT1|IL1A|IL1B|CXCL8|CXCR2|IL10|MEFV|MMP8|MMP9|PTGS2|PTPRC|S100A8|S100A9|TLR4|IL1RL1|TREM1|NLRC4|NLRP3,-14,0
1,0,-16,0,C0524910,M10,1,0,DisGeNET,35,"Hepatitis C, Chronic",,-16,6,12,30337,430,400,34,8.5,1.4,133|929|943|969|1230|1268|1378|2204|2353|3162|3240|3552|3553|3557|3576|3579|3586|4318|4354|5265|5743|5806|6280|6347|6556|6696|7099|7454|7852|8740|9021|51311|57817|652995,ADM|CD14|TNFRSF8|CD69|CCR1|CNR1|CR1|FCAR|FOS|HMOX1|HP|IL1A|IL1B|IL1RN|CXCL8|CXCR2|IL10|MMP9|MPP1|SERPINA1|PTGS2|PTX3|S100A9|CCL2|SLC11A1|SPP1|TLR4|WAS|CXCR4|TNFSF14|SOCS3|TLR8|HAMP|UCA1,-14,0
1,0,-16,0,C0017574,M10,1,0,DisGeNET,35,Gingivitis,,-16,11,14,30337,152,400,22,5.5,1.1,101|3552|3553|3557|3586|3684|3689|3853|4317|4318|4689|5743|6280|6283|6347|7099|11240|23569|54544|56729|114548|653361,ADAM8|IL1A|IL1B|IL1RN|IL10|ITGAM|ITGB2|KRT6A|MMP8|MMP9|NCF4|PTGS2|S100A9|S100A12|CCL2|TLR4|PADI2|PADI4|CRCT1|RETN|NLRP3|NCF1,-14,0
1,0,-16,0,C0087031,M10,1,0,DisGeNET,35,Juvenile-Onset Still Disease,,-16,10,14,30337,171,400,23,5.8,1.2,366|929|1839|2353|2354|3310|3552|3553|3557|3579|4973|5008|5329|6515|6556|7130|7852|8291|8794|9308|146225|200315|353514,AQP9|CD14|HBEGF|FOS|FOSB|HSPA6|IL1A|IL1B|IL1RN|CXCR2|OLR1|OSM|PLAUR|SLC2A3|SLC11A1|TNFAIP6|CXCR4|DYSF|TNFRSF10C|CD83|CMTM2|APOBEC3A|LILRA5,-14,0
1,0,-16,0,C0002895,M10,1,0,DisGeNET,35,"Anemia, Sickle Cell",,-16,6,12,30337,433,400,34,8.5,1.4,240|383|929|978|1118|1901|2212|2215|2353|2354|3162|3240|3383|3552|3553|3576|3579|3586|3689|4050|4973|5265|5473|5806|6347|6354|6402|6700|7056|8740|57817|80739|114548|653361,ALOX5|ARG1|CD14|CDA|CHIT1|S1PR1|FCGR2A|FCGR3B|FOS|FOSB|HMOX1|HP|ICAM1|IL1A|IL1B|CXCL8|CXCR2|IL10|ITGB2|LTB|OLR1|SERPINA1|PPBP|PTX3|CCL2|CCL7|SELL|SPRR2A|THBD|TNFSF14|HAMP|MPIG6B|NLRP3|NCF1,-14,0
1,0,-16,0,C0010823,M10,1,0,DisGeNET,35,Cytomegalovirus Infections,,-16,5.7,12,30337,462,400,35,8.8,1.4,240|929|943|969|1308|2215|2316|2353|2354|2866|3383|3552|3553|3557|3576|3586|3684|3687|3689|4084|4311|5743|5788|5806|6347|6556|7099|7852|9021|9308|9437|10763|11314|79168|200315,ALOX5|CD14|TNFRSF8|CD69|COL17A1|FCGR3B|FLNA|FOS|FOSB|GPR42|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAM|ITGAX|ITGB2|MXD1|MME|PTGS2|PTPRC|PTX3|CCL2|SLC11A1|TLR4|CXCR4|SOCS3|CD83|NCR1|NES|CD300A|LILRA6|APOBEC3A,-14,0
1,0,-16,0,C0947751,M10,1,0,DisGeNET,35,Vascular inflammations,,-16,7.2,13,30337,305,400,29,7.2,1.3,1118|1901|2353|2354|3162|3383|3552|3553|3576|3586|3684|3689|4210|4318|5008|5743|5806|6279|6280|6283|6347|7056|7099|7538|8740|10135|54210|56729|114548,CHIT1|S1PR1|FOS|FOSB|HMOX1|ICAM1|IL1A|IL1B|CXCL8|IL10|ITGAM|ITGB2|MEFV|MMP9|OSM|PTGS2|PTX3|S100A8|S100A9|S100A12|CCL2|THBD|TLR4|ZFP36|TNFSF14|NAMPT|TREM1|RETN|NLRP3,-13,0
1,1,-16,-2.7,C0001815,M11,2,0,DisGeNET,35,Primary Myelofibrosis,,-16,7.5,13,30337,282,400,28,7,1.3,654|929|1118|1441|2212|2321|3240|3552|3553|3557|3576|3577|3579|3689|4317|4778|6279|6280|6283|6696|7056|7099|7133|7852|8809|9021|57126|80739,BMP6|CD14|CHIT1|CSF3R|FCGR2A|FLT1|HP|IL1A|IL1B|IL1RN|CXCL8|CXCR1|CXCR2|ITGB2|MMP8|NFE2|S100A8|S100A9|S100A12|SPP1|THBD|TLR4|TNFRSF1B|CXCR4|IL18R1|SOCS3|CD177|MPIG6B,-13,0
1,0,-16,0,C0029882,M10,1,0,DisGeNET,35,Otitis Media,,-16,10,14,30337,174,400,23,5.8,1.2,929|3552|3553|3576|3586|3678|3684|3689|4210|4317|4318|4689|5788|6279|6280|6283|6347|6556|7099|7454|7852|144568|653361,CD14|IL1A|IL1B|CXCL8|IL10|ITGA5|ITGAM|ITGB2|MEFV|MMP8|MMP9|NCF4|PTPRC|S100A8|S100A9|S100A12|CCL2|SLC11A1|TLR4|WAS|CXCR4|A2ML1|NCF1,-13,0
1,0,-16,0,C0085253,M10,1,0,DisGeNET,35,Adult-Onset Still Disease,,-16,17,16,30337,76,400,17,4.2,1,2212|3162|3383|3552|3553|3557|3576|3586|3684|4210|6347|6402|7099|7852|64581|91662|114548,FCGR2A|HMOX1|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAM|MEFV|CCL2|SELL|TLR4|CXCR4|CLEC7A|NLRP12|NLRP3,-13,0
1,1,-16,-3.4,C0409974,M11,2,0,DisGeNET,35,Lupus Erythematosus,,-16,5.2,11,30337,558,400,38,9.5,1.5,820|929|969|1441|1959|2207|2212|2215|2353|2354|3383|3552|3553|3557|3586|3684|3687|3689|4318|5265|5743|5788|5806|6347|6696|7099|7133|7852|8870|10603|11240|23135|23569|51311|54210|57817|114548|100049587,CAMP|CD14|CD69|CSF3R|EGR2|FCER1G|FCGR2A|FCGR3B|FOS|FOSB|ICAM1|IL1A|IL1B|IL1RN|IL10|ITGAM|ITGAX|ITGB2|MMP9|SERPINA1|PTGS2|PTPRC|PTX3|CCL2|SPP1|TLR4|TNFRSF1B|CXCR4|IER3|SH2B2|PADI2|KDM6B|PADI4|TLR8|TREM1|HAMP|NLRP3|SIGLEC14,-13,0
1,0,-16,0,C0036202,M10,1,0,DisGeNET,35,Sarcoidosis,,-16,6.1,12,30337,413,400,33,8.2,1.4,929|943|969|1118|1378|2212|2215|2321|2353|3240|3552|3553|3557|3576|3586|3684|3687|4210|4318|4354|5743|6279|6280|6347|6364|6374|6556|6696|7099|7133|7852|8809|81793,CD14|TNFRSF8|CD69|CHIT1|CR1|FCGR2A|FCGR3B|FLT1|FOS|HP|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAM|ITGAX|MEFV|MMP9|MPP1|PTGS2|S100A8|S100A9|CCL2|CCL20|CXCL5|SLC11A1|SPP1|TLR4|TNFRSF1B|CXCR4|IL18R1|TLR10,-13,0
1,0,-16,0,C0020473,M10,1,0,DisGeNET,35,Hyperlipidemia,,-16,5.6,12,30337,472,400,35,8.8,1.4,133|240|597|1268|1839|2215|2219|3162|3240|3290|3552|3553|3586|3689|4317|4318|4542|4973|5008|5341|5473|5743|6347|7099|8698|8740|8972|10135|23569|54210|56729|57817|84649|114548|221692,ADM|ALOX5|BCL2A1|CNR1|HBEGF|FCGR3B|FCN1|HMOX1|HP|HSD11B1|IL1A|IL1B|IL10|ITGB2|MMP8|MMP9|MYO1F|OLR1|OSM|PLEK|PPBP|PTGS2|CCL2|TLR4|S1PR4|TNFSF14|MGAM|NAMPT|PADI4|TREM1|RETN|HAMP|DGAT2|NLRP3|PHACTR1,-13,0
1,0,-16,0,C2062441,M10,1,0,DisGeNET,35,Influenza A,,-16,5.1,11,30337,562,400,38,9.5,1.5,820|969|1901|2212|2215|2353|2354|2358|2529|2867|3162|3383|3552|3553|3576|3577|3586|3687|4050|4210|4311|4318|5328|5743|6283|6347|6364|7099|8809|8875|9021|9437|23569|25818|51311|58484|91662|114548,CAMP|CD69|S1PR1|FCGR2A|FCGR3B|FOS|FOSB|FPR2|FUT7|FFAR2|HMOX1|ICAM1|IL1A|IL1B|CXCL8|CXCR1|IL10|ITGAX|LTB|MEFV|MME|MMP9|PLAU|PTGS2|S100A12|CCL2|CCL20|TLR4|IL18R1|VNN2|SOCS3|NCR1|PADI4|KLK5|TLR8|NLRC4|NLRP12|NLRP3,-13,0
1,0,-16,0,C1536220,M10,1,0,DisGeNET,35,ST segment elevation myocardial infarction,,-16,7.8,13,30337,263,400,27,6.8,1.3,719|728|929|969|2215|2219|3240|3552|3553|3576|3586|3684|3689|4311|4318|4542|5806|6279|6280|6347|7056|7852|8698|8993|9173|23569|83706,C3AR1|C5AR1|CD14|CD69|FCGR3B|FCN1|HP|IL1A|IL1B|CXCL8|IL10|ITGAM|ITGB2|MME|MMP9|MYO1F|PTX3|S100A8|S100A9|CCL2|THBD|CXCR4|S1PR4|PGLYRP1|IL1RL1|PADI4|FERMT3,-13,0
1,0,-16,0,C0032300,M10,1,0,DisGeNET,35,Lobar Pneumonia,,-16,11,14,30337,140,400,21,5.2,1.1,1230|3162|3552|3553|3579|3684|3689|5473|5743|6347|6354|6364|6374|6696|7099|7133|7850|54210|58484|114548|114771,CCR1|HMOX1|IL1A|IL1B|CXCR2|ITGAM|ITGB2|PPBP|PTGS2|CCL2|CCL7|CCL20|CXCL5|SPP1|TLR4|TNFRSF1B|IL1R2|TREM1|NLRC4|NLRP3|PGLYRP3,-13,0
1,0,-16,0,C0949691,M10,1,0,DisGeNET,35,Spondylarthropathies,,-16,15,15,30337,92,400,18,4.5,1,654|929|969|1378|2212|2215|2357|3552|3553|3576|3586|3684|5743|6279|6347|6364|7099|8685,BMP6|CD14|CD69|CR1|FCGR2A|FCGR3B|FPR1|IL1A|IL1B|CXCL8|IL10|ITGAM|PTGS2|S100A8|CCL2|CCL20|TLR4|MARCO,-13,0
1,0,-15,0,C2827407,M10,1,0,DisGeNET,35,Infectious Otitis Media,,-15,11,14,30337,145,400,21,5.2,1.1,929|1268|3553|3576|3586|3678|3684|3689|3718|4210|4317|4318|5473|5743|6279|6280|6283|6347|6556|7099|7852,CD14|CNR1|IL1B|CXCL8|IL10|ITGA5|ITGAM|ITGB2|JAK3|MEFV|MMP8|MMP9|PPBP|PTGS2|S100A8|S100A9|S100A12|CCL2|SLC11A1|TLR4|CXCR4,-13,0
