"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904018","GO:1904018","positive regulation of vasculature development","21/515","196/21069",1.59241834042905e-08,1.22961236186796e-06,8.7974129017738e-07,"MIR21/ITGB3/CCR3/CXCR2/C3AR1/CXCL8/PRKCB/CAMP/ITGA5/ADM/SFRP2/ITGAX/CHI3L1/NINJ1/IL1B/CXCR4/GHSR/IL1A/FLT1/HIF1A/HMOX1",21
"GO:0150076","GO:0150076","neuroinflammatory response","15/515","99/21069",1.77306858372459e-08,1.34666012268787e-06,9.63484550500212e-07,"CCL3/LRRK2/ITGAM/MMP3/TLR2/IL6/ADORA2A/IL1B/MMP8/MMP9/PTPRC/CST7/PTGS2/TNFRSF1B/TYROBP",15
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","16/515","114/21069",1.83257809021511e-08,1.3694087567688e-06,9.79760340592084e-07,"CCL3/CCL4/CSF1/CXCR2/C3AR1/FPR2/CXCL8/CCR1/S100A7/IL6/RAC2/TNFSF14/RIPOR2/NEDD9/EDN1/SPI1",16
"GO:0050728","GO:0050728","negative regulation of inflammatory response","21/515","200/21069",2.27528096300405e-08,1.62447945771574e-06,1.16225381129582e-06,"MIR223/SIRPA/SOCS3/NLRP6/FPR2/NLRP3/NLRP12/ADORA2A/ZFP36/TNFAIP6/GHSR/TNFAIP3/IL12B/MEFV/ACOD1/HCK/PTPRC/CST7/TNFRSF1B/ALOX5/FGR",21
"GO:0032612","GO:0032612","interleukin-1 production","20/515","182/21069",2.27910996657723e-08,1.62447945771574e-06,1.16225381129582e-06,"CCL3/LILRA2/ORM1/ORM2/CARD16/SIRPA/LILRA5/MNDA/NLRP3/NLRP12/TLR4/IL6/GHSR/EGR1/TNFAIP3/IL1R2/MEFV/TLR8/NLRC4/TYROBP",20
"GO:0032652","GO:0032652","regulation of interleukin-1 production","20/515","182/21069",2.27910996657723e-08,1.62447945771574e-06,1.16225381129582e-06,"CCL3/LILRA2/ORM1/ORM2/CARD16/SIRPA/LILRA5/MNDA/NLRP3/NLRP12/TLR4/IL6/GHSR/EGR1/TNFAIP3/IL1R2/MEFV/TLR8/NLRC4/TYROBP",20
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response","23/515","240/21069",2.75883382477036e-08,1.93553601100813e-06,1.38480304876108e-06,"MIR21/FCGR3A/CR1/IL27/IFNE/GAPT/CLEC4D/CLEC4E/NLRP3/FCER1G/IFNK/NFKBIZ/TLR4/HLX/IL6/LCP1/IL18R1/BCL6/IL12B/ICAM1/PTPRC/SPI1/SLC11A1",23
"GO:0009620","GO:0009620","response to fungus","14/515","88/21069",2.79906999217666e-08,1.93553601100813e-06,1.38480304876108e-06,"DEFA1B/DEFA3/DEFA1/CLEC4D/CLEC4E/RNASE7/PTX3/S100A12/S100A9/S100A8/TLR4/IL36RN/SPI1/MPO",14
"GO:0042742","GO:0042742","defense response to bacterium","33/515","455/21069",3.04478962576064e-08,2.07448681413957e-06,1.48421711014245e-06,"MIR223/HP/DEFA1B/DEFA3/DEFA1/IFNE/ADGRB1/WFDC5/NLRP6/FPR2/IL7R/CLEC4D/CLEC4E/RNASE7/CAMP/S100A12/S100A9/FCER1G/S100A7/S100A8/TLR2/TLR4/IL6/STATH/IL1B/TREM1/CCL20/IL12B/TNFSF8/NLRC4/SLC11A1/MPO/FGR",33
"GO:0072676","GO:0072676","lymphocyte migration","18/515","151/21069",3.25343511700902e-08,2.18451665175403e-06,1.56293931097809e-06,"CCL3/CCL3L1/CCL4L2/CCL4/ITGB3/DEFA1B/DEFA1/FUT7/S1PR1/ADAM8/S100A7/TNFSF14/PADI2/CCL20/RIPOR2/NEDD9/CCL2/ICAM1",18
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","34/515","481/21069",3.51389260733176e-08,2.32569492139544e-06,1.66394704067485e-06,"MIR21/CR1/SIRPA/FUT7/EGR3/LEP/IL7R/IGF2/NLRP3/PLPP3/ADAM8/IL2RG/NFKBIZ/MMRN1/HLX/IL6/LILRB2/TNFSF14/IL1B/NR4A3/IL1A/BCL6/IL12B/VNN1/CD83/ZBTB16/CCL2/CAV1/EBI3/SIRPB1/PTPRC/CD44/ALOX5/PLAUR",34
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","31/515","413/21069",3.69523375885631e-08,2.38260634497057e-06,1.70466501875841e-06,"MIR21/CR1/SIRPA/FUT7/EGR3/LEP/IL7R/IGF2/NLRP3/ADAM8/IL2RG/NFKBIZ/HLX/IL6/LILRB2/TNFSF14/IL1B/NR4A3/IL1A/BCL6/IL12B/VNN1/CD83/ZBTB16/CCL2/CAV1/EBI3/SIRPB1/PTPRC/CD44/ALOX5",31
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","23/515","244/21069",3.75416065579218e-08,2.38260634497057e-06,1.70466501875841e-06,"CCL3/LILRA2/ORM1/ORM2/FCGR3A/SIRPA/LRRK2/LILRA5/LEP/CD14/ADAM8/TLR2/TLR4/IL6/ZFP36/GHSR/TNFRSF8/TNFAIP3/MMP8/IL1A/IL12B/PTPRC/TYROBP",23
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","23/515","244/21069",3.75416065579218e-08,2.38260634497057e-06,1.70466501875841e-06,"CCL3/LILRA2/ORM1/ORM2/FCGR3A/SIRPA/LRRK2/LILRA5/LEP/CD14/ADAM8/TLR2/TLR4/IL6/ZFP36/GHSR/TNFRSF8/TNFAIP3/MMP8/IL1A/IL12B/PTPRC/TYROBP",23
"GO:0150077","GO:0150077","regulation of neuroinflammatory response","11/515","52/21069",4.08551921631062e-08,2.55786628772528e-06,1.8300569007343e-06,"CCL3/LRRK2/MMP3/IL6/IL1B/MMP8/MMP9/PTPRC/CST7/PTGS2/TNFRSF1B",11
"GO:0019229","GO:0019229","regulation of vasoconstriction","12/515","64/21069",4.14383123160855e-08,2.55978267947232e-06,1.8314280067839e-06,"MIR21/LEP/ADM/DOCK4/TACR1/HRH2/P2RX1/CAV1/EDN1/PTGS2/ATP2B1/TBXAS1",12
"GO:0042116","GO:0042116","macrophage activation","17/515","139/21069",5.3491455715827e-08,3.26086729383456e-06,2.33302761840913e-06,"CCL3/FCGR3A/SUCNR1/LRRK2/ITGAM/VSIG4/TLR2/TLR4/IL6/DYSF/CD93/MMP8/IL1RL1/PTPRC/CST7/SLC11A1/TYROBP",17
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","20/515","193/21069",6.12881007751785e-08,3.6795801848546e-06,2.63260090701879e-06,"MIR223/MIR21/ITGB3/TRIB1/S1PR1/TLR4/IL6/BMP2/EREG/NR4A3/TNFAIP3/TACR1/IL12B/HBEGF/SOD2/CCN4/MMP9/HMOX1/EDN1/PTGS2",20
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","11/515","54/21069",6.19484684693846e-08,3.6795801848546e-06,2.63260090701879e-06,"MIR223/CSF1/CXCR2/C3AR1/CXCL8/S100A7/MPP1/RAC2/TNFAIP6/RIPOR2/EDN1",11
"GO:0070661","GO:0070661","leukocyte proliferation","32/515","446/21069",6.35033200344919e-08,3.72418837620001e-06,2.66451638625736e-06,"MIR21/FCGR3A/CR1/IL27/IFNE/CSF1/GAPT/LEP/IL7R/CD300A/IGF2/MNDA/VSIG4/IFNK/TLR4/IL6/LILRB2/RAC2/TNFSF14/IL1B/TNFAIP3/TACR1/IL1A/BCL6/IL12B/TNFSF8/EBI3/CSF2RB/PTPRC/TNFRSF1B/SLC11A1/TYROBP",32
"GO:0002286","GO:0002286","T cell activation involved in immune response","17/515","141/21069",6.61865614819945e-08,3.83302924182601e-06,2.74238792245791e-06,"MIR21/IL27/IFNE/CLEC4D/CLEC4E/NLRP3/FCER1G/IFNK/NFKBIZ/HLX/IL6/LCP1/IL18R1/BCL6/IL12B/ICAM1/SLC11A1",17
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","21/515","214/21069",7.38952741625443e-08,4.22662722463047e-06,3.02399244103771e-06,"MIR21/CARD16/LRRC70/CSF1/NLRP6/TLR2/TLR4/IL36RN/IL1RN/IL6/IRAK2/PXDN/CXCR4/TNFAIP3/PADI2/IL1R1/IL1R2/CAV1/HIF1A/PTPRC/EDN1",21
"GO:0003018","GO:0003018","vascular process in circulatory system","25/515","295/21069",7.87930643258851e-08,4.45180813441251e-06,3.18510089296806e-06,"MIR21/HBB/PDE2A/CXCR2/SLCO3A1/LEP/BMP6/ADM/SLC22A3/DOCK4/ADORA2A/RGS2/TACR1/HRH2/SOD2/SOD3/P2RX1/CAV1/SLC7A5/EDN1/PTGS2/ATP2B1/ABCC9/SLC2A3/TBXAS1",25
"GO:0048659","GO:0048659","smooth muscle cell proliferation","20/515","197/21069",8.62256496729838e-08,4.81305343295101e-06,3.44355828560845e-06,"MIR223/MIR21/ITGB3/TRIB1/S1PR1/TLR4/IL6/BMP2/EREG/NR4A3/TNFAIP3/TACR1/IL12B/HBEGF/SOD2/CCN4/MMP9/HMOX1/EDN1/PTGS2",20
"GO:0090022","GO:0090022","regulation of neutrophil chemotaxis","9/515","34/21069",8.84347419192996e-08,4.87759713466804e-06,3.48973687097587e-06,"MIR223/CXCR2/C3AR1/CXCL8/MPP1/RAC2/TNFAIP6/RIPOR2/EDN1",9
"GO:0048247","GO:0048247","lymphocyte chemotaxis","13/515","82/21069",9.15875420642222e-08,4.94008392292087e-06,3.53444381230255e-06,"CCL3/CCL3L1/CCL4L2/CCL4/DEFA1B/DEFA1/ADAM8/S100A7/TNFSF14/PADI2/CCL20/NEDD9/CCL2",13
"GO:0032943","GO:0032943","mononuclear cell proliferation","30/515","407/21069",9.17002411766015e-08,4.94008392292087e-06,3.53444381230255e-06,"MIR21/FCGR3A/CR1/IL27/IFNE/CSF1/GAPT/LEP/IL7R/CD300A/IGF2/MNDA/VSIG4/IFNK/TLR4/IL6/LILRB2/RAC2/TNFSF14/IL1B/TACR1/IL1A/BCL6/IL12B/TNFSF8/EBI3/PTPRC/TNFRSF1B/SLC11A1/TYROBP",30
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","15/515","112/21069",9.65938474060296e-08,5.14389994289811e-06,3.68026649100529e-06,"CCL3/LILRA2/ORM1/ORM2/LILRA5/MNDA/NLRP3/NLRP12/TLR4/IL6/EGR1/MEFV/TLR8/NLRC4/TYROBP",15
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","20/515","199/21069",1.01922726777604e-07,5.36599992227997e-06,3.83917065338127e-06,"CARD16/IL1RAP/SLCO3A1/PRKCB/S100A12/S100A9/NLRP3/ADAM8/S100A8/TLR2/TLR4/IRAK2/EDA2R/IL1B/IL18RAP/IL18R1/CAV1/NTSR1/NLRC4/TRAF1",20
"GO:0032640","GO:0032640","tumor necrosis factor production","22/515","239/21069",1.13091814783304e-07,5.8217153099005e-06,4.16521783336401e-06,"CCL3/LILRA2/ORM1/ORM2/FCGR3A/SIRPA/LRRK2/LILRA5/LEP/CD14/TLR2/TLR4/IL6/ZFP36/GHSR/TNFRSF8/TNFAIP3/MMP8/IL1A/IL12B/PTPRC/TYROBP",22
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","22/515","239/21069",1.13091814783304e-07,5.8217153099005e-06,4.16521783336401e-06,"CCL3/LILRA2/ORM1/ORM2/FCGR3A/SIRPA/LRRK2/LILRA5/LEP/CD14/TLR2/TLR4/IL6/ZFP36/GHSR/TNFRSF8/TNFAIP3/MMP8/IL1A/IL12B/PTPRC/TYROBP",22
"GO:0050878","GO:0050878","regulation of body fluid levels","31/515","437/21069",1.31813072414963e-07,6.71087873075302e-06,4.80138074071393e-06,"ITGB3/HBB/SERPINA1/FLNA/ALOX12B/THBD/NLRP6/SPINK1/FCER1G/ADM/FLG2/SLC6A3/MMRN1/TLR4/IL6/ADORA2A/STATH/PROZ/NFE2/PLAU/ATP6V1B1/PLEK/TACR1/P2RX1/CAV1/HIF1A/CPB2/EDN1/FAP/TP63/PLAUR",31
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","31/515","438/21069",1.38672059758484e-07,6.94287793744456e-06,4.96736742704236e-06,"MIR21/ITGB3/CCR3/EGR3/LEP/IGF2/SPINK1/BMP6/ZEB1/SFRP2/HLX/ALDH1A2/ZFP36/BMP2/EREG/GHSR/NR4A3/TNFAIP3/TACR1/IL12B/AREG/ODAM/CCL2/CAV1/HPN/FLT1/HIF1A/HMOX1/CPB2/TP63/ALOX5",31
"GO:0006959","GO:0006959","humoral immune response","29/515","392/21069",1.39367072778404e-07,6.94287793744456e-06,4.96736742704236e-06,"DEFA1B/DEFA3/DEFA1/CR1/IFNE/WFDC5/CXCL8/RNASE7/CAMP/CXCL5/CXCL3/S100A12/S100A9/VSIG4/IFNK/S100A7/IL36RN/IL6/IL1B/TREM1/CD83/CCL2/EBI3/ACOD1/FCN1/PTPRC/CXCL2/SLC11A1/ALOX5",29
"GO:0030099","GO:0030099","myeloid cell differentiation","33/515","486/21069",1.43419539986558e-07,7.06875243359282e-06,5.05742588373653e-06,"MIR223/CCL3/CLEC5A/LILRB3/FLNA/EVI2B/CSF1/TRIB1/RASGRP4/OSCAR/FOS/DCSTAMP/CCR1/ALAS2/TLR2/TLR4/ZFP36/TNFAIP6/INHBA/CSF3R/BCL6/IL12B/NEDD9/ZBTB16/CCN4/RASSF2/MMP9/NFKBIA/HIF1A/SNX10/SPI1/GAB2/TYROBP",33
"GO:0006979","GO:0006979","response to oxidative stress","33/515","488/21069",1.57685604064197e-07,7.66862961054783e-06,5.48661538928172e-06,"MIR21/HP/HBB/HBA1/SIRPA/LRRK2/HBA2/MCTP1/FOS/NCF1/MMP3/S100A7/TRPM2/TLR4/IL6/PXDN/NR4A3/TNFAIP3/TACR1/IL1A/VNN1/SOD2/SOD3/AREG/PPIF/MMP9/HIF1A/HMOX1/EDN1/PTGS2/ALOX5/MPO/WNT16",33
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","23/515","264/21069",1.58901023659096e-07,7.66862961054783e-06,5.48661538928172e-06,"ITGB3/FLNA/PDE2A/GNG2/FFAR3/PDE4B/CCR3/ADGRG3/ADGRB1/ADGRE1/FPR1/FPR2/S1PR1/ADM/GPR65/HRH4/ADORA2A/ADGRE2/RAMP3/RGS2/PTHLH/EDN1/MARCO",23
"GO:0030316","GO:0030316","osteoclast differentiation","16/515","134/21069",1.84434858576264e-07,8.7192520386105e-06,6.23829612950219e-06,"CCL3/LILRB3/CSF1/OSCAR/FOS/DCSTAMP/CCR1/TLR4/TNFAIP6/IL12B/NEDD9/CCN4/RASSF2/SNX10/GAB2/TYROBP",16
"GO:0042542","GO:0042542","response to hydrogen peroxide","16/515","134/21069",1.84434858576264e-07,8.7192520386105e-06,6.23829612950219e-06,"MIR21/HP/HBB/HBA1/SIRPA/LRRK2/HBA2/TRPM2/IL6/NR4A3/TNFAIP3/SOD2/AREG/PPIF/HMOX1/EDN1",16
"GO:0072678","GO:0072678","T cell migration","13/515","87/21069",1.8796136036685e-07,8.79621194524863e-06,6.29335804141637e-06,"CCL3/ITGB3/DEFA1B/DEFA1/FUT7/S1PR1/ADAM8/S100A7/TNFSF14/CCL20/RIPOR2/CCL2/ICAM1",13
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","23/515","267/21069",1.94747618355159e-07,9.02265715839454e-06,6.45537105474102e-06,"MIR223/CCL3/LILRB3/EVI2B/CSF1/TRIB1/OSCAR/FOS/DCSTAMP/CCR1/TLR2/TLR4/TNFAIP6/INHBA/IL12B/NEDD9/CCN4/RASSF2/MMP9/SNX10/SPI1/GAB2/TYROBP",23
"GO:0046651","GO:0046651","lymphocyte proliferation","29/515","400/21069",2.13439074572401e-07,9.79072507419736e-06,7.00489469336623e-06,"MIR21/FCGR3A/CR1/IL27/IFNE/GAPT/LEP/IL7R/CD300A/IGF2/MNDA/VSIG4/IFNK/TLR4/IL6/LILRB2/RAC2/TNFSF14/IL1B/TACR1/IL1A/BCL6/IL12B/TNFSF8/EBI3/PTPRC/TNFRSF1B/SLC11A1/TYROBP",29
"GO:0036230","GO:0036230","granulocyte activation","11/515","61/21069",2.31868040905831e-07,1.05318101325168e-05,7.5351131146797e-06,"CCL3/LILRA2/CD177/CXCR2/ITGAM/CXCL8/CD300A/CAMP/FCER1G/SPI1/TYROBP",11
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","24/515","293/21069",2.69025633834185e-07,1.21009297238231e-05,8.65775902855236e-06,"ITGB3/LILRA5/NTF3/SOCS3/LEP/CD300A/IGF2/SPINK1/PLPP3/ITGA5/NCF1/SAMSN1/BMP6/SFRP2/IL6/EREG/IL12B/HBEGF/NEDD9/AREG/CAV1/OSM/PTPRC/CD44",24
"GO:0043299","GO:0043299","leukocyte degranulation","13/515","90/21069",2.82383181196974e-07,1.2579627677746e-05,9.00024936831247e-06,"CCL3/CD177/FCGR3A/ITGAM/CD300A/RAC2/ADGRE2/NR4A3/HCK/HMOX1/SPI1/GAB2/FGR",13
"GO:0001503","GO:0001503","ossification","32/515","477/21069",2.9123297988399e-07,1.28503085314526e-05,9.19391131483393e-06,"MIR21/CCL3/CLEC5A/CSF1/LEP/S1PR1/IGF2/CCR1/BMP6/SFRP2/NR1I3/IL6/STATH/BMP2/TNFAIP6/SRGN/SPP1/ATP6V1B1/TACR1/ZBTB16/AREG/CCN4/RASSF2/MMP9/HIF1A/PTHLH/SNX10/PTGS2/TP63/ATP2B1/ALOX5/FGR",32
"GO:0070486","GO:0070486","leukocyte aggregation","6/515","13/21069",3.07296840863807e-07,1.34311911671888e-05,9.60951094220583e-06,"S100A9/S100A8/RAC2/IL1B/NR4A3/CD44",6
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","22/515","254/21069",3.2662492055128e-07,1.41425538029353e-05,1.01184640906638e-05,"MIR223/CCL3/LILRB3/EVI2B/CSF1/TRIB1/FOS/DCSTAMP/CCR1/TLR4/ZFP36/TNFAIP6/INHBA/CSF3R/IL12B/NEDD9/ZBTB16/RASSF2/NFKBIA/HIF1A/SPI1/TYROBP",22
"GO:0050832","GO:0050832","defense response to fungus","12/515","77/21069",3.47609623806045e-07,1.46953764272165e-05,1.05139878376646e-05,"DEFA1B/DEFA3/DEFA1/CLEC4D/CLEC4E/RNASE7/S100A12/S100A9/S100A8/IL36RN/SPI1/MPO",12
"GO:0035296","GO:0035296","regulation of tube diameter","17/515","158/21069",3.4990711458744e-07,1.46953764272165e-05,1.05139878376646e-05,"MIR21/HBB/LEP/ADM/DOCK4/ADORA2A/RGS2/TACR1/HRH2/SOD2/SOD3/P2RX1/CAV1/EDN1/PTGS2/ATP2B1/TBXAS1",17
"GO:0097746","GO:0097746","blood vessel diameter maintenance","17/515","158/21069",3.4990711458744e-07,1.46953764272165e-05,1.05139878376646e-05,"MIR21/HBB/LEP/ADM/DOCK4/ADORA2A/RGS2/TACR1/HRH2/SOD2/SOD3/P2RX1/CAV1/EDN1/PTGS2/ATP2B1/TBXAS1",17
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","31/515","457/21069",3.52080030956407e-07,1.46953764272165e-05,1.05139878376646e-05,"MIR21/ITGB3/LRRK2/LILRA5/NTF3/CSF1/TNFSF15/LEP/CD300A/IGF2/S100A12/NCF1/ACSL1/ADAM8/PIK3R5/TLR4/CHI3L1/BMP2/IL1B/EREG/EGR1/IL12B/HBEGF/NEDD9/AREG/FLT1/RASSF2/PTPRC/EDN1/LCP2/SLC11A1",31
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","21/515","236/21069",3.86839819559942e-07,1.60020436073322e-05,1.14488589454348e-05,"LILRA2/TREML4/NLRP6/CD14/CD300A/CLEC4E/NLRP3/PIK3AP1/TLR2/TLR4/IRAK2/NINJ1/FFAR2/TNFAIP3/CAV1/MEFV/ACOD1/TLR8/NFKBIA/NLRC4/FCN1",21
"GO:0045730","GO:0045730","respiratory burst","9/515","40/21069",4.04636036393018e-07,1.65900774921137e-05,1.1869575021906e-05,"NCF1B/NCF1C/NCF1/RAC2/NCF2/HCK/NCF4/SLC11A1/MPO",9
"GO:0035150","GO:0035150","regulation of tube size","17/515","160/21069",4.1911235912074e-07,1.7032873331635e-05,1.21863787522734e-05,"MIR21/HBB/LEP/ADM/DOCK4/ADORA2A/RGS2/TACR1/HRH2/SOD2/SOD3/P2RX1/CAV1/EDN1/PTGS2/ATP2B1/TBXAS1",17
"GO:0032609","GO:0032609","interferon-gamma production","18/515","179/21069",4.38990022548941e-07,1.75331101247349e-05,1.25442793194793e-05,"CR1/SIRPA/IL27/PDE4B/NLRP6/CD14/TLR4/IL36RN/IL1B/INHBA/IL18R1/IL1RL1/IL1R1/IL12B/EBI3/SLC7A5/TLR8/SLC11A1",18
"GO:0032649","GO:0032649","regulation of interferon-gamma production","18/515","179/21069",4.38990022548941e-07,1.75331101247349e-05,1.25442793194793e-05,"CR1/SIRPA/IL27/PDE4B/NLRP6/CD14/TLR4/IL36RN/IL1B/INHBA/IL18R1/IL1RL1/IL1R1/IL12B/EBI3/SLC7A5/TLR8/SLC11A1",18
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","29/515","416/21069",4.82466946774521e-07,1.91048663624475e-05,1.36688116544576e-05,"MIR21/SCRT2/LRRK2/GDNF/S100A9/ITPRIP/SFRP2/S100A8/ADORA2A/IL1B/G0S2/INHBA/TNFAIP3/IVNS1ABP/IL1A/VNN1/SOD2/PPIF/CAV1/MMP9/HIF1A/HMOX1/ICAM1/PTPRC/PTGS2/TP63/TRAF1/CD44/PLAUR",29
"GO:0002699","GO:0002699","positive regulation of immune effector process","28/515","393/21069",4.92142102491605e-07,1.93228335664712e-05,1.3824758971865e-05,"MIR21/CD177/CR1/FFAR3/SLC22A13/ITGAM/CD300A/NLRP3/NFKBIZ/TLR4/HLX/IL6/RAC2/ADGRE2/FFAR2/IL1B/NR4A3/IL18R1/IL1R1/IL12B/SLC7A5/HMOX1/FCN1/PTPRC/SPI1/GAB2/TYROBP/FGR",28
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","28/515","394/21069",5.17917254913879e-07,1.99129869923241e-05,1.4246991500069e-05,"CLEC12B/CD177/CR1/FUT7/LEP/SLC22A13/SERPINB9/ITGAM/IL7R/CD300A/NLRP3/TLR4/IL6/RAC2/ADGRE2/IL1B/IL18R1/IL1R1/BCL6/IL12B/HMOX1/ICAM1/PTPRC/SPI1/GAB2/TNFRSF1B/TYROBP/FGR",28
"GO:0032635","GO:0032635","interleukin-6 production","20/515","220/21069",5.20067219095881e-07,1.99129869923241e-05,1.4246991500069e-05,"LILRA2/ORM1/SIRPA/IL1RAP/LILRA5/LEP/NLRP12/TLR2/TLR4/IL36RN/IL6/LILRB2/IL1B/EREG/GHSR/TNFAIP3/MMP8/IL1A/TLR8/TYROBP",20
"GO:0032675","GO:0032675","regulation of interleukin-6 production","20/515","220/21069",5.20067219095881e-07,1.99129869923241e-05,1.4246991500069e-05,"LILRA2/ORM1/SIRPA/IL1RAP/LILRA5/LEP/NLRP12/TLR2/TLR4/IL36RN/IL6/LILRB2/IL1B/EREG/GHSR/TNFAIP3/MMP8/IL1A/TLR8/TYROBP",20
"GO:0042119","GO:0042119","neutrophil activation","10/515","53/21069",5.29781096930778e-07,2.00960573514284e-05,1.43779714405008e-05,"LILRA2/CD177/CXCR2/ITGAM/CXCL8/CD300A/CAMP/FCER1G/SPI1/TYROBP",10
"GO:0006940","GO:0006940","regulation of smooth muscle contraction","11/515","66/21069",5.33523646498099e-07,2.00960573514284e-05,1.43779714405008e-05,"MIR21/PROK2/DOCK4/GHSR/RGS2/TACR1/P2RX1/CAV1/EDN1/PTGS2/ATP2B1",11
"GO:0070498","GO:0070498","interleukin-1-mediated signaling pathway","8/515","31/21069",5.80327457413339e-07,2.16827186306129e-05,1.55131677707522e-05,"MIR21/IL1RN/IL6/IRAK2/IL1B/EGR1/IL1R1/IL1R2",8
"GO:0045582","GO:0045582","positive regulation of T cell differentiation","16/515","146/21069",6.01851005390893e-07,2.23070056638081e-05,1.59598216082183e-05,"MIR21/CR1/EGR3/IL7R/NLRP3/ADAM8/IL2RG/NFKBIZ/HLX/LILRB2/BCL6/IL12B/VNN1/CD83/ZBTB16/PTPRC",16
"GO:0070613","GO:0070613","regulation of protein processing","12/515","81/21069",6.12279957117976e-07,2.25134368359332e-05,1.61075153296951e-05,"CARD16/LRRK2/LDLRAD3/PRSS37/ADAM8/PLAU/IL1R2/HPN/NLRC4/CPB2/CST7/PLAUR",12
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","25/515","331/21069",6.96986247906543e-07,2.54262778468584e-05,1.81915432628073e-05,"NFAM1/CARD16/IL1RAP/SLCO3A1/PRKCB/S100A12/S100A9/NLRP3/PLPP3/ADAM8/S100A8/TLR2/TLR4/IL6/IRAK2/EDA2R/BMP2/IL1B/IL18RAP/IL18R1/CAV1/NTSR1/NLRC4/EDN1/TRAF1",25
"GO:0033002","GO:0033002","muscle cell proliferation","22/515","266/21069",7.18070590706204e-07,2.59907894276707e-05,1.8595430017548e-05,"MIR223/MIR21/ITGB3/TRIB1/S1PR1/FOS/EPHB1/TLR4/IL6/BMP2/EREG/NR4A3/TNFAIP3/TACR1/IL12B/HBEGF/SOD2/CCN4/MMP9/HMOX1/EDN1/PTGS2",22
"GO:0042088","GO:0042088","T-helper 1 type immune response","10/515","55/21069",7.60631348253513e-07,2.73178684996785e-05,1.9544905064466e-05,"IL27/TLR4/HLX/IL1B/IL18R1/IL1RL1/IL1R1/IL12B/EBI3/SLC11A1",10
"GO:0050870","GO:0050870","positive regulation of T cell activation","27/515","380/21069",8.30605674917809e-07,2.96015083991862e-05,2.11787633223982e-05,"MIR21/CR1/SIRPA/EGR3/LEP/IL7R/IGF2/NLRP3/ADAM8/IL2RG/NFKBIZ/HLX/IL6/LILRB2/TNFSF14/IL1B/IL1A/BCL6/IL12B/VNN1/CD83/ZBTB16/CCL2/CAV1/EBI3/SIRPB1/PTPRC",27
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","16/515","150/21069",8.68176949167361e-07,3.07043038587205e-05,2.19677718997832e-05,"MIR223/CCL3/LILRB3/EVI2B/CSF1/TRIB1/FOS/DCSTAMP/CCR1/TLR4/TNFAIP6/INHBA/IL12B/NEDD9/RASSF2/TYROBP",16
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","22/515","270/21069",9.23464552322096e-07,3.24122065977899e-05,2.31897119239416e-05,"BLID/CARD16/TNFSF15/ST20/NLRP6/SERPINB9/S100A9/NLRP3/SFRP2/S100A8/NLRP12/ADORA2A/TNFSF14/P2RX1/MEFV/MMP9/NLRC4/CST7/PTGS2/TP63/CD44/PLAUR",22
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","16/515","151/21069",9.4955289283209e-07,3.3077282349557e-05,2.36655485518659e-05,"CCL3/CCL4/ITGB3/CSF1/C3AR1/FPR2/CCR1/ADAM8/S100A7/TNFSF14/PADI2/CCL20/RIPOR2/NEDD9/CCL2/SPI1",16
"GO:0002825","GO:0002825","regulation of T-helper 1 type immune response","8/515","33/21069",9.7837652174598e-07,3.38270031735009e-05,2.42019455379269e-05,"IL27/HLX/IL1B/IL18R1/IL1RL1/IL1R1/IL12B/SLC11A1",8
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production","12/515","85/21069",1.04252310173773e-06,3.57778483729696e-05,2.55977017338955e-05,"LILRA2/LEP/CD14/APOA2/TLR2/TLR4/IL6/CHI3L1/FFAR2/IL1B/TLR8/FCN1",12
