"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007389","GO:0007389","pattern specification process","57/981","500/21069",4.22538220159697e-10,4.47362340594079e-08,4.43887519704608e-08,"MKS1/DNAH5/OFD1/CC2D2A/RFX3/HSPB11/IFT74/IFT52/KIF3B/CLUAP1/RPGRIP1L/DNAH11/COBL/IFT57/WLS/DNAI1/TTC21B/DAW1/DNAAF11/FOXJ1/IFT172/DYNC2LI1/MNS1/BBS4/GAS8/CCDC40/HES6/ENKUR/DNAAF1/CDK20/WDR19/DRC1/DZIP1L/PIERCE1/BBS5/INTU/HEY1/ANKS6/TTC8/DPCD/CFAP52/DNAAF3/CXXC4/ODAD2/DNAI2/CFAP53/DMRT2/PIFO/IRX3/TMEM107/DYNC2H1/IFT140/ODAD3/ODAD4/TCTN1/CFAP45/DNAAF4",57
"GO:0007281","GO:0007281","germ cell development","44/981","340/21069",8.73472423606537e-10,9.02233100969192e-08,8.95225138648857e-08,"TRIP13/SPAG6/RFX2/TTLL1/CFAP69/TTC26/MDK/PACRG/NME5/IQCG/ROPN1B/DNAH1/ARMC2/CFAP58/IFT81/BBS2/DZIP1/ODF2/MNS1/BBS4/CEP131/SPAG16/ROPN1L/DIAPH2/TTC12/SPEF2/CATSPER3/SPAG17/DRC7/NPR2/RSPH1/CFAP157/CFAP221/CFAP47/STRBP/TTC21A/DPY19L2P2/CATSPERD/DPY19L2/CFAP65/CIB1/CFAP54/MEIG1/CFAP44",44
"GO:0032886","GO:0032886","regulation of microtubule-based process","39/981","283/21069",1.30219061514366e-09,1.31304220360319e-07,1.30284334226905e-07,"CLXN/CFAP20/MAPRE3/KIF9/SPEF1/EPPIN/CFAP69/DNAH11/MDM1/RSPH4A/ALMS1/TTC21B/BBS2/TTBK2/CCDC65/BBS4/CCDC40/CEP131/DIXDC1/DNAAF1/DRC1/CFAP298/MAP9/TMEM67/MAP1A/FAM107A/ODAD2/TTLL6/TPPP/MAP6/MAPK15/CEP97/CIB1/TRAF3IP1/CFAP45/DYNLT2B/STMND1/GAS2L2/SPICE1",39
"GO:0003356","GO:0003356","regulation of cilium beat frequency","10/981","19/21069",2.88146209479429e-09,2.83790510964042e-07,2.81586210095931e-07,"CFAP20/DNAH11/BBS2/BBS4/CCDC40/DNAAF1/ODAD2/TTLL6/CFAP45/GAS2L2",10
"GO:0018200","GO:0018200","peptidyl-glutamic acid modification","11/981","30/21069",5.09675973973338e-08,4.90563124949337e-06,4.86752748349657e-06,"CFAP20/TTLL1/CEP41/TTLL5/TTLL9/TPGS2/AGBL3/TTLL10/AGBL2/TTLL6/AGBL4",11
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism","48/981","460/21069",1.60986273226866e-07,1.51505970470173e-05,1.50329170227287e-05,"TRIP13/SPAG6/RFX2/TTLL1/CFAP69/TTC26/MDK/PACRG/NME5/IQCG/ROPN1B/DNAH1/ARMC2/CFAP58/IFT81/BBS2/PRMT7/DZIP1/ODF2/MNS1/BBS4/CEP131/MAEL/NPHP1/SPAG16/ROPN1L/DIAPH2/TTC12/SPEF2/CATSPER3/SPAG17/DRC7/NPR2/RSPH1/CFAP157/CFAP221/CFAP47/STRBP/TTC21A/DPY19L2P2/FZD4/CATSPERD/DPY19L2/CFAP65/CIB1/CFAP54/MEIG1/CFAP44",48
"GO:0021591","GO:0021591","ventricular system development","12/981","41/21069",2.19293331215001e-07,2.01892882107723e-05,2.00324708972605e-05,"MNAT1/DNAH5/RPGRIP1L/NME5/TTC21B/BBS4/HYDIN/KIF27/AK8/DPCD/ODAD2/AQP1",12
"GO:0018095","GO:0018095","protein polyglutamylation","7/981","13/21069",6.22802774954411e-07,5.61185053602539e-05,5.56826131605377e-05,"CFAP20/TTLL1/CEP41/TTLL5/TTLL9/TPGS2/TTLL6",7
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","28/981","213/21069",7.28266181242257e-07,6.425431828252e-05,6.37552323578748e-05,"ZMYND10/IFT88/CROCC/PFN2/VDAC3/CDKL1/RP1/COBL/MAK/ABITRAM/ODF2L/DZIP1/ODF2/DYNC2LI1/PLCE1/ABI2/MNS1/BBS4/BCAS3/WDPCP/DCDC2/INTU/MAPK15/CEP97/KIF24/IFT140/ODAD3/DYNLT2B",28
"GO:0060491","GO:0060491","regulation of cell projection assembly","28/981","215/21069",8.81375902086984e-07,7.61760601089464e-05,7.55843738159235e-05,"ZMYND10/IFT88/CROCC/PFN2/VDAC3/CDKL1/RP1/COBL/MAK/ABITRAM/ODF2L/DZIP1/ODF2/DYNC2LI1/PLCE1/ABI2/MNS1/BBS4/BCAS3/WDPCP/DCDC2/INTU/MAPK15/CEP97/KIF24/IFT140/ODAD3/DYNLT2B",28
"GO:0060972","GO:0060972","left/right pattern formation","9/981","25/21069",1.03125316701631e-06,8.73471432462818e-05,8.666868721535e-05,"HSPB11/CLUAP1/IFT57/FOXJ1/IFT172/MNS1/DNAAF1/DPCD/PIFO",9
"GO:0060295","GO:0060295","regulation of cilium movement involved in cell motility","10/981","33/21069",1.59044174249656e-06,0.000129529245759095,0.000128523146478669,"CLXN/CFAP20/KIF9/EPPIN/CFAP69/BBS2/BBS4/TTLL6/CFAP45/GAS2L2",10
"GO:1902019","GO:1902019","regulation of cilium-dependent cell motility","10/981","33/21069",1.59044174249656e-06,0.000129529245759095,0.000128523146478669,"CLXN/CFAP20/KIF9/EPPIN/CFAP69/BBS2/BBS4/TTLL6/CFAP45/GAS2L2",10
"GO:0031023","GO:0031023","microtubule organizing center organization","22/981","160/21069",5.26243214656355e-06,0.0004204981158622,0.000417231958869547,"CROCC/PCM1/KIF3B/MDM1/ALMS1/CEP250/FOXJ1/KIF3A/DZIP1/ODF2/BBS4/BCAS3/CEP131/CETN2/CCDC102B/CCDC78/MAP9/TMEM67/DEUP1/CCDC57/KIAA0753/SPICE1",22
"GO:0060296","GO:0060296","regulation of cilium beat frequency involved in ciliary motility","6/981","12/21069",7.2812497865118e-06,0.000571038756405139,0.000566603297227195,"CFAP20/BBS2/BBS4/TTLL6/CFAP45/GAS2L2",6
"GO:0008589","GO:0008589","regulation of smoothened signaling pathway","15/981","88/21069",1.23404516217345e-05,0.000950214774873554,0.000942834121989742,"MKS1/RPGRIP1L/IFT81/TTC21B/ARMC9/IFT172/GAS8/DCDC2/CDK20/SCUBE1/IFT122/INTU/DYNC2H1/IFT140/TCTN1",15
"GO:0021915","GO:0021915","neural tube development","22/981","176/21069",2.44251250876409e-05,0.00184715008475285,0.00183280261935832,"MKS1/CC2D2A/CELSR1/PHGDH/CBY1/IFT52/CLUAP1/RPGRIP1L/COBL/IFT57/IFT172/BBS4/WDPCP/CDK20/WDR19/DZIP1L/IFT122/INTU/TMEM107/IFT140/NF1/TCTN1",22
"GO:1902115","GO:1902115","regulation of organelle assembly","27/981","246/21069",3.34610188530501e-05,0.00248609499723978,0.00246678462163206,"ZMYND10/IFT88/CROCC/VDAC3/KIF9/CDKL1/RP1/MDM1/MAK/ALMS1/ODF2L/DZIP1/ODF2/DYNC2LI1/MNS1/BBS4/WDPCP/DCDC2/INTU/TRAPPC12/MAPK15/CEP97/KIF24/IFT140/ODAD3/DYNLT2B/SPICE1",27
"GO:0045494","GO:0045494","photoreceptor cell maintenance","10/981","46/21069",4.03787566322988e-05,0.00294834541961699,0.00292544458214404,"SPATA7/CROCC/RP1/MAK/BBS2/NPHP4/BBS4/DRAM2/TUB/BBS12",10
"GO:0033504","GO:0033504","floor plate development","5/981","11/21069",7.91085647057559e-05,0.00558374619214794,0.0055403752685154,"CBY1/CLUAP1/COBL/CDK20/DZIP1L",5
"GO:1903564","GO:1903564","regulation of protein localization to cilium","5/981","11/21069",7.91085647057559e-05,0.00558374619214794,0.0055403752685154,"CROCC/DZIP1/GAS8/INPP5E/LZTFL1",5
"GO:1903441","GO:1903441","protein localization to ciliary membrane","5/981","12/21069",0.000130413789648073,0.00905413769114082,0.00898381101423828,"IFT80/ARL3/WDR19/LZTFL1/TUB",5
"GO:0007098","GO:0007098","centrosome cycle","18/981","145/21069",0.000142287129667209,0.00971912893775212,0.00964363703958403,"CROCC/PCM1/KIF3B/MDM1/ALMS1/CEP250/KIF3A/ODF2/BBS4/CEP131/CETN2/CCDC102B/MAP9/TMEM67/DEUP1/CCDC57/KIAA0753/SPICE1",18
"GO:0006743","GO:0006743","ubiquinone metabolic process","6/981","19/21069",0.000161397331556203,0.0108494872879448,0.0107652154982851,"COQ5/COQ6/COQ10A/FDXR/COQ4/NQO1",6
"GO:0097499","GO:0097499","protein localization to non-motile cilium","5/981","13/21069",0.000203804601876786,0.0134861326398155,0.01338138109691,"SPATA7/IFT80/TTC21B/BBS4/TUB",5
"GO:0072698","GO:0072698","protein localization to microtubule cytoskeleton","10/981","56/21069",0.000231368923113558,0.0150745752213218,0.0149574856853332,"PCM1/MAPRE3/CEP250/TTBK2/BBS4/CEP131/MAP1A/CEP83/KIAA0753/GAS2L2",10
"GO:0045724","GO:0045724","positive regulation of cilium assembly","7/981","29/21069",0.000294293585432218,0.0188838383985673,0.0187371609736111,"ZMYND10/IFT88/CROCC/RP1/DZIP1/MNS1/BBS4",7
"GO:1901661","GO:1901661","quinone metabolic process","8/981","39/21069",0.000364280824428348,0.0230258103202098,0.0228469607402665,"AKR7A2/COQ5/COQ6/COQ10A/CBR1/FDXR/COQ4/NQO1",8
"GO:0021532","GO:0021532","neural tube patterning","8/981","40/21069",0.00043697239946459,0.0269979561471509,0.0267882535113221,"MKS1/RPGRIP1L/CDK20/WDR19/DZIP1L/TMEM107/IFT140/TCTN1",8
"GO:0010457","GO:0010457","centriole-centriole cohesion","5/981","15/21069",0.00043987224891462,0.0269979561471509,0.0267882535113221,"CROCC/CEP250/KIF3A/ODF2/CCDC102B",5
"GO:0044380","GO:0044380","protein localization to cytoskeleton","10/981","61/21069",0.000474920312749663,0.0287326789213546,0.0285095020826565,"PCM1/MAPRE3/CEP250/TTBK2/BBS4/CEP131/MAP1A/CEP83/KIAA0753/GAS2L2",10
"GO:0003016","GO:0003016","respiratory system process","8/981","41/21069",0.000521006553103898,0.0310769401745776,0.0308355546329245,"DNAH9/TTLL1/SPAG16/CFAP221/NEK10/NDN/CFAP54/ODAD4",8
"GO:0001736","GO:0001736","establishment of planar polarity","11/981","76/21069",0.000753878820967628,0.043735298723259,0.0433955912516622,"MKS1/CELSR1/SPEF1/RPGRIP1L/JHY/WDPCP/NPHP1/ASTN2/PRICKLE2/INTU/TTC8",11
"GO:0007164","GO:0007164","establishment of tissue polarity","11/981","76/21069",0.000753878820967628,0.043735298723259,0.0433955912516622,"MKS1/CELSR1/SPEF1/RPGRIP1L/JHY/WDPCP/NPHP1/ASTN2/PRICKLE2/INTU/TTC8",11
"GO:0006183","GO:0006183","GTP biosynthetic process","4/981","10/21069",0.000782811736553453,0.0448001041122145,0.0444521259220681,"NME3/NME5/NME7/NME9",4
"GO:0010839","GO:0010839","negative regulation of keratinocyte proliferation","6/981","25/21069",0.000829067074494783,0.0461214830074348,0.0457632412019337,"IFT80/IFT74/IFT52/IFT57/IFT172/INTU",6
"GO:0006744","GO:0006744","ubiquinone biosynthetic process","5/981","17/21069",0.000838572418316996,0.0461214830074348,0.0457632412019337,"COQ5/COQ6/COQ10A/FDXR/COQ4",5
"GO:1901663","GO:1901663","quinone biosynthetic process","5/981","17/21069",0.000838572418316996,0.0461214830074348,0.0457632412019337,"COQ5/COQ6/COQ10A/FDXR/COQ4",5
"GO:0097502","GO:0097502","mannosylation","7/981","35/21069",0.000993856706486512,0.0539613224611587,0.0535421858609198,"POMT2/PIGZ/POMT1/POMGNT2/DPY19L2/DPM3/ALG1L1P",7
"GO:0032095","GO:0032095","regulation of response to food","5/981","18/21069",0.00111689125998515,0.0598738542536346,0.0594087929361857,"NUCB2/MT3/BBS2/SPX/BBS4",5
"GO:0046051","GO:0046051","UTP metabolic process","4/981","11/21069",0.00118492783475214,0.0627271172521912,0.062239893635928,"NME3/NME5/NME7/NME9",4
"GO:0045880","GO:0045880","positive regulation of smoothened signaling pathway","7/981","38/21069",0.00165208481369778,0.0863775208149393,0.0857065961829957,"ARMC9/IFT172/GAS8/DCDC2/SCUBE1/INTU/DYNC2H1",7
"GO:0018026","GO:0018026","peptidyl-lysine monomethylation","4/981","12/21069",0.00171218485730417,0.0873626851889538,0.0866841084382784,"SETD6/SMYD2/SETD4/EEF1AKMT2",4
"GO:0021670","GO:0021670","lateral ventricle development","4/981","12/21069",0.00171218485730417,0.0873626851889538,0.0866841084382784,"DNAH5/RPGRIP1L/DPCD/AQP1",4
"GO:0098534","GO:0098534","centriole assembly","8/981","49/21069",0.00177075088881444,0.0892753573110614,0.0885819241622462,"MDM1/ALMS1/CETN2/CCDC78/DEUP1/CCDC57/KIAA0753/SPICE1",8
"GO:0006805","GO:0006805","xenobiotic metabolic process","14/981","126/21069",0.0022195610089929,0.108496878569998,0.107654145094496,"GSTP1/CYP2J2/CYP2C8/RORC/EPHX1/NR1I2/CBR1/CMBL/NAT1/NQO1/GSTA5/GSTM2/GSTA1/GSTA2",14
"GO:0001895","GO:0001895","retina homeostasis","11/981","87/21069",0.00232008880635066,0.108496878569998,0.107654145094496,"SPATA7/CROCC/RP1/MAK/BBS2/NPHP4/BBS4/SOD1/DRAM2/TUB/BBS12",11
"GO:0001738","GO:0001738","morphogenesis of a polarized epithelium","12/981","100/21069",0.00234787663831445,0.108496878569998,0.107654145094496,"MKS1/CELSR1/SPEF1/RPGRIP1L/JHY/WDPCP/NPHP1/ASTN2/PRICKLE2/INTU/TTC8/TRAF3IP1",12
"GO:0006241","GO:0006241","CTP biosynthetic process","4/981","13/21069",0.00238257608193856,0.108496878569998,0.107654145094496,"NME3/NME5/NME7/NME9",4
"GO:0032096","GO:0032096","negative regulation of response to food","4/981","13/21069",0.00238257608193856,0.108496878569998,0.107654145094496,"NUCB2/BBS2/SPX/BBS4",4
"GO:0032099","GO:0032099","negative regulation of appetite","4/981","13/21069",0.00238257608193856,0.108496878569998,0.107654145094496,"NUCB2/BBS2/SPX/BBS4",4
"GO:0032105","GO:0032105","negative regulation of response to extracellular stimulus","4/981","13/21069",0.00238257608193856,0.108496878569998,0.107654145094496,"NUCB2/BBS2/SPX/BBS4",4
"GO:0032108","GO:0032108","negative regulation of response to nutrient levels","4/981","13/21069",0.00238257608193856,0.108496878569998,0.107654145094496,"NUCB2/BBS2/SPX/BBS4",4
"GO:0060049","GO:0060049","regulation of protein glycosylation","4/981","13/21069",0.00238257608193856,0.108496878569998,0.107654145094496,"POMT2/MT3/POMT1/MGAT4D",4
"GO:0035268","GO:0035268","protein mannosylation","5/981","22/21069",0.00294054601115928,0.13108644586589,0.130068251263688,"POMT2/POMT1/POMGNT2/DPY19L2/DPM3",5
"GO:0043651","GO:0043651","linoleic acid metabolic process","5/981","22/21069",0.00294054601115928,0.13108644586589,0.130068251263688,"GSTP1/CYP2J2/ALOX15/GSTM2/GSTA1",5
"GO:0009209","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process","4/981","14/21069",0.00321364660906927,0.136097933894084,0.135040813298995,"NME3/NME5/NME7/NME9",4
"GO:0035845","GO:0035845","photoreceptor cell outer segment organization","4/981","14/21069",0.00321364660906927,0.136097933894084,0.135040813298995,"RP1/NPHP4/BBS4/IFT140",4
"GO:0098840","GO:0098840","protein transport along microtubule","4/981","14/21069",0.00321364660906927,0.136097933894084,0.135040813298995,"CEP131/DLG2/SPAG17/MAP1A",4
"GO:0099118","GO:0099118","microtubule-based protein transport","4/981","14/21069",0.00321364660906927,0.136097933894084,0.135040813298995,"CEP131/DLG2/SPAG17/MAP1A",4
"GO:1901841","GO:1901841","regulation of high voltage-gated calcium channel activity","4/981","14/21069",0.00321364660906927,0.136097933894084,0.135040813298995,"SRI/NIPSNAP2/RRAD/CACNB3",4
"GO:0031122","GO:0031122","cytoplasmic microtubule organization","9/981","67/21069",0.0037452285972864,0.157040030787207,0.155820245548382,"CCDC88C/PCM1/CEP126/IFT172/KATNAL2/TPPP/CIB1/KIF19/CCDC13",9
"GO:0042181","GO:0042181","ketone biosynthetic process","7/981","44/21069",0.0039390767048308,0.163548920048612,0.162278577974041,"COQ5/COQ6/SIRT5/COQ10A/FDXR/COQ4/SRD5A2",7
"GO:0042733","GO:0042733","embryonic digit morphogenesis","8/981","56/21069",0.00419082218035101,0.170299103848062,0.168976330718067,"MKS1/IFT52/B9D1/WDPCP/INTU/TMEM107/IFT140/TMEM231",8
"GO:0010649","GO:0010649","regulation of cell communication by electrical coupling","4/981","15/21069",0.00422229183094368,0.170299103848062,0.168976330718067,"SRI/CALM2/ANK3/IRX3",4
"GO:0046036","GO:0046036","CTP metabolic process","4/981","15/21069",0.00422229183094368,0.170299103848062,0.168976330718067,"NME3/NME5/NME7/NME9",4
"GO:0071539","GO:0071539","protein localization to centrosome","6/981","34/21069",0.00440711362426031,0.176076662252287,0.174709012790935,"PCM1/CEP250/BBS4/CEP131/CEP83/KIAA0753",6
"GO:0007099","GO:0007099","centriole replication","7/981","45/21069",0.00448100674563315,0.177355734278097,0.175978149813748,"MDM1/ALMS1/CETN2/DEUP1/CCDC57/KIAA0753/SPICE1",7
"GO:0060122","GO:0060122","inner ear receptor cell stereocilium organization","6/981","35/21069",0.00511330471069627,0.200507828238877,0.198950413305064,"MKS1/IFT88/IFT27/SOD1/TTC8/STRC",6
"GO:1990403","GO:1990403","embryonic brain development","4/981","16/21069",0.00542459128232897,0.210762789730855,0.20912572089867,"MKS1/CC2D2A/CDK20/IFT140",4
"GO:0007019","GO:0007019","microtubule depolymerization","7/981","47/21069",0.00573135402415184,0.218669227858406,0.216970746936123,"SPEF1/TTBK2/MAP1A/CIB1/KIF24/KIF19/STMND1",7
"GO:0060119","GO:0060119","inner ear receptor cell development","7/981","47/21069",0.00573135402415184,0.218669227858406,0.216970746936123,"MKS1/IFT88/IFT27/SOD1/WDPCP/TTC8/STRC",7
"GO:1905508","GO:1905508","protein localization to microtubule organizing center","6/981","36/21069",0.0058990041260851,0.223056093517593,0.221323538264396,"PCM1/CEP250/BBS4/CEP131/CEP83/KIAA0753",6
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation","7/981","48/21069",0.00644633922190515,0.241595102697065,0.239718548428927,"IFT80/IFT74/IFT52/MDK/IFT57/IFT172/INTU",7
"GO:0009208","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process","4/981","17/21069",0.00683567400971729,0.249561029578903,0.247622601150557,"NME3/NME5/NME7/NME9",4
"GO:0035269","GO:0035269","protein O-linked mannosylation","4/981","17/21069",0.00683567400971729,0.249561029578903,0.247622601150557,"POMT2/POMT1/POMGNT2/DPM3",4
"GO:1902018","GO:1902018","negative regulation of cilium assembly","4/981","17/21069",0.00683567400971729,0.249561029578903,0.247622601150557,"MAK/ODF2L/CEP97/KIF24",4
"GO:0061371","GO:0061371","determination of heart left/right asymmetry","9/981","74/21069",0.00725985043003158,0.262781765565673,0.260740647023717,"IFT52/CLUAP1/IFT57/IFT172/BBS4/CCDC40/DNAAF1/BBS5/ODAD3",9
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","12/981","115/21069",0.00732883531644332,0.263030657331673,0.260987605559694,"NDUFB7/NDUFA8/NDUFA2/DMAC1/NUBPL/SDHAF4/NDUFAF6/NDUFS4/SMIM4/NDUFAF3/COX14/COA5",12
"GO:0001841","GO:0001841","neural tube formation","12/981","116/21069",0.00783857807702361,0.278961160976429,0.276794371370882,"MKS1/CC2D2A/CELSR1/IFT52/CLUAP1/COBL/IFT57/IFT172/BBS4/CDK20/IFT122/TCTN1",12
"GO:0035050","GO:0035050","embryonic heart tube development","10/981","89/21069",0.00833864997954033,0.29400661113384,0.291722958216937,"IFT52/CLUAP1/IFT57/IFT172/BBS4/CCDC40/DNAAF1/BBS5/IFT122/PIFO",10
"GO:0009148","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process","4/981","18/21069",0.00846961193821217,0.29400661113384,0.291722958216937,"NME3/NME5/NME7/NME9",4
"GO:0018216","GO:0018216","peptidyl-arginine methylation","4/981","18/21069",0.00846961193821217,0.29400661113384,0.291722958216937,"PRMT8/PRMT7/COPRS/METTL23",4
"GO:0007585","GO:0007585","respiratory gaseous exchange by respiratory system","9/981","76/21069",0.00862137832782879,0.296841766002886,0.294536091439388,"DNAH9/TTLL1/PASK/SPAG16/CFAP221/NEK10/NDN/CFAP54/ODAD4",9
"GO:0008089","GO:0008089","anterograde axonal transport","7/981","51/21069",0.00899019479975828,0.305225987503595,0.302855189738234,"AP3M2/KIF3B/KIF3A/SOD1/DLG2/MAP1A/AGBL4",7
"GO:0042490","GO:0042490","mechanoreceptor differentiation","9/981","77/21069",0.00937071979488854,0.305225987503595,0.302855189738234,"MKS1/IFT88/IFT27/MYCL/SOD1/WDPCP/TTC8/SLC44A4/STRC",9
"GO:0015851","GO:0015851","nucleobase transport","3/981","10/21069",0.00944146502077236,0.305225987503595,0.302855189738234,"VDAC3/SLC25A4/SLC23A1",3
"GO:0046548","GO:0046548","retinal rod cell development","3/981","10/21069",0.00944146502077236,0.305225987503595,0.302855189738234,"RPGRIP1L/RP1/BBS4",3
"GO:0051121","GO:0051121","hepoxilin metabolic process","3/981","10/21069",0.00944146502077236,0.305225987503595,0.302855189738234,"GSTP1/ALOX15/GSTM2",3
"GO:0051122","GO:0051122","hepoxilin biosynthetic process","3/981","10/21069",0.00944146502077236,0.305225987503595,0.302855189738234,"GSTP1/ALOX15/GSTM2",3
"GO:1900247","GO:1900247","regulation of cytoplasmic translational elongation","3/981","10/21069",0.00944146502077236,0.305225987503595,0.302855189738234,"AARS1/DPH5/DPH7",3
"GO:1903251","GO:1903251","multi-ciliated epithelial cell differentiation","3/981","10/21069",0.00944146502077236,0.305225987503595,0.302855189738234,"CCDC78/DEUP1/TTC8",3
"GO:0001676","GO:0001676","long-chain fatty acid metabolic process","12/981","119/21069",0.0095358068202815,0.305940468817365,0.303564121423954,"SLC27A5/GSTP1/CYP2J2/CYP2C8/SLC27A2/EPHX1/CBR1/ALOX15/ABHD6/ACSF2/GSTM2/GSTA1",12
"GO:0006220","GO:0006220","pyrimidine nucleotide metabolic process","7/981","52/21069",0.00998209884540993,0.31785104218279,0.315382181170371,"NME3/NME5/NEIL1/NME7/PRPS1/ENPP3/NME9",7
"GO:0043153","GO:0043153","entrainment of circadian clock by photoperiod","5/981","29/21069",0.0101340460198881,0.320281230553926,0.317793493412359,"USP2/CRY2/PDE6B/RBM4B/ATOH7",5
"GO:0060113","GO:0060113","inner ear receptor cell differentiation","8/981","65/21069",0.0103337756201188,0.320553108585677,0.318063259671664,"MKS1/IFT88/IFT27/MYCL/SOD1/WDPCP/TTC8/STRC",8
"GO:0035372","GO:0035372","protein localization to microtubule","4/981","19/21069",0.0103393380306509,0.320553108585677,0.318063259671664,"MAPRE3/TTBK2/MAP1A/GAS2L2",4
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","13/981","135/21069",0.0103697227570809,0.320553108585677,0.318063259671664,"NME3/ENO2/NME5/AK7/NUDT7/NME7/DLG2/AK9/LRGUK/AK8/NME9/ZBTB20/ENO4",13
"GO:2000781","GO:2000781","positive regulation of double-strand break repair","10/981","92/21069",0.0104460630510832,0.320573021893749,0.318083018306057,"SMARCE1/ZCWPW1/BCL7A/KMT5C/WRAP53/MEAF6/MGMT/RUVBL1/RUVBL2/EP400",10
"GO:0043462","GO:0043462","regulation of ATP-dependent activity","9/981","79/21069",0.0110157172002337,0.334305381796856,0.331708714132368,"MNAT1/PFN2/DNAJC10/AHSA1/MSH3/TNNI3/ATP5IF1/AHSA2P/STRIT1",9
"GO:0021695","GO:0021695","cerebellar cortex development","7/981","53/21069",0.0110514175800614,0.334305381796856,0.331708714132368,"AARS1/TTLL1/MDK/TTC21B/TTBK2/DIXDC1/KNDC1",7
"GO:0032104","GO:0032104","regulation of response to extracellular stimulus","5/981","30/21069",0.0117050424560458,0.349090526770098,0.346379017676314,"NUCB2/MT3/BBS2/SPX/BBS4",5
"GO:0032107","GO:0032107","regulation of response to nutrient levels","5/981","30/21069",0.0117050424560458,0.349090526770098,0.346379017676314,"NUCB2/MT3/BBS2/SPX/BBS4",5
"GO:0060315","GO:0060315","negative regulation of ryanodine-sensitive calcium-release channel activity","3/981","11/21069",0.0125376664655299,0.366186327458753,0.363342029258769,"SRI/CALM2/GSTM2",3
"GO:1901844","GO:1901844","regulation of cell communication by electrical coupling involved in cardiac conduction","3/981","11/21069",0.0125376664655299,0.366186327458753,0.363342029258769,"SRI/CALM2/IRX3",3
"GO:1904526","GO:1904526","regulation of microtubule binding","3/981","11/21069",0.0125376664655299,0.366186327458753,0.363342029258769,"MAPRE3/TTBK2/GAS8",3
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process","9/981","81/21069",0.0128680075447544,0.370721169741734,0.367841647824272,"DNPH1/AK7/PRPS1/DLG2/AK9/LRGUK/NUDT2/AK8/ADSS1",9
"GO:0051298","GO:0051298","centrosome duplication","9/981","81/21069",0.0128680075447544,0.370721169741734,0.367841647824272,"MDM1/ALMS1/CEP131/CETN2/TMEM67/DEUP1/CCDC57/KIAA0753/SPICE1",9
"GO:0003002","GO:0003002","regionalization","28/981","385/21069",0.0135548065389803,0.387868957382309,0.384856242557678,"MKS1/HSPB11/IFT52/CLUAP1/RPGRIP1L/COBL/IFT57/WLS/TTC21B/FOXJ1/IFT172/MNS1/HES6/DNAAF1/CDK20/WDR19/DZIP1L/INTU/HEY1/DPCD/CXXC4/DMRT2/PIFO/IRX3/TMEM107/DYNC2H1/IFT140/TCTN1",28
"GO:0043010","GO:0043010","camera-type eye development","27/981","369/21069",0.014078845815737,0.400160483420443,0.3970522959832,"CC2D2A/RPGRIP1L/RP1/B9D1/MDM1/EFEMP1/TTLL5/NPHP4/PDE6B/IFT172/ABI2/BBS4/WDPCP/NPHP1/SDK1/CDK20/WDR19/IFT122/TTC8/TUB/FZD4/ATOH7/IFT140/NF1/TMEM231/CRYGS/AQP1",27
"GO:0001947","GO:0001947","heart looping","8/981","69/21069",0.014565129022552,0.411222142736719,0.408028035494932,"IFT52/CLUAP1/IFT57/IFT172/BBS4/CCDC40/DNAAF1/BBS5",8
"GO:0008090","GO:0008090","retrograde axonal transport","4/981","21/21069",0.0148318511959383,0.41324269614999,0.410032894558072,"SOD1/DLG2/MAP1A/AGBL4",4
"GO:1901317","GO:1901317","regulation of flagellated sperm motility","4/981","21/21069",0.0148318511959383,0.41324269614999,0.410032894558072,"CLXN/KIF9/EPPIN/CFAP69",4
"GO:0006221","GO:0006221","pyrimidine nucleotide biosynthetic process","5/981","32/21069",0.0153262519856071,0.419846327688129,0.416585233363826,"NME3/NME5/NME7/PRPS1/NME9",5
"GO:0006506","GO:0006506","GPI anchor biosynthetic process","5/981","32/21069",0.0153262519856071,0.419846327688129,0.416585233363826,"PIGQ/PIGU/PIGZ/DPM3/PIGP",5
"GO:0001838","GO:0001838","embryonic epithelial tube formation","13/981","142/21069",0.0153662764561181,0.419846327688129,0.416585233363826,"MKS1/CC2D2A/CELSR1/IFT52/CLUAP1/COBL/IFT57/IFT172/BBS4/CDK20/IFT122/IRX3/TCTN1",13
"GO:0002182","GO:0002182","cytoplasmic translational elongation","3/981","12/21069",0.0161461603349385,0.430590795832909,0.427246245439625,"AARS1/DPH5/DPH7",3
"GO:0034454","GO:0034454","microtubule anchoring at centrosome","3/981","12/21069",0.0161461603349385,0.430590795832909,0.427246245439625,"PCM1/KIF3A/BBS4",3
"GO:0046940","GO:0046940","nucleoside monophosphate phosphorylation","3/981","12/21069",0.0161461603349385,0.430590795832909,0.427246245439625,"AK7/AK9/AK8",3
