_MEMBER_DEGs,_MEMBER_DMRs,_LogP_DEGs,_LogP_DMRs,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,-26.097421652188377,0.0,GO:0040011,M10,1,0,GO Biological Processes,19,locomotion,19_GO:0040011 locomotion,-26.097421652188377,8.703237704918033,17.13831970675523,30337,366,400,42,10.5,1.5327671055969332,101|240|719|728|1230|1441|1839|1901|1960|2207|2321|2357|2358|2867|3553|3576|3577|3579|3586|3689|4046|5142|5328|5329|5473|5880|6279|6280|6283|6324|6347|6354|6364|6374|7852|8740|10501|30817|54210|57580|60675|146225,ADAM8|ALOX5|C3AR1|C5AR1|CCR1|CSF3R|HBEGF|S1PR1|EGR3|FCER1G|FLT1|FPR1|FPR2|FFAR2|IL1B|CXCL8|CXCR1|CXCR2|IL10|ITGB2|LSP1|PDE4B|PLAU|PLAUR|PPBP|RAC2|S100A8|S100A9|S100A12|SCN1B|CCL2|CCL7|CCL20|CXCL5|CXCR4|TNFSF14|SEMA6B|ADGRE2|TREM1|PREX1|PROK2|CMTM2,-22.656099714605773,0,4,0,0,-26.242189611796455,21.669285714285714,
1,1,-26.02803072083072,-2.1391007660990007,GO:0042330,M11,2,0,GO Biological Processes,19,taxis,19_GO:0040011 locomotion,-26.02803072083072,8.987117052023121,17.27180157089577,30337,346,400,41,10.25,1.5165235738358964,101|240|719|728|1230|1441|1839|1901|1960|2207|2321|2357|2358|2867|3553|3576|3577|3579|3586|3689|4046|5142|5328|5329|5473|5880|6279|6280|6283|6347|6354|6364|6374|7852|8740|10501|30817|54210|57580|60675|146225,ADAM8|ALOX5|C3AR1|C5AR1|CCR1|CSF3R|HBEGF|S1PR1|EGR3|FCER1G|FLT1|FPR1|FPR2|FFAR2|IL1B|CXCL8|CXCR1|CXCR2|IL10|ITGB2|LSP1|PDE4B|PLAU|PLAUR|PPBP|RAC2|S100A8|S100A9|S100A12|CCL2|CCL7|CCL20|CXCL5|CXCR4|TNFSF14|SEMA6B|ADGRE2|TREM1|PREX1|PROK2|CMTM2,-22.6378613056955,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-23.748597028250906,0.0,GO:0030595,M10,1,0,GO Biological Processes,19,leukocyte chemotaxis,19_GO:0040011 locomotion,-23.748597028250906,14.54513698630137,18.96383182184595,30337,146,400,28,7.0,1.2757350822173075,101|240|728|1230|1441|1901|2207|2321|2867|3553|3576|3577|3579|3586|3689|5142|5473|6279|6280|6283|6347|6354|6374|7852|8740|30817|54210|57580,ADAM8|ALOX5|C5AR1|CCR1|CSF3R|S1PR1|FCER1G|FLT1|FFAR2|IL1B|CXCL8|CXCR1|CXCR2|IL10|ITGB2|PDE4B|PPBP|S100A8|S100A9|S100A12|CCL2|CCL7|CXCL5|CXCR4|TNFSF14|ADGRE2|TREM1|PREX1,-20.445577788834584,0,4,0,0,-26.242189611796455,21.669285714285714,
1,1,-22.33532067006947,-2.270594855574845,GO:0060326,M11,2,0,GO Biological Processes,19,cell chemotaxis,19_GO:0040011 locomotion,-22.33532067006947,10.935430232558138,16.89931186894023,30337,215,400,31,7.75,1.3369157602481914,101|240|728|1230|1441|1839|1901|1960|2207|2321|2867|3553|3576|3577|3579|3586|3689|5142|5473|6279|6280|6283|6347|6354|6364|6374|7852|8740|30817|54210|57580,ADAM8|ALOX5|C5AR1|CCR1|CSF3R|HBEGF|S1PR1|EGR3|FCER1G|FLT1|FFAR2|IL1B|CXCL8|CXCR1|CXCR2|IL10|ITGB2|PDE4B|PPBP|S100A8|S100A9|S100A12|CCL2|CCL7|CCL20|CXCL5|CXCR4|TNFSF14|ADGRE2|TREM1|PREX1,-19.167000004550605,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-18.22615615081596,0.0,GO:0097529,M10,1,0,GO Biological Processes,19,myeloid leukocyte migration,19_GO:0002376 immune system process,-18.22615615081596,12.732682481751825,15.909595744449005,30337,137,400,23,5.75,1.1639775556255372,728|1230|1441|2207|2321|3553|3576|3577|3579|3689|5142|5473|6279|6280|6283|6347|6354|6374|30817|54210|57126|57580|140885,C5AR1|CCR1|CSF3R|FCER1G|FLT1|IL1B|CXCL8|CXCR1|CXCR2|ITGB2|PDE4B|PPBP|S100A8|S100A9|S100A12|CCL2|CCL7|CXCL5|ADGRE2|TREM1|CD177|PREX1|SIRPA,-15.279684234913452,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-17.93839986919756,0.0,GO:0071621,M10,1,0,GO Biological Processes,19,granulocyte chemotaxis,19_GO:0040011 locomotion,-17.93839986919756,17.573262195121952,17.370861734768468,30337,82,400,19,4.75,1.0635289135702892,728|1441|2207|3553|3576|3577|3579|3689|5142|5473|6279|6280|6283|6347|6354|6374|30817|54210|57580,C5AR1|CSF3R|FCER1G|IL1B|CXCL8|CXCR1|CXCR2|ITGB2|PDE4B|PPBP|S100A8|S100A9|S100A12|CCL2|CCL7|CXCL5|ADGRE2|TREM1|PREX1,-15.025351708782,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-17.866865601603518,0.0,GO:0097530,M10,1,0,GO Biological Processes,19,granulocyte migration,19_GO:0002376 immune system process,-17.866865601603518,15.800520833333335,16.78879614604713,30337,96,400,20,5.0,1.0897247358851683,728|1441|2207|3553|3576|3577|3579|3689|5142|5473|6279|6280|6283|6347|6354|6374|30817|54210|57126|57580,C5AR1|CSF3R|FCER1G|IL1B|CXCL8|CXCR1|CXCR2|ITGB2|PDE4B|PPBP|S100A8|S100A9|S100A12|CCL2|CCL7|CXCL5|ADGRE2|TREM1|CD177|PREX1,-14.96961170837119,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-16.83906853061403,0.0,GO:1990266,M10,1,0,GO Biological Processes,19,neutrophil migration,19_GO:0002376 immune system process,-16.83906853061403,19.243619402985075,17.28013810679033,30337,67,400,17,4.25,1.0086345968684596,728|1441|2207|3553|3576|3577|3579|3689|5142|5473|6279|6280|6283|6374|54210|57126|57580,C5AR1|CSF3R|FCER1G|IL1B|CXCL8|CXCR1|CXCR2|ITGB2|PDE4B|PPBP|S100A8|S100A9|S100A12|CXCL5|TREM1|CD177|PREX1,-14.026135523081736,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-16.797544905640507,0.0,GO:0030593,M10,1,0,GO Biological Processes,19,neutrophil chemotaxis,19_GO:0040011 locomotion,-16.797544905640507,21.669285714285714,17.895316768648325,30337,56,400,16,4.0,0.9797958971132712,728|1441|2207|3553|3576|3577|3579|3689|5142|5473|6279|6280|6283|6374|54210|57580,C5AR1|CSF3R|FCER1G|IL1B|CXCL8|CXCR1|CXCR2|ITGB2|PDE4B|PPBP|S100A8|S100A9|S100A12|CXCL5|TREM1|PREX1,-14.008506566257303,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-12.517108552316769,0.0,hsa04061,M10,1,0,KEGG Pathway,24,Viral protein interaction with cytokine and cytokine receptor,,-12.517108552316769,12.1348,12.891934360542802,30337,100,400,16,4.0,0.9797958971132712,1230|3576|3577|3579|3586|5473|6347|6354|6364|6374|7133|7852|8740|8794|8807|8809,CCR1|CXCL8|CXCR1|CXCR2|IL10|PPBP|CCL2|CCL7|CCL20|CXCL5|TNFRSF1B|CXCR4|TNFSF14|TNFRSF10C|IL18RAP|IL18R1,-9.998771430443048,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-11.825407000988209,0.0,hsa04062,M10,1,0,KEGG Pathway,24,Chemokine signaling pathway,,-11.825407000988209,7.859326424870467,11.0500616119701,30337,193,400,20,5.0,1.0897247358851683,1230|2268|3055|3576|3577|3579|3718|5473|5880|6347|6354|6364|6374|7454|7852|10235|23533|54331|57580|653361,CCR1|FGR|HCK|CXCL8|CXCR1|CXCR2|JAK3|PPBP|RAC2|CCL2|CCL7|CCL20|CXCL5|WAS|CXCR4|RASGRP2|PIK3R5|GNG2|PREX1|NCF1,-9.33832757284493,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-10.101610480109358,0.0,WP3929,M10,1,0,WikiPathways,27,Chemokine signaling,,-10.528574699142503,5.870730527334301,9.563681257243985,30337,165,689,22,3.193033381712627,0.6698004338474213,115|1230|2268|3055|3579|3718|5293|5473|5590|5595|5880|6354|6364|6374|7454|7852|10235|23533|51764|54331|57580|653361,ADCY9|CCR1|FGR|HCK|CXCR2|JAK3|PIK3CD|PPBP|PRKCZ|MAPK3|RAC2|CCL7|CCL20|CXCL5|WAS|CXCR4|RASGRP2|PIK3R5|GNG13|GNG2|PREX1|NCF1,-8.070653499740438,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-8.299395708558457,0.0,R-HSA-380108,M10,1,0,Reactome Gene Sets,6,Chemokine receptors bind chemokines,,-8.299395708558457,12.854661016949153,10.535534369030731,30337,59,400,10,2.5,0.7806247497997998,1230|3576|3577|3579|5473|6347|6354|6364|6374|7852,CCR1|CXCL8|CXCR1|CXCR2|PPBP|CCL2|CCL7|CCL20|CXCL5|CXCR4,-6.10420289663929,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-6.783579926888962,0.0,GO:0070098,M10,1,0,GO Biological Processes,19,chemokine-mediated signaling pathway,19_GO:0050896 response to stimulus,-6.783579926888962,9.028869047619049,8.51755229566475,30337,84,400,10,2.5,0.7806247497997998,1230|3576|3577|3579|5473|6347|6354|6364|6374|7852,CCR1|CXCL8|CXCR1|CXCR2|PPBP|CCL2|CCL7|CCL20|CXCL5|CXCR4,-4.740197997978396,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-6.4072917031629855,0.0,GO:1990868,M10,1,0,GO Biological Processes,19,response to chemokine,19_GO:0050896 response to stimulus,-6.4072917031629855,8.24375,8.043324447033502,30337,92,400,10,2.5,0.7806247497997998,1230|3576|3577|3579|5473|6347|6354|6364|6374|7852,CCR1|CXCL8|CXCR1|CXCR2|PPBP|CCL2|CCL7|CCL20|CXCL5|CXCR4,-4.413127796922602,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-6.4072917031629855,0.0,GO:1990869,M10,1,0,GO Biological Processes,19,cellular response to chemokine,19_GO:0050896 response to stimulus,-6.4072917031629855,8.24375,8.043324447033502,30337,92,400,10,2.5,0.7806247497997998,1230|3576|3577|3579|5473|6347|6354|6364|6374|7852,CCR1|CXCL8|CXCR1|CXCR2|PPBP|CCL2|CCL7|CCL20|CXCL5|CXCR4,-4.413127796922602,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-3.627145351118062,0.0,WP5039,M10,1,0,WikiPathways,27,SARS CoV 2 innate immunity evasion and cell specific immune response,,-3.91245250053887,5.337027752122092,5.37702248650932,30337,66,689,8,1.1611030478955007,0.4081217278030669,3576|3579|3586|3665|5473|6347|6374|8519,CXCL8|CXCR2|IL10|IRF7|PPBP|CCL2|CXCL5|IFITM1,-2.263522252454521,0,4,0,0,-26.242189611796455,21.669285714285714,
1,0,-23.201970973659574,0.0,GO:0050727,M10,1,0,GO Biological Processes,19,regulation of inflammatory response,19_GO:0050896 response to stimulus,-23.201970973659574,7.3565473441108535,15.399464074862548,30337,433,400,42,10.5,1.5327671055969332,101|240|241|838|1268|2268|2358|2529|2828|2865|2867|3055|3553|3586|4210|4317|4318|5008|5138|5743|5788|6279|6280|6283|7099|7130|7133|7538|8530|8870|8993|9021|9173|57817|58484|91662|114548|140885|171389|199713|353514|653361,ADAM8|ALOX5|ALOX5AP|CASP5|CNR1|FGR|FPR2|FUT7|GPR4|FFAR3|FFAR2|HCK|IL1B|IL10|MEFV|MMP8|MMP9|OSM|PDE2A|PTGS2|PTPRC|S100A8|S100A9|S100A12|TLR4|TNFAIP6|TNFRSF1B|ZFP36|CST7|IER3|PGLYRP1|SOCS3|IL1RL1|HAMP|NLRC4|NLRP12|NLRP3|SIRPA|NLRP6|NLRP7|LILRA5|NCF1,-19.93674029513265,0,5,1,1,-23.201970973659574,10.970927672955975,
1,0,-16.729524644254482,0.0,GO:0050729,M10,1,0,GO Biological Processes,19,positive regulation of inflammatory response,19_GO:0048518 positive regulation of biological process,-16.729524644254482,10.970927672955975,14.571152915096041,30337,159,400,23,5.75,1.1639775556255372,101|241|838|1268|2828|2865|2867|3553|4210|4317|5008|5138|5743|6279|6280|6283|7099|9173|58484|91662|114548|171389|353514,ADAM8|ALOX5AP|CASP5|CNR1|GPR4|FFAR3|FFAR2|IL1B|MEFV|MMP8|OSM|PDE2A|PTGS2|S100A8|S100A9|S100A12|TLR4|IL1RL1|NLRC4|NLRP12|NLRP3|NLRP6|LILRA5,-13.953314443746931,0,5,0,0,-23.201970973659574,10.970927672955975,
1,0,-12.038839247664395,0.0,GO:0032102,M10,1,0,GO Biological Processes,19,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-12.038839247664395,5.114959302325581,9.93386746761199,30337,430,400,29,7.25,1.2965699942540703,240|383|1378|2268|2358|3055|3586|4210|5270|5328|5788|6347|6531|6696|7056|7130|7133|7538|8530|8870|8993|9021|11027|11240|57817|91662|114548|140885|171389,ALOX5|ARG1|CR1|FGR|FPR2|HCK|IL10|MEFV|SERPINE2|PLAU|PTPRC|CCL2|SLC6A3|SPP1|THBD|TNFAIP6|TNFRSF1B|ZFP36|CST7|IER3|PGLYRP1|SOCS3|LILRA2|PADI2|HAMP|NLRP12|NLRP3|SIRPA|NLRP6,-9.539525363104106,0,5,0,0,-23.201970973659574,10.970927672955975,
1,0,-10.521740697751248,0.0,GO:0050728,M10,1,0,GO Biological Processes,19,negative regulation of inflammatory response,19_GO:0048519 negative regulation of biological process,-10.521740697751248,7.133700495049505,10.110384389438307,30337,202,400,19,4.75,1.0635289135702892,240|2268|2358|3055|3586|4210|5788|7130|7133|7538|8530|8870|8993|9021|57817|91662|114548|140885|171389,ALOX5|FGR|FPR2|HCK|IL10|MEFV|PTPRC|TNFAIP6|TNFRSF1B|ZFP36|CST7|IER3|PGLYRP1|SOCS3|HAMP|NLRP12|NLRP3|SIRPA|NLRP6,-8.101608059238583,0,5,0,0,-23.201970973659574,10.970927672955975,
1,0,-10.148952274438566,0.0,GO:0001818,M10,1,0,GO Biological Processes,19,negative regulation of cytokine production,19_GO:0048519 negative regulation of biological process,-10.148952274438566,4.950554830287206,8.99363137212794,30337,383,400,25,6.25,1.2103072956898178,383|1378|3586|3624|3718|4210|5552|5788|6556|7099|7538|7850|8993|9173|9308|50856|51311|84651|91662|114548|114771|140885|171389|199713|353514,ARG1|CR1|IL10|INHBA|JAK3|MEFV|SRGN|PTPRC|SLC11A1|TLR4|ZFP36|IL1R2|PGLYRP1|IL1RL1|CD83|CLEC4A|TLR8|SPINK7|NLRP12|NLRP3|PGLYRP3|SIRPA|NLRP6|NLRP7|LILRA5,-7.758782859303344,0,5,0,0,-23.201970973659574,10.970927672955975,
1,0,-9.322007303303105,0.0,GO:0031348,M10,1,0,GO Biological Processes,19,negative regulation of defense response,19_GO:0048519 negative regulation of biological process,-9.322007303303105,5.417321428571428,8.797636891465695,30337,294,400,21,5.25,1.115165346484547,240|383|1378|2268|2358|3055|3586|4210|5788|7130|7133|7538|8530|8870|8993|9021|57817|91662|114548|140885|171389,ALOX5|ARG1|CR1|FGR|FPR2|HCK|IL10|MEFV|PTPRC|TNFAIP6|TNFRSF1B|ZFP36|CST7|IER3|PGLYRP1|SOCS3|HAMP|NLRP12|NLRP3|SIRPA|NLRP6,-7.015021876669182,0,5,0,0,-23.201970973659574,10.970927672955975,
1,0,-22.516108729974277,0.0,GO:0050865,M10,1,0,GO Biological Processes,19,regulation of cell activation,19_GO:0032501 multicellular organismal process,-22.516108729974277,5.815778560250391,14.221923930132245,30337,639,400,49,12.25,1.6393119745795794,101|383|399|944|1178|1268|1378|1960|2207|2268|2316|3142|3552|3553|3586|3624|3718|4317|4332|5270|5341|5788|5880|6347|6688|7056|7099|7133|7940|8530|8740|8993|9173|9308|9473|10288|10326|11027|11314|55824|57817|64092|64581|114548|114771|140885|150372|338339|353514,ADAM8|ARG1|RHOH|TNFSF8|CLC|CNR1|CR1|EGR3|FCER1G|FGR|FLNA|HLX|IL1A|IL1B|IL10|INHBA|JAK3|MMP8|MNDA|SERPINE2|PLEK|PTPRC|RAC2|CCL2|SPI1|THBD|TLR4|TNFRSF1B|LST1|CST7|TNFSF14|PGLYRP1|IL1RL1|CD83|THEMIS2|LILRB2|SIRPB1|LILRA2|CD300A|PAG1|HAMP|SAMSN1|CLEC7A|NLRP3|PGLYRP3|SIRPA|NFAM1|CLEC4D|LILRA5,-19.285640157706567,0,6,1,1,-22.516108729974277,5.815778560250391,
1,0,-18.360990928143003,0.0,GO:0002694,M10,1,0,GO Biological Processes,19,regulation of leukocyte activation,19_GO:0002376 immune system process,-18.360990928143003,5.482590361445783,12.610574116217517,30337,581,400,42,10.5,1.5327671055969332,101|383|399|944|1178|1268|1378|1960|2268|3142|3552|3553|3586|3624|3718|4317|4332|5788|5880|6347|6688|7099|7133|7940|8530|8740|8993|9173|9308|9473|10288|10326|11314|55824|57817|64092|64581|114548|114771|140885|150372|338339,ADAM8|ARG1|RHOH|TNFSF8|CLC|CNR1|CR1|EGR3|FGR|HLX|IL1A|IL1B|IL10|INHBA|JAK3|MMP8|MNDA|PTPRC|RAC2|CCL2|SPI1|TLR4|TNFRSF1B|LST1|CST7|TNFSF14|PGLYRP1|IL1RL1|CD83|THEMIS2|LILRB2|SIRPB1|CD300A|PAG1|HAMP|SAMSN1|CLEC7A|NLRP3|PGLYRP3|SIRPA|NFAM1|CLEC4D,-15.396790245280062,0,6,0,0,-22.516108729974277,5.815778560250391,
1,0,-15.400610460983282,0.0,GO:0051249,M10,1,0,GO Biological Processes,19,regulation of lymphocyte activation,19_GO:0002376 immune system process,-15.400610460983282,5.33267578125,11.428940208397181,30337,512,400,36,9.0,1.4309088021254186,101|383|399|944|1178|1378|1960|2268|3142|3552|3553|3586|3624|3718|4332|5788|5880|6347|6688|7099|7133|7940|8740|8993|9308|9473|10288|10326|11314|55824|64092|64581|114548|114771|140885|150372,ADAM8|ARG1|RHOH|TNFSF8|CLC|CR1|EGR3|FGR|HLX|IL1A|IL1B|IL10|INHBA|JAK3|MNDA|PTPRC|RAC2|CCL2|SPI1|TLR4|TNFRSF1B|LST1|TNFSF14|PGLYRP1|CD83|THEMIS2|LILRB2|SIRPB1|CD300A|PAG1|SAMSN1|CLEC7A|NLRP3|PGLYRP3|SIRPA|NFAM1,-12.718956368090309,0,6,0,0,-22.516108729974277,5.815778560250391,
1,1,-9.916416627955813,-2.7840122964981524,GO:1902105,M11,2,0,GO Biological Processes,19,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-11.828092718911021,4.389745635997702,9.452966580316469,30337,331,689,33,4.78955007256894,0.8135421460829126,101|399|639|864|1230|1378|1960|2124|2353|2621|3142|3559|3586|3624|3665|3718|5578|5590|5771|5788|6688|6886|7099|7130|8993|9308|9770|10288|11025|114548|114771|150372|161882,ADAM8|RHOH|PRDM1|RUNX3|CCR1|CR1|EGR3|EVI2B|FOS|GAS6|HLX|IL2RA|IL10|INHBA|IRF7|JAK3|PRKCA|PRKCZ|PTPN2|PTPRC|SPI1|TAL1|TLR4|TNFAIP6|PGLYRP1|CD83|RASSF2|LILRB2|LILRB3|NLRP3|PGLYRP3|NFAM1|ZFPM1,-9.231868821342674,0,6,0,0,-22.516108729974277,5.815778560250391,
1,0,-11.638274922659095,0.0,GO:0050867,M10,1,0,GO Biological Processes,19,positive regulation of cell activation,19_GO:0032501 multicellular organismal process,-11.638274922659095,5.3188246753246755,9.857982436702311,30337,385,400,27,6.75,1.25442965127583,101|399|1378|1960|2316|3142|3552|3553|3586|4317|5341|5788|6347|6688|7099|8740|9173|9308|10288|10326|11027|57817|64581|114548|140885|338339|353514,ADAM8|RHOH|CR1|EGR3|FLNA|HLX|IL1A|IL1B|IL10|MMP8|PLEK|PTPRC|CCL2|SPI1|TLR4|TNFSF14|IL1RL1|CD83|LILRB2|SIRPB1|LILRA2|HAMP|CLEC7A|NLRP3|SIRPA|CLEC4D|LILRA5,-9.163094717815525,0,6,0,0,-22.516108729974277,5.815778560250391,
1,1,-9.161255099038375,-2.470384049290521,GO:1903706,M11,2,0,GO Biological Processes,19,regulation of hemopoiesis,19_GO:0002376 immune system process,-10.712767670535804,3.712171527822626,8.604268440114787,30337,427,689,36,5.2249637155297535,0.8477718818206735,101|399|639|864|1230|1378|1441|1960|2124|2353|2621|3142|3202|3559|3586|3624|3665|3718|5578|5590|5771|5788|6688|6886|7099|7130|7538|8993|9308|9770|10288|11025|114548|114771|150372|161882,ADAM8|RHOH|PRDM1|RUNX3|CCR1|CR1|CSF3R|EGR3|EVI2B|FOS|GAS6|HLX|HOXA5|IL2RA|IL10|INHBA|IRF7|JAK3|PRKCA|PRKCZ|PTPN2|PTPRC|SPI1|TAL1|TLR4|TNFAIP6|ZFP36|PGLYRP1|CD83|RASSF2|LILRB2|LILRB3|NLRP3|PGLYRP3|NFAM1|ZFPM1,-8.225688242392525,0,6,0,0,-22.516108729974277,5.815778560250391,
1,0,-10.381904707666713,0.0,GO:0022407,M10,1,0,GO Biological Processes,19,regulation of cell-cell adhesion,19_GO:0050789 regulation of biological process,-10.381904707666713,4.372629224652087,8.81661473574014,30337,503,400,29,7.25,1.2965699942540703,101|240|383|399|654|1378|1960|2529|3142|3552|3553|3557|3586|3689|3718|5270|5329|5788|6347|6688|8740|9308|10288|10326|11314|55824|83706|114548|140885,ADAM8|ALOX5|ARG1|RHOH|BMP6|CR1|EGR3|FUT7|HLX|IL1A|IL1B|IL1RN|IL10|ITGB2|JAK3|SERPINE2|PLAUR|PTPRC|CCL2|SPI1|TNFSF14|CD83|LILRB2|SIRPB1|CD300A|PAG1|FERMT3|NLRP3|SIRPA,-7.977012035710786,0,6,0,0,-22.516108729974277,5.815778560250391,
1,0,-9.270467987138137,0.0,GO:0050863,M10,1,0,GO Biological Processes,19,regulation of T cell activation,19_GO:0002376 immune system process,-9.270467987138137,4.679228791773779,8.4421428849676,30337,389,400,24,6.0,1.1874342087037917,101|383|399|944|1178|1378|1960|3142|3552|3553|3586|3718|5788|5880|6347|7133|8740|9308|10288|10326|11314|55824|114548|140885,ADAM8|ARG1|RHOH|TNFSF8|CLC|CR1|EGR3|HLX|IL1A|IL1B|IL10|JAK3|PTPRC|RAC2|CCL2|TNFRSF1B|TNFSF14|CD83|LILRB2|SIRPB1|CD300A|PAG1|NLRP3|SIRPA,-6.971379041350247,0,6,0,0,-22.516108729974277,5.815778560250391,
1,1,-7.222435684611631,-3.1962116243533467,GO:0010720,M11,2,0,GO Biological Processes,19,positive regulation of cell development,19_GO:0032502 developmental process,-9.247907040750622,3.3574439290310547,7.7582366198580415,30337,459,689,35,5.079825834542816,0.8365541605243236,101|399|864|1230|1378|1523|1959|1960|2124|2353|2621|3142|3553|3559|3586|4311|5270|5361|5578|5590|5605|5788|6688|7133|7161|7852|8140|9308|10215|10288|10458|10636|23654|64581|114548,ADAM8|RHOH|RUNX3|CCR1|CR1|CUX1|EGR2|EGR3|EVI2B|FOS|GAS6|HLX|IL1B|IL2RA|IL10|MME|SERPINE2|PLXNA1|PRKCA|PRKCZ|MAP2K2|PTPRC|SPI1|TNFRSF1B|TP73|CXCR4|SLC7A5|CD83|OLIG2|LILRB2|BAIAP2|RGS14|PLXNB2|CLEC7A|NLRP3,-6.867282943521631,0,6,0,0,-22.516108729974277,5.815778560250391,
1,0,-9.061864444334692,0.0,GO:0002696,M10,1,0,GO Biological Processes,19,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-9.061864444334692,4.766058743169399,8.378803984414334,30337,366,400,23,5.75,1.1639775556255372,101|399|1378|1960|3142|3552|3553|3586|4317|5788|6347|6688|7099|8740|9173|9308|10288|10326|57817|64581|114548|140885|338339,ADAM8|RHOH|CR1|EGR3|HLX|IL1A|IL1B|IL10|MMP8|PTPRC|CCL2|SPI1|TLR4|TNFSF14|IL1RL1|CD83|LILRB2|SIRPB1|HAMP|CLEC7A|NLRP3|SIRPA|CLEC4D,-6.785638381506307,0,6,0,0,-22.516108729974277,5.815778560250391,
1,0,-8.554634371543239,0.0,GO:1903037,M10,1,0,GO Biological Processes,19,regulation of leukocyte cell-cell adhesion,19_GO:0050789 regulation of biological process,-8.554634371543239,4.484260925449871,7.99478103860355,30337,389,400,23,5.75,1.1639775556255372,101|240|383|399|1378|1960|2529|3142|3552|3553|3586|3689|3718|5788|6347|8740|9308|10288|10326|11314|55824|114548|140885,ADAM8|ALOX5|ARG1|RHOH|CR1|EGR3|FUT7|HLX|IL1A|IL1B|IL10|ITGB2|JAK3|PTPRC|CCL2|TNFSF14|CD83|LILRB2|SIRPB1|CD300A|PAG1|NLRP3|SIRPA,-6.327493742624457,0,6,0,0,-22.516108729974277,5.815778560250391,
1,0,-7.381760993079372,0.0,GO:0045619,M10,1,0,GO Biological Processes,19,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-8.158469371046849,4.423153137032692,7.750440539610578,30337,219,689,22,3.193033381712627,0.6698004338474213,101|399|639|864|1378|1960|2621|3142|3559|3586|3624|3718|5590|5771|5788|6688|8993|9308|10288|114548|114771|150372,ADAM8|RHOH|PRDM1|RUNX3|CR1|EGR3|GAS6|HLX|IL2RA|IL10|INHBA|JAK3|PRKCZ|PTPN2|PTPRC|SPI1|PGLYRP1|CD83|LILRB2|NLRP3|PGLYRP3|NFAM1,-5.882243308218464,0,6,0,0,-22.516108729974277,5.815778560250391,
1,0,-7.972671094724865,0.0,GO:0045785,M10,1,0,GO Biological Processes,19,positive regulation of cell adhesion,19_GO:0048518 positive regulation of biological process,-7.972671094724865,3.877428425357873,7.414918056609446,30337,489,400,25,6.25,1.2103072956898178,101|240|399|1378|1960|2316|2529|3142|3552|3553|3586|3678|3689|5329|5788|6347|8740|9308|10288|10326|54518|57091|57580|114548|140885,ADAM8|ALOX5|RHOH|CR1|EGR3|FLNA|FUT7|HLX|IL1A|IL1B|IL10|ITGA5|ITGB2|PLAUR|PTPRC|CCL2|TNFSF14|CD83|LILRB2|SIRPB1|APBB1IP|CASS4|PREX1|NLRP3|SIRPA,-5.807236117443488,0,6,0,0,-22.516108729974277,5.815778560250391,
1,0,-7.693158103629161,0.0,GO:0022409,M10,1,0,GO Biological Processes,19,positive regulation of cell-cell adhesion,19_GO:0048518 positive regulation of biological process,-7.693158103629161,4.596515151515152,7.593335516197586,30337,330,400,20,5.0,1.0897247358851683,101|240|399|1378|1960|2529|3142|3552|3553|3586|3689|5329|5788|6347|8740|9308|10288|10326|114548|140885,ADAM8|ALOX5|RHOH|CR1|EGR3|FUT7|HLX|IL1A|IL1B|IL10|ITGB2|PLAUR|PTPRC|CCL2|TNFSF14|CD83|LILRB2|SIRPB1|NLRP3|SIRPA,-5.547403266009037,0,6,0,0,-22.516108729974277,5.815778560250391,
1,0,-7.346427223469179,0.0,GO:1903039,M10,1,0,GO Biological Processes,19,positive regulation of leukocyte cell-cell adhesion,19_GO:0048518 positive regulation of biological process,-7.346427223469179,4.858238434163701,7.510721296340558,30337,281,400,18,4.5,1.036520622081394,101|240|399|1378|1960|2529|3142|3552|3553|3689|5788|6347|8740|9308|10288|10326|114548|140885,ADAM8|ALOX5|RHOH|CR1|EGR3|FUT7|HLX|IL1A|IL1B|ITGB2|PTPRC|CCL2|TNFSF14|CD83|LILRB2|SIRPB1|NLRP3|SIRPA,-5.237543745802181,0,6,0,0,-22.516108729974277,5.815778560250391,
