Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,hsa04060,Cytokine-cytokine receptor interaction,,-17,7.6,13,30337,298,400,30,7.5,1.3,654|943|944|1230|1439|1441|3552|3553|3557|3576|3577|3579|3586|3598|3624|4050|5008|5473|6347|6354|6364|6374|7133|7850|7852|8740|8794|8807|8809|9173,BMP6|TNFRSF8|TNFSF8|CCR1|CSF2RB|CSF3R|IL1A|IL1B|IL1RN|CXCL8|CXCR1|CXCR2|IL10|IL13RA2|INHBA|LTB|OSM|PPBP|CCL2|CCL7|CCL20|CXCL5|TNFRSF1B|IL1R2|CXCR4|TNFSF14|TNFRSF10C|IL18RAP|IL18R1|IL1RL1,-14,DEGs
GO Biological Processes,19,GO:1990266,neutrophil migration,19_GO:0002376 immune system process,-17,19,17,30337,67,400,17,4.2,1,728|1441|2207|3553|3576|3577|3579|3689|5142|5473|6279|6280|6283|6374|54210|57126|57580,C5AR1|CSF3R|FCER1G|IL1B|CXCL8|CXCR1|CXCR2|ITGB2|PDE4B|PPBP|S100A8|S100A9|S100A12|CXCL5|TREM1|CD177|PREX1,-14,DEGs
GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-17,22,18,30337,56,400,16,4,0.98,728|1441|2207|3553|3576|3577|3579|3689|5142|5473|6279|6280|6283|6374|54210|57580,C5AR1|CSF3R|FCER1G|IL1B|CXCL8|CXCR1|CXCR2|ITGB2|PDE4B|PPBP|S100A8|S100A9|S100A12|CXCL5|TREM1|PREX1,-14,DEGs
Reactome Gene Sets,6,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,,-17,14,16,30337,108,400,20,5,1.1,240|1901|2353|3162|3383|3552|3553|3576|3586|3598|3684|3687|3689|3718|4318|5008|5743|6347|7133|9021,ALOX5|S1PR1|FOS|HMOX1|ICAM1|IL1A|IL1B|CXCL8|IL10|IL13RA2|ITGAM|ITGAX|ITGB2|JAK3|MMP9|OSM|PTGS2|CCL2|TNFRSF1B|SOCS3,-14,DEGs
GO Biological Processes,19,GO:0050729,positive regulation of inflammatory response,19_GO:0048518 positive regulation of biological process,-17,11,15,30337,159,400,23,5.8,1.2,101|241|838|1268|2828|2865|2867|3553|4210|4317|5008|5138|5743|6279|6280|6283|7099|9173|58484|91662|114548|171389|353514,ADAM8|ALOX5AP|CASP5|CNR1|GPR4|FFAR3|FFAR2|IL1B|MEFV|MMP8|OSM|PDE2A|PTGS2|S100A8|S100A9|S100A12|TLR4|IL1RL1|NLRC4|NLRP12|NLRP3|NLRP6|LILRA5,-14,DEGs
GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-17,6.5,13,30337,387,400,33,8.2,1.4,719|722|728|929|1378|2207|2219|2268|2357|2358|2867|3055|3656|3684|3937|4210|4332|5142|5788|7099|7462|9473|10603|11027|26253|51311|58484|64581|79931|81793|114548|150372|171389,C3AR1|C4BPA|C5AR1|CD14|CR1|FCER1G|FCN1|FGR|FPR1|FPR2|FFAR2|HCK|IRAK2|ITGAM|LCP2|MEFV|MNDA|PDE4B|PTPRC|TLR4|LAT2|THEMIS2|SH2B2|LILRA2|CLEC4E|TLR8|NLRC4|CLEC7A|TNIP3|TLR10|NLRP3|NFAM1|NLRP6,-14,DEGs
WikiPathways,27,WP5473,Cytokine cytokine receptor interaction,,-16,8,13,30337,255,400,27,6.8,1.3,654|943|1230|1439|1441|3552|3557|3576|3577|3579|3586|3598|3624|4050|5473|6347|6354|6364|6374|7133|7850|7852|8740|8794|8807|8809|9173,BMP6|TNFRSF8|CCR1|CSF2RB|CSF3R|IL1A|IL1RN|CXCL8|CXCR1|CXCR2|IL10|IL13RA2|INHBA|LTB|PPBP|CCL2|CCL7|CCL20|CXCL5|TNFRSF1B|IL1R2|CXCR4|TNFSF14|TNFRSF10C|IL18RAP|IL18R1|IL1RL1,-13,DEGs
Canonical Pathways,11,M5885,NABA MATRISOME ASSOCIATED,,-16,4.4,11,30337,751,400,44,11,1.6,101|654|944|1178|1839|2069|2219|3552|3553|3557|3576|3586|3624|3640|4050|4317|4318|4327|4589|5008|5265|5270|5328|5473|6279|6280|6283|6347|6354|6364|6374|8530|8740|9510|10501|23601|26253|50856|54507|64386|64581|144568|338339|388512,ADAM8|BMP6|TNFSF8|CLC|HBEGF|EREG|FCN1|IL1A|IL1B|IL1RN|CXCL8|IL10|INHBA|INSL3|LTB|MMP8|MMP9|MMP19|MUC7|OSM|SERPINA1|SERPINE2|PLAU|PPBP|S100A8|S100A9|S100A12|CCL2|CCL7|CCL20|CXCL5|CST7|TNFSF14|ADAMTS1|SEMA6B|CLEC5A|CLEC4E|CLEC4A|ADAMTSL4|MMP25|CLEC7A|A2ML1|CLEC4D|CLEC17A,-13,DEGs
Reactome Gene Sets,6,R-HSA-500792,GPCR ligand binding,,-16,5.7,12,30337,468,400,35,8.8,1.4,133|719|728|1230|1268|1901|1903|2015|2357|2358|2828|2865|2867|3274|3576|3577|3579|3640|4923|5473|6347|6354|6364|6374|6753|7852|8477|8698|8843|30817|53829|54331|60675|84658|134864,ADM|C3AR1|C5AR1|CCR1|CNR1|S1PR1|S1PR3|ADGRE1|FPR1|FPR2|GPR4|FFAR3|FFAR2|HRH2|CXCL8|CXCR1|CXCR2|INSL3|NTSR1|PPBP|CCL2|CCL7|CCL20|CXCL5|SSTR3|CXCR4|GPR65|S1PR4|HCAR3|ADGRE2|P2RY13|GNG2|PROK2|ADGRE3|TAAR1,-13,DEGs
Reactome Gene Sets,6,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),,-16,6.8,12,30337,334,400,30,7.5,1.3,719|728|1230|1268|1901|1903|2357|2358|2828|2865|2867|3274|3576|3577|3579|3640|4923|5473|6347|6354|6364|6374|6753|7852|8477|8698|8843|53829|60675|134864,C3AR1|C5AR1|CCR1|CNR1|S1PR1|S1PR3|FPR1|FPR2|GPR4|FFAR3|FFAR2|HRH2|CXCL8|CXCR1|CXCR2|INSL3|NTSR1|PPBP|CCL2|CCL7|CCL20|CXCL5|SSTR3|CXCR4|GPR65|S1PR4|HCAR3|P2RY13|PROK2|TAAR1,-13,DEGs
Reactome Gene Sets,6,R-HSA-449147,Signaling by Interleukins,,-16,5.6,12,30337,473,400,35,8.8,1.4,240|1230|1439|1441|1901|2353|2357|3055|3162|3383|3552|3553|3557|3576|3586|3598|3656|3684|3687|3689|3718|3936|4001|4318|5008|5743|6283|6347|6364|7133|7850|8807|8809|9021|9173,ALOX5|CCR1|CSF2RB|CSF3R|S1PR1|FOS|FPR1|HCK|HMOX1|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|IL13RA2|IRAK2|ITGAM|ITGAX|ITGB2|JAK3|LCP1|LMNB1|MMP9|OSM|PTGS2|S100A12|CCL2|CCL20|TNFRSF1B|IL1R2|IL18RAP|IL18R1|SOCS3|IL1RL1,-13,DEGs
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-16,5,11,30337,595,400,39,9.8,1.5,101|719|728|1230|1839|1901|2268|2316|2321|2358|2529|3162|3383|3552|3553|3576|3640|3678|3687|4318|5328|5743|5788|5880|6347|6354|6364|6615|7099|7130|7852|8740|9510|10501|10894|57091|57580|64581|83706,ADAM8|C3AR1|C5AR1|CCR1|HBEGF|S1PR1|FGR|FLNA|FLT1|FPR2|FUT7|HMOX1|ICAM1|IL1A|IL1B|CXCL8|INSL3|ITGA5|ITGAX|MMP9|PLAU|PTGS2|PTPRC|RAC2|CCL2|CCL7|CCL20|SNAI1|TLR4|TNFAIP6|CXCR4|TNFSF14|ADAMTS1|SEMA6B|LYVE1|CASS4|PREX1|CLEC7A|FERMT3,-13,DEGs
GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-15,6.9,12,30337,317,400,29,7.2,1.3,101|383|654|929|2069|2219|2358|2867|3055|3656|4210|4332|5650|6573|6688|7099|8807|11027|25818|26253|51311|58484|64581|79931|81793|114548|115727|171389|285852,ADAM8|ARG1|BMP6|CD14|EREG|FCN1|FPR2|FFAR2|HCK|IRAK2|MEFV|MNDA|KLK7|SLC19A1|SPI1|TLR4|IL18RAP|LILRA2|KLK5|CLEC4E|TLR8|NLRC4|CLEC7A|TNIP3|TLR10|NLRP3|RASGRP4|NLRP6|TREML4,-13,DEGs
GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-15,5.3,11,30337,512,400,36,9,1.4,101|383|399|944|1178|1378|1960|2268|3142|3552|3553|3586|3624|3718|4332|5788|5880|6347|6688|7099|7133|7940|8740|8993|9308|9473|10288|10326|11314|55824|64092|64581|114548|114771|140885|150372,ADAM8|ARG1|RHOH|TNFSF8|CLC|CR1|EGR3|FGR|HLX|IL1A|IL1B|IL10|INHBA|JAK3|MNDA|PTPRC|RAC2|CCL2|SPI1|TLR4|TNFRSF1B|LST1|TNFSF14|PGLYRP1|CD83|THEMIS2|LILRB2|SIRPB1|CD300A|PAG1|SAMSN1|CLEC7A|NLRP3|PGLYRP3|SIRPA|NFAM1,-13,DEGs
GO Biological Processes,19,GO:0002831,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-15,5.2,11,30337,543,400,37,9.2,1.4,101|383|654|929|1378|2069|2219|2268|2358|2867|3055|3553|3656|4210|4332|5650|6279|6280|6573|6688|7099|8807|9437|11027|11314|25818|26253|51311|58484|64581|79931|81793|114548|115727|171389|285852|653361,ADAM8|ARG1|BMP6|CD14|CR1|EREG|FCN1|FGR|FPR2|FFAR2|HCK|IL1B|IRAK2|MEFV|MNDA|KLK7|S100A8|S100A9|SLC19A1|SPI1|TLR4|IL18RAP|NCR1|LILRA2|CD300A|KLK5|CLEC4E|TLR8|NLRC4|CLEC7A|TNIP3|TLR10|NLRP3|RASGRP4|NLRP6|TREML4|NCF1,-13,DEGs
GO Biological Processes,19,GO:0071216,cellular response to biotic stimulus,19_GO:0050896 response to stimulus,-15,8,13,30337,247,400,26,6.5,1.2,820|929|978|3055|3552|3553|3576|3586|3656|4317|4318|5142|5473|6347|6374|7099|7133|7538|8140|10288|64581|79931|81793|114548|140885|199713,CAMP|CD14|CDA|HCK|IL1A|IL1B|CXCL8|IL10|IRAK2|MMP8|MMP9|PDE4B|PPBP|CCL2|CXCL5|TLR4|TNFRSF1B|ZFP36|SLC7A5|LILRB2|CLEC7A|TNIP3|TLR10|NLRP3|SIRPA|NLRP7,-13,DEGs
GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-15,4.7,11,30337,623,400,39,9.8,1.5,101|719|728|1230|1839|1901|2268|2316|2321|2358|2529|3162|3383|3552|3553|3576|3640|3678|3687|4318|5328|5743|5788|5880|6347|6354|6364|6615|7099|7130|7852|8740|9510|10501|10894|57091|57580|64581|83706,ADAM8|C3AR1|C5AR1|CCR1|HBEGF|S1PR1|FGR|FLNA|FLT1|FPR2|FUT7|HMOX1|ICAM1|IL1A|IL1B|CXCL8|INSL3|ITGA5|ITGAX|MMP9|PLAU|PTGS2|PTPRC|RAC2|CCL2|CCL7|CCL20|SNAI1|TLR4|TNFAIP6|CXCR4|TNFSF14|ADAMTS1|SEMA6B|LYVE1|CASS4|PREX1|CLEC7A|FERMT3,-12,DEGs
Reactome Gene Sets,6,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,,-15,11,14,30337,133,400,20,5,1.1,1308|3383|3385|3689|6402|8778|9437|10288|11024|11027|11314|27036|27180|54210|79865|124599|126014|285852|342510|353514,COL17A1|ICAM1|ICAM3|ITGB2|SELL|SIGLEC5|NCR1|LILRB2|LILRA1|LILRA2|CD300A|SIGLEC7|SIGLEC9|TREM1|TREML2|CD300LB|OSCAR|TREML4|CD300E|LILRA5,-12,DEGs
Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-15,4.7,11,30337,634,400,39,9.8,1.5,133|719|728|1230|1268|1839|1903|2357|2358|2828|2865|2867|3274|3576|3577|3579|3640|3678|4923|5138|5142|5473|5997|6364|6374|6753|7852|8477|8698|8843|10235|23533|53829|53831|54331|57580|60675|64407|134864,ADM|C3AR1|C5AR1|CCR1|CNR1|HBEGF|S1PR3|FPR1|FPR2|GPR4|FFAR3|FFAR2|HRH2|CXCL8|CXCR1|CXCR2|INSL3|ITGA5|NTSR1|PDE2A|PDE4B|PPBP|RGS2|CCL20|CXCL5|SSTR3|CXCR4|GPR65|S1PR4|HCAR3|RASGRP2|PIK3R5|P2RY13|GPR84|GNG2|PREX1|PROK2|RGS18|TAAR1,-12,DEGs
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-15,4.6,11,30337,637,400,39,9.8,1.5,101|719|728|1230|1839|1901|2268|2316|2321|2358|2529|3162|3383|3552|3553|3576|3640|3678|3687|4318|5328|5743|5788|5880|6347|6354|6364|6615|7099|7130|7852|8740|9510|10501|10894|57091|57580|64581|83706,ADAM8|C3AR1|C5AR1|CCR1|HBEGF|S1PR1|FGR|FLNA|FLT1|FPR2|FUT7|HMOX1|ICAM1|IL1A|IL1B|CXCL8|INSL3|ITGA5|ITGAX|MMP9|PLAU|PTGS2|PTPRC|RAC2|CCL2|CCL7|CCL20|SNAI1|TLR4|TNFAIP6|CXCR4|TNFSF14|ADAMTS1|SEMA6B|LYVE1|CASS4|PREX1|CLEC7A|FERMT3,-12,DEGs
GO Biological Processes,19,GO:0042742,defense response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-15,6.7,12,30337,315,400,28,7,1.3,728|820|944|2207|2268|2358|3240|3553|3586|3853|5473|6279|6280|6283|6364|6406|6556|6700|7099|8993|26253|54210|57817|58484|114771|115727|171389|338339,C5AR1|CAMP|TNFSF8|FCER1G|FGR|FPR2|HP|IL1B|IL10|KRT6A|PPBP|S100A8|S100A9|S100A12|CCL20|SEMG1|SLC11A1|SPRR2A|TLR4|PGLYRP1|CLEC4E|TREM1|HAMP|NLRC4|PGLYRP3|RASGRP4|NLRP6|CLEC4D,-12,DEGs
GO Biological Processes,19,GO:0045088,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-15,5.5,11,30337,455,400,33,8.2,1.4,101|383|929|1378|2069|2219|2268|2358|2867|3055|3656|4210|4332|6279|6280|6573|6688|7099|8807|9437|11027|11314|26253|51311|58484|64581|79931|81793|114548|115727|171389|285852|653361,ADAM8|ARG1|CD14|CR1|EREG|FCN1|FGR|FPR2|FFAR2|HCK|IRAK2|MEFV|MNDA|S100A8|S100A9|SLC19A1|SPI1|TLR4|IL18RAP|NCR1|LILRA2|CD300A|CLEC4E|TLR8|NLRC4|CLEC7A|TNIP3|TLR10|NLRP3|RASGRP4|NLRP6|TREML4|NCF1,-12,DEGs
GO Biological Processes,19,GO:0071219,cellular response to molecule of bacterial origin,19_GO:0044419 biological process involved in interspecies interaction between organisms,-15,8.2,12,30337,221,400,24,6,1.2,820|929|3055|3552|3553|3576|3586|3656|4317|4318|5142|5473|6347|6374|7099|7133|7538|8140|10288|79931|81793|114548|140885|199713,CAMP|CD14|HCK|IL1A|IL1B|CXCL8|IL10|IRAK2|MMP8|MMP9|PDE4B|PPBP|CCL2|CXCL5|TLR4|TNFRSF1B|ZFP36|SLC7A5|LILRB2|TNIP3|TLR10|NLRP3|SIRPA|NLRP7,-12,DEGs
Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-14,4.1,10,30337,786,400,43,11,1.5,240|943|944|1230|1439|1441|1901|2316|2353|2357|3055|3162|3383|3552|3553|3557|3576|3586|3598|3656|3684|3687|3689|3718|3936|4001|4050|4318|5008|5743|6283|6347|6364|6503|7133|7850|8740|8807|8809|9021|9173|10437|10581,ALOX5|TNFRSF8|TNFSF8|CCR1|CSF2RB|CSF3R|S1PR1|FLNA|FOS|FPR1|HCK|HMOX1|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|IL13RA2|IRAK2|ITGAM|ITGAX|ITGB2|JAK3|LCP1|LMNB1|LTB|MMP9|OSM|PTGS2|S100A12|CCL2|CCL20|SLA|TNFRSF1B|IL1R2|TNFSF14|IL18RAP|IL18R1|SOCS3|IL1RL1|IFI30|IFITM2,-12,DEGs
KEGG Pathway,24,hsa04380,Osteoclast differentiation,,-14,11,13,30337,142,400,20,5,1.1,2212|2215|2353|2354|3552|3553|3937|4689|6688|9021|10288|10326|11024|11025|11027|79168|126014|140885|353514|653361,FCGR2A|FCGR3B|FOS|FOSB|IL1A|IL1B|LCP2|NCF4|SPI1|SOCS3|LILRB2|SIRPB1|LILRA1|LILRB3|LILRA2|LILRA6|OSCAR|SIRPA|LILRA5|NCF1,-12,DEGs
GO Biological Processes,19,GO:0002429,immune response-activating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-14,7.6,12,30337,248,400,25,6.2,1.2,719|728|929|1378|2207|2219|2268|2357|2358|2867|3055|3656|3684|3937|4332|5142|5788|7099|7462|9473|10603|11027|64581|79931|150372,C3AR1|C5AR1|CD14|CR1|FCER1G|FCN1|FGR|FPR1|FPR2|FFAR2|HCK|IRAK2|ITGAM|LCP2|MNDA|PDE4B|PTPRC|TLR4|LAT2|THEMIS2|SH2B2|LILRA2|CLEC7A|TNIP3|NFAM1,-12,DEGs
GO Biological Processes,19,GO:0071222,cellular response to lipopolysaccharide,19_GO:0044419 biological process involved in interspecies interaction between organisms,-14,8.4,12,30337,208,400,23,5.8,1.2,820|929|3055|3552|3553|3576|3586|3656|4317|4318|5142|5473|6347|6374|7099|7133|7538|8140|10288|79931|114548|140885|199713,CAMP|CD14|HCK|IL1A|IL1B|CXCL8|IL10|IRAK2|MMP8|MMP9|PDE4B|PPBP|CCL2|CXCL5|TLR4|TNFRSF1B|ZFP36|SLC7A5|LILRB2|TNIP3|NLRP3|SIRPA|NLRP7,-12,DEGs
Reactome Gene Sets,6,R-HSA-6783783,Interleukin-10 signaling,,-14,21,16,30337,47,400,13,3.2,0.89,1230|2357|3383|3552|3553|3557|3576|3586|5743|6347|6364|7133|7850,CCR1|FPR1|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|PTGS2|CCL2|CCL20|TNFRSF1B|IL1R2,-11,DEGs
GO Biological Processes,19,GO:0071396,cellular response to lipid,19_GO:0050896 response to stimulus,-13,4.8,10,30337,536,400,34,8.5,1.4,820|929|2353|2865|2867|3055|3552|3553|3576|3586|3624|3656|4317|4318|5142|5473|6347|6374|6696|6753|6781|7099|7133|7538|8140|10288|11240|54331|79931|84649|114548|140885|199713|653361,CAMP|CD14|FOS|FFAR3|FFAR2|HCK|IL1A|IL1B|CXCL8|IL10|INHBA|IRAK2|MMP8|MMP9|PDE4B|PPBP|CCL2|CXCL5|SPP1|SSTR3|STC1|TLR4|TNFRSF1B|ZFP36|SLC7A5|LILRB2|PADI2|GNG2|TNIP3|DGAT2|NLRP3|SIRPA|NLRP7|NCF1,-11,DEGs
GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-13,6.9,11,30337,263,400,24,6,1.2,383|1378|2219|2268|2865|2867|3142|3553|3586|3684|3689|5650|5788|6688|7099|8140|8807|8809|11314|25818|57126|64581|114548|115727,ARG1|CR1|FCN1|FGR|FFAR3|FFAR2|HLX|IL1B|IL10|ITGAM|ITGB2|KLK7|PTPRC|SPI1|TLR4|SLC7A5|IL18RAP|IL18R1|CD300A|KLK5|CD177|CLEC7A|NLRP3|RASGRP4,-10,DEGs
Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-13,4.4,9.9,30337,622,400,36,9,1.4,1084|2207|2268|2316|3678|3684|3687|3689|3937|4778|4973|5023|5138|5265|5270|5328|5329|5341|5473|5552|5880|6402|7056|8140|10235|10335|10603|10938|23533|54210|54331|54518|57126|80739|83706|140885,CEACAM3|FCER1G|FGR|FLNA|ITGA5|ITGAM|ITGAX|ITGB2|LCP2|NFE2|OLR1|P2RX1|PDE2A|SERPINA1|SERPINE2|PLAU|PLAUR|PLEK|PPBP|SRGN|RAC2|SELL|THBD|SLC7A5|RASGRP2|IRAG1|SH2B2|EHD1|PIK3R5|TREM1|GNG2|APBB1IP|CD177|MPIG6B|FERMT3|SIRPA,-10,DEGs
GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-13,6.5,11,30337,291,400,25,6.2,1.2,101|929|2069|2219|2358|2867|3055|3656|4210|4332|6573|6688|7099|8807|11027|26253|51311|58484|64581|79931|81793|114548|115727|171389|285852,ADAM8|CD14|EREG|FCN1|FPR2|FFAR2|HCK|IRAK2|MEFV|MNDA|SLC19A1|SPI1|TLR4|IL18RAP|LILRA2|CLEC4E|TLR8|NLRC4|CLEC7A|TNIP3|TLR10|NLRP3|RASGRP4|NLRP6|TREML4,-10,DEGs
GO Biological Processes,19,GO:0071674,mononuclear cell migration,19_GO:0002376 immune system process,-13,11,13,30337,114,400,17,4.2,1,101|240|1230|1901|2321|2529|3383|3577|3579|6283|6347|6354|6364|7852|8740|91662|140885,ADAM8|ALOX5|CCR1|S1PR1|FLT1|FUT7|ICAM1|CXCR1|CXCR2|S100A12|CCL2|CCL7|CCL20|CXCR4|TNFSF14|NLRP12|SIRPA,-10,DEGs
GO Biological Processes,19,GO:0002274,myeloid leukocyte activation,19_GO:0002376 immune system process,-13,9.4,12,30337,153,400,19,4.8,1.1,399|728|820|2207|3576|3579|3684|3689|3937|6283|6556|7099|7462|8291|8807|11027|22918|57580|57817,RHOH|C5AR1|CAMP|FCER1G|CXCL8|CXCR2|ITGAM|ITGB2|LCP2|S100A12|SLC11A1|TLR4|LAT2|DYSF|IL18RAP|LILRA2|CD93|PREX1|HAMP,-10,DEGs
KEGG Pathway,24,hsa04061,Viral protein interaction with cytokine and cytokine receptor,,-13,12,13,30337,100,400,16,4,0.98,1230|3576|3577|3579|3586|5473|6347|6354|6364|6374|7133|7852|8740|8794|8807|8809,CCR1|CXCL8|CXCR1|CXCR2|IL10|PPBP|CCL2|CCL7|CCL20|CXCL5|TNFRSF1B|CXCR4|TNFSF14|TNFRSF10C|IL18RAP|IL18R1,-10,DEGs
GO Biological Processes,19,GO:0032649,regulation of type II interferon production,19_GO:0032501 multicellular organismal process,-12,11,12,30337,121,400,17,4.2,1,929|1378|3553|3586|3624|5142|6556|7099|8140|8809|8993|9173|51311|64581|114771|140885|171389,CD14|CR1|IL1B|IL10|INHBA|PDE4B|SLC11A1|TLR4|SLC7A5|IL18R1|PGLYRP1|IL1RL1|TLR8|CLEC7A|PGLYRP3|SIRPA|NLRP6,-9.8,DEGs
WikiPathways,27,WP2877,Vitamin D receptor pathway,,-12,8.1,11,30337,187,400,20,5,1.1,240|654|820|838|929|3684|3860|3868|4084|5653|6279|6280|6696|6699|7056|9173|50486|54210|126364|200407,ALOX5|BMP6|CAMP|CASP5|CD14|ITGAM|KRT13|KRT16|MXD1|KLK6|S100A8|S100A9|SPP1|SPRR1B|THBD|IL1RL1|G0S2|TREM1|LRRC25|CREG2,-9.6,DEGs
GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-12,5.1,9.9,30337,430,400,29,7.2,1.3,240|383|1378|2268|2358|3055|3586|4210|5270|5328|5788|6347|6531|6696|7056|7130|7133|7538|8530|8870|8993|9021|11027|11240|57817|91662|114548|140885|171389,ALOX5|ARG1|CR1|FGR|FPR2|HCK|IL10|MEFV|SERPINE2|PLAU|PTPRC|CCL2|SLC6A3|SPP1|THBD|TNFAIP6|TNFRSF1B|ZFP36|CST7|IER3|PGLYRP1|SOCS3|LILRA2|PADI2|HAMP|NLRP12|NLRP3|SIRPA|NLRP6,-9.5,DEGs
Reactome Gene Sets,6,R-HSA-6809371,Formation of the cornified envelope,,-12,10,12,30337,129,400,17,4.2,1,1824|1830|3853|3854|3860|3861|3868|6698|6699|6700|6703|6707|11202|25818|26085|286887|643418,DSC2|DSG3|KRT6A|KRT6B|KRT13|KRT14|KRT16|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR3|KLK8|KLK5|KLK13|KRT6C|LIPN,-9.3,DEGs
KEGG Pathway,24,hsa04062,Chemokine signaling pathway,,-12,7.9,11,30337,193,400,20,5,1.1,1230|2268|3055|3576|3577|3579|3718|5473|5880|6347|6354|6364|6374|7454|7852|10235|23533|54331|57580|653361,CCR1|FGR|HCK|CXCL8|CXCR1|CXCR2|JAK3|PPBP|RAC2|CCL2|CCL7|CCL20|CXCL5|WAS|CXCR4|RASGRP2|PIK3R5|GNG2|PREX1|NCF1,-9.3,DEGs
GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-12,4.5,9.5,30337,536,400,32,8,1.4,383|722|1268|1378|2268|3055|3142|3162|3586|3598|3624|3718|4210|4332|5788|6347|6688|7099|7130|7940|8530|8993|9173|10288|11025|11027|11240|11314|55824|64092|114771|171389,ARG1|C4BPA|CNR1|CR1|FGR|HCK|HLX|HMOX1|IL10|IL13RA2|INHBA|JAK3|MEFV|MNDA|PTPRC|CCL2|SPI1|TLR4|TNFAIP6|LST1|CST7|PGLYRP1|IL1RL1|LILRB2|LILRB3|LILRA2|PADI2|CD300A|PAG1|SAMSN1|PGLYRP3|NLRP6,-9.3,DEGs
GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0032501 multicellular organismal process,-12,5.3,9.9,30337,385,400,27,6.8,1.3,101|399|1378|1960|2316|3142|3552|3553|3586|4317|5341|5788|6347|6688|7099|8740|9173|9308|10288|10326|11027|57817|64581|114548|140885|338339|353514,ADAM8|RHOH|CR1|EGR3|FLNA|HLX|IL1A|IL1B|IL10|MMP8|PLEK|PTPRC|CCL2|SPI1|TLR4|TNFSF14|IL1RL1|CD83|LILRB2|SIRPB1|LILRA2|HAMP|CLEC7A|NLRP3|SIRPA|CLEC4D|LILRA5,-9.2,DEGs
GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-12,4.7,9.5,30337,481,400,30,7.5,1.3,399|944|2207|2529|3142|3383|3586|3718|3936|5788|6556|6688|7099|7454|7462|8740|8809|9021|9308|9437|26253|50856|54518|57580|64581|79865|115350|150372|222487|338339,RHOH|TNFSF8|FCER1G|FUT7|HLX|ICAM1|IL10|JAK3|LCP1|PTPRC|SLC11A1|SPI1|TLR4|WAS|LAT2|TNFSF14|IL18R1|SOCS3|CD83|NCR1|CLEC4E|CLEC4A|APBB1IP|PREX1|CLEC7A|TREML2|FCRL1|NFAM1|ADGRG3|CLEC4D,-9.1,DEGs
KEGG Pathway,24,hsa05150,Staphylococcus aureus infection,,-11,11,12,30337,100,400,15,3.8,0.95,719|728|820|2204|2212|2215|2357|2358|3383|3586|3684|3689|3860|3861|3868,C3AR1|C5AR1|CAMP|FCAR|FCGR2A|FCGR3B|FPR1|FPR2|ICAM1|IL10|ITGAM|ITGB2|KRT13|KRT14|KRT16,-8.9,DEGs
GO Biological Processes,19,GO:0006959,humoral immune response,19_GO:0002376 immune system process,-11,6.5,10,30337,258,400,22,5.5,1.1,240|722|820|1378|2219|3576|3853|4589|5473|6280|6283|6347|6354|6364|6374|6406|6556|6700|8993|9308|54210|114771,ALOX5|C4BPA|CAMP|CR1|FCN1|CXCL8|KRT6A|MUC7|PPBP|S100A9|S100A12|CCL2|CCL7|CCL20|CXCL5|SEMG1|SLC11A1|SPRR2A|PGLYRP1|CD83|TREM1|PGLYRP3,-8.8,DEGs
