Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-4.8,4.5,5.8,30337,366,221,12,5.4,1.5,240|575|1003|1969|2022|3202|3315|3339|5293|5578|9314|153090,ALOX5|ADGRB1|CDH5|EPHA2|ENG|HOXA5|HSPB1|HSPG2|PIK3CD|PRKCA|KLF4|DAB2IP,-2.7
MyList,GO Biological Processes,19,GO:0099537,trans-synaptic signaling,19_GO:0050789 regulation of biological process,-4.7,4.1,5.6,30337,431,221,13,5.9,1.6,1312|1855|4155|5023|5048|5581|5802|6196|8224|9228|10160|10815|23396,COMT|DVL1|MBP|P2RX1|PAFAH1B1|PRKCE|PTPRS|RPS6KA2|SYN3|DLGAP2|FARP1|CPLX1|PIP5K1C,-2.7
MyList,GO Biological Processes,19,GO:0060322,head development,19_GO:0032502 developmental process,-4.7,3.2,5.2,30337,781,221,18,8.1,1.8,886|1312|2049|3339|3625|3985|4155|5048|5361|5595|5605|5802|9612|23353|23654|26153|85358|153090,CCKAR|COMT|EPHB3|HSPG2|INHBB|LIMK2|MBP|PAFAH1B1|PLXNA1|MAPK3|MAP2K2|PTPRS|NCOR2|SUN1|PLXNB2|KIF26A|SHANK3|DAB2IP,-2.7
MyList,WikiPathways,27,WP289,Myometrial relaxation and contraction pathways,,-4.7,7,6.5,30337,156,221,8,3.6,1.3,115|5578|5581|5590|5998|10636|51764|57007,ADCY9|PRKCA|PRKCE|PRKCZ|RGS3|RGS14|GNG13|ACKR3,-2.7
MyList,GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-4.7,3.1,5.2,30337,791,221,18,8.1,1.8,240|575|864|1003|1487|3339|3559|5771|6196|6586|6595|7071|7161|7434|9314|57007|83481|153090,ALOX5|ADGRB1|RUNX3|CDH5|CTBP1|HSPG2|IL2RA|PTPN2|RPS6KA2|SLIT3|SMARCA2|KLF10|TP73|VIPR2|KLF4|ACKR3|EPPK1|DAB2IP,-2.6
MyList,GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-4.6,4,5.5,30337,443,221,13,5.9,1.6,575|886|1855|2049|5048|6586|10160|10458|11078|26053|85358|219699|494470,ADGRB1|CCKAR|DVL1|EPHB3|PAFAH1B1|SLIT3|FARP1|BAIAP2|TRIOBP|AUTS2|SHANK3|UNC5B|ARK2C,-2.6
MyList,GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-4.6,4.3,5.6,30337,380,221,12,5.4,1.5,5048|5361|5605|5802|7161|8140|8553|10458|10636|23499|23654|85358,PAFAH1B1|PLXNA1|MAP2K2|PTPRS|TP73|SLC7A5|BHLHE40|BAIAP2|RGS14|MACF1|PLXNB2|SHANK3,-2.6
MyList,GO Biological Processes,19,GO:0006898,receptor-mediated endocytosis,19_GO:0051179 localization,-4.6,6.7,6.3,30337,163,221,8,3.6,1.3,1759|3339|3689|4035|6382|23396|26119|57007,DNM1|HSPG2|ITGB2|LRP1|SDC1|PIP5K1C|LDLRAP1|ACKR3,-2.6
MyList,KEGG Pathway,24,hsa05161,Hepatitis B,,-4.6,6.7,6.3,30337,163,221,8,3.6,1.3,3339|3665|4772|4773|5293|5578|5595|5605,HSPG2|IRF7|NFATC1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2,-2.6
MyList,KEGG Pathway,24,hsa05170,Human immunodeficiency virus 1 infection,,-4.5,5.8,6,30337,213,221,9,4.1,1.3,3985|4772|4773|5293|5578|5595|5605|7465|51764,LIMK2|NFATC1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2|WEE1|GNG13,-2.6
MyList,KEGG Pathway,24,hsa05207,Chemical carcinogenesis - receptor activation,,-4.5,5.7,6,30337,215,221,9,4.1,1.3,115|2052|5293|5578|5595|5605|6196|9314|119391,ADCY9|EPHX1|PIK3CD|PRKCA|MAPK3|MAP2K2|RPS6KA2|KLF4|GSTO2,-2.5
MyList,WikiPathways,27,WP2261,Glioblastoma signaling,,-4.5,10,7,30337,82,221,6,2.7,1.1,2956|5293|5578|5590|5595|5605,MSH6|PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2,-2.5
MyList,Reactome Gene Sets,6,R-HSA-112315,Transmission across Chemical Synapses,,-4.5,5.1,5.8,30337,270,221,10,4.5,1.4,115|1312|5578|5595|6196|8224|10815|26960|51422|51764,ADCY9|COMT|PRKCA|MAPK3|RPS6KA2|SYN3|CPLX1|NBEA|PRKAG2|GNG13,-2.5
MyList,Reactome Gene Sets,6,R-HSA-416476,G alpha (q) signalling events,,-4.5,5.7,6,30337,216,221,9,4.1,1.3,886|2862|5578|5581|5595|5998|6196|29933|51764,CCKAR|MLNR|PRKCA|PRKCE|MAPK3|RGS3|RPS6KA2|GPR132|GNG13,-2.5
MyList,KEGG Pathway,24,hsa04071,Sphingolipid signaling pathway,,-4.5,7.9,6.5,30337,122,221,7,3.2,1.2,5293|5578|5581|5590|5595|5605|53637,PIK3CD|PRKCA|PRKCE|PRKCZ|MAPK3|MAP2K2|S1PR5,-2.5
MyList,GO Biological Processes,19,GO:0051493,regulation of cytoskeleton organization,19_GO:0050789 regulation of biological process,-4.5,3.7,5.3,30337,524,221,14,6.3,1.6,832|1003|2314|4035|5048|5154|5581|5595|10458|11078|54961|81873|85358|256364,CAPZB|CDH5|FLII|LRP1|PAFAH1B1|PDGFA|PRKCE|MAPK3|BAIAP2|TRIOBP|SSH3|ARPC5L|SHANK3|EML3,-2.5
MyList,GO Biological Processes,19,GO:0099536,synaptic signaling,19_GO:0050789 regulation of biological process,-4.4,3.9,5.3,30337,460,221,13,5.9,1.6,1312|1855|4155|5023|5048|5581|5802|6196|8224|9228|10160|10815|23396,COMT|DVL1|MBP|P2RX1|PAFAH1B1|PRKCE|PTPRS|RPS6KA2|SYN3|DLGAP2|FARP1|CPLX1|PIP5K1C,-2.5
MyList,GO Biological Processes,19,GO:0043087,regulation of GTPase activity,19_GO:0065007 biological regulation,-4.4,5,5.7,30337,277,221,10,4.5,1.4,1969|2049|5361|11033|23526|23654|58504|116986|116988|153090,EPHA2|EPHB3|PLXNA1|ADAP1|ARHGAP45|PLXNB2|ARHGAP22|AGAP2|AGAP3|DAB2IP,-2.4
MyList,GO Biological Processes,19,GO:0060996,dendritic spine development,19_GO:0032502 developmental process,-4.3,20,8.4,30337,28,221,4,1.8,0.9,1855|2049|9922|85358,DVL1|EPHB3|IQSEC1|SHANK3,-2.4
MyList,KEGG Pathway,24,hsa04926,Relaxin signaling pathway,,-4.3,7.4,6.3,30337,130,221,7,3.2,1.2,115|5293|5578|5590|5595|5605|51764,ADCY9|PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2|GNG13,-2.4
MyList,GO Biological Processes,19,GO:0046903,secretion,19_GO:0051179 localization,-4.3,3.5,5.1,30337,544,221,14,6.3,1.6,379|1312|1855|2022|2779|4053|5023|5048|5293|5581|8224|9612|10815|23396,ARL4D|COMT|DVL1|ENG|GNAT1|LTBP2|P2RX1|PAFAH1B1|PIK3CD|PRKCE|SYN3|NCOR2|CPLX1|PIP5K1C,-2.3
MyList,GO Biological Processes,19,GO:1903034,regulation of response to wounding,19_GO:0050896 response to stimulus,-4.3,6.1,5.9,30337,179,221,8,3.6,1.3,240|5154|5581|5605|5802|9314|23369|83481,ALOX5|PDGFA|PRKCE|MAP2K2|PTPRS|KLF4|PUM2|EPPK1,-2.3
MyList,Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-4.2,3.3,5,30337,622,221,15,6.8,1.7,832|2817|3689|5023|5154|5578|5581|5590|5595|6382|7078|7465|8140|26153|51764,CAPZB|GPC1|ITGB2|P2RX1|PDGFA|PRKCA|PRKCE|PRKCZ|MAPK3|SDC1|TIMP3|WEE1|SLC7A5|KIF26A|GNG13,-2.3
MyList,GO Biological Processes,19,GO:0060439,trachea morphogenesis,19_GO:0032502 developmental process,-4.2,37,10,30337,11,221,3,1.4,0.78,3202|5595|5605,HOXA5|MAPK3|MAP2K2,-2.3
MyList,GO Biological Processes,19,GO:0030833,regulation of actin filament polymerization,19_GO:0050789 regulation of biological process,-4.2,7.1,6.1,30337,135,221,7,3.2,1.2,832|2314|5581|10458|11078|54961|81873,CAPZB|FLII|PRKCE|BAIAP2|TRIOBP|SSH3|ARPC5L,-2.3
MyList,Canonical Pathways,11,M269,PID RAS PATHWAY,,-4.2,18,8.1,30337,30,221,4,1.8,0.9,5578|5581|5590|153090,PRKCA|PRKCE|PRKCZ|DAB2IP,-2.3
MyList,WikiPathways,27,WP702,Metapathway biotransformation Phase I and II,,-4.2,6,5.8,30337,184,221,8,3.6,1.3,1312|1572|2052|9394|9469|64090|119391|339983,COMT|CYP2F1|EPHX1|HS6ST1|CHST3|GAL3ST2|GSTO2|NAT8L,-2.3
MyList,GO Biological Processes,19,GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-4.2,3.9,5.1,30337,423,221,12,5.4,1.5,1969|2049|3315|5154|5293|5595|5605|5753|5771|10458|10636|153090,EPHA2|EPHB3|HSPB1|PDGFA|PIK3CD|MAPK3|MAP2K2|PTK6|PTPN2|BAIAP2|RGS14|DAB2IP,-2.2
MyList,Reactome Gene Sets,6,R-HSA-2022928,HS-GAG biosynthesis,,-4.1,18,8,30337,31,221,4,1.8,0.9,2817|3339|6382|9394,GPC1|HSPG2|SDC1|HS6ST1,-2.2
MyList,Reactome Gene Sets,6,R-HSA-1474244,Extracellular matrix organization,,-4.1,4.6,5.3,30337,300,221,10,4.5,1.4,1298|1305|3339|3689|4053|5154|5578|5802|6382|6650,COL9A2|COL13A1|HSPG2|ITGB2|LTBP2|PDGFA|PRKCA|PTPRS|SDC1|CAPN15,-2.2
MyList,GO Biological Processes,19,GO:1904375,regulation of protein localization to cell periphery,19_GO:0051179 localization,-4.1,6.9,6,30337,140,221,7,3.2,1.2,1969|4035|5581|5590|10815|26119|342667,EPHA2|LRP1|PRKCE|PRKCZ|CPLX1|LDLRAP1|STAC2,-2.2
MyList,GO Biological Processes,19,GO:0023061,signal release,19_GO:0051179 localization,-4.1,5.8,5.7,30337,189,221,8,3.6,1.3,1312|1855|2779|5023|5581|8224|10815|23396,COMT|DVL1|GNAT1|P2RX1|PRKCE|SYN3|CPLX1|PIP5K1C,-2.2
MyList,GO Biological Processes,19,GO:0050770,regulation of axonogenesis,19_GO:0032502 developmental process,-4.1,6.8,5.9,30337,141,221,7,3.2,1.2,2049|5048|5361|5605|5802|23499|23654,EPHB3|PAFAH1B1|PLXNA1|MAP2K2|PTPRS|MACF1|PLXNB2,-2.2
MyList,KEGG Pathway,24,hsa05418,Fluid shear stress and atherosclerosis,,-4.1,6.8,5.9,30337,141,221,7,3.2,1.2,1003|2817|5154|5293|5590|6382|119391,CDH5|GPC1|PDGFA|PIK3CD|PRKCZ|SDC1|GSTO2,-2.2
MyList,WikiPathways,27,WP3932,Focal adhesion PI3K Akt mTOR signaling,,-4.1,4.5,5.3,30337,303,221,10,4.5,1.4,1969|2034|3559|3689|5154|5209|5293|5595|5605|51764,EPHA2|EPAS1|IL2RA|ITGB2|PDGFA|PFKFB3|PIK3CD|MAPK3|MAP2K2|GNG13,-2.2
MyList,GO Biological Processes,19,GO:0048679,regulation of axon regeneration,19_GO:0032502 developmental process,-4.1,17,7.8,30337,32,221,4,1.8,0.9,5605|5802|9314|23369,MAP2K2|PTPRS|KLF4|PUM2,-2.2
MyList,GO Biological Processes,19,GO:2000463,positive regulation of excitatory postsynaptic potential,19_GO:0032501 multicellular organismal process,-4.1,17,7.8,30337,32,221,4,1.8,0.9,1855|5590|10458|85358,DVL1|PRKCZ|BAIAP2|SHANK3,-2.2
MyList,Canonical Pathways,11,M108,PID NETRIN PATHWAY,,-4.1,17,7.8,30337,32,221,4,1.8,0.9,5595|5605|116986|219699,MAPK3|MAP2K2|AGAP2|UNC5B,-2.2
MyList,WikiPathways,27,WP4540,Hippo signaling regulation,,-4.1,8.4,6.3,30337,98,221,6,2.7,1.1,1003|1969|5578|5581|5590|51422,CDH5|EPHA2|PRKCA|PRKCE|PRKCZ|PRKAG2,-2.2
MyList,GO Biological Processes,19,GO:0001501,skeletal system development,19_GO:0032502 developmental process,-4.1,3.6,4.9,30337,502,221,13,5.9,1.6,864|1298|1305|1969|2022|3202|3216|4773|4774|5048|5595|8642|23369,RUNX3|COL9A2|COL13A1|EPHA2|ENG|HOXA5|HOXB6|NFATC2|NFIA|PAFAH1B1|MAPK3|DCHS1|PUM2,-2.2
MyList,GO Biological Processes,19,GO:0009636,response to toxic substance,19_GO:0050896 response to stimulus,-4,5,5.4,30337,247,221,9,4.1,1.3,1312|1572|1788|2052|3625|4155|6382|64359|119391,COMT|CYP2F1|DNMT3A|EPHX1|INHBB|MBP|SDC1|NXN|GSTO2,-2.2
MyList,WikiPathways,27,WP422,MAPK cascade,,-4,17,7.7,30337,33,221,4,1.8,0.9,4155|5595|5605|22821,MBP|MAPK3|MAP2K2|RASA3,-2.1
MyList,Canonical Pathways,11,M8,PID ENDOTHELIN PATHWAY,,-4,11,6.7,30337,63,221,5,2.3,1,115|5578|5581|5595|5605,ADCY9|PRKCA|PRKCE|MAPK3|MAP2K2,-2.1
MyList,KEGG Pathway,24,hsa04933,AGE-RAGE signaling pathway in diabetic complications,,-4,8.2,6.2,30337,101,221,6,2.7,1.1,4772|5293|5578|5581|5590|5595,NFATC1|PIK3CD|PRKCA|PRKCE|PRKCZ|MAPK3,-2.1
MyList,WikiPathways,27,WP5434,Cancer pathways,,-4,3.5,4.9,30337,509,221,13,5.9,1.6,115|1487|1855|2034|2956|3559|5154|5293|5578|5595|5605|51764|119391,ADCY9|CTBP1|DVL1|EPAS1|MSH6|IL2RA|PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2|GNG13|GSTO2,-2.1
MyList,WikiPathways,27,WP399,Wnt signaling and pluripotency,,-4,8.1,6.1,30337,102,221,6,2.7,1.1,1487|1855|5048|5578|5581|5590,CTBP1|DVL1|PAFAH1B1|PRKCA|PRKCE|PRKCZ,-2.1
MyList,GO Biological Processes,19,GO:0070570,regulation of neuron projection regeneration,19_GO:0032502 developmental process,-4,16,7.6,30337,34,221,4,1.8,0.9,5605|5802|9314|23369,MAP2K2|PTPRS|KLF4|PUM2,-2.1
MyList,GO Biological Processes,19,GO:0044089,positive regulation of cellular component biogenesis,19_GO:0048518 positive regulation of biological process,-3.9,3.5,4.8,30337,515,221,13,5.9,1.6,575|1003|1969|2049|5578|5581|6382|6886|10458|10801|22883|26053|153090,ADGRB1|CDH5|EPHA2|EPHB3|PRKCA|PRKCE|SDC1|TAL1|BAIAP2|SEPTIN9|CLSTN1|AUTS2|DAB2IP,-2.1
MyList,Reactome Gene Sets,6,R-HSA-2187338,Visual phototransduction,,-3.9,7.9,6.1,30337,104,221,6,2.7,1.1,2779|2817|3339|4035|5578|6382,GNAT1|GPC1|HSPG2|LRP1|PRKCA|SDC1,-2.1
MyList,WikiPathways,27,WP51,Regulation of actin cytoskeleton,,-3.9,6.4,5.7,30337,150,221,7,3.2,1.2,5154|5293|5595|5605|10458|23396|54961,PDGFA|PIK3CD|MAPK3|MAP2K2|BAIAP2|PIP5K1C|SSH3,-2.1
MyList,GO Biological Processes,19,GO:0032869,cellular response to insulin stimulus,19_GO:0050896 response to stimulus,-3.9,6.4,5.7,30337,150,221,7,3.2,1.2,3625|5590|5595|5771|10458|64506|376497,INHBB|PRKCZ|MAPK3|PTPN2|BAIAP2|CPEB1|SLC27A1,-2.1
MyList,Canonical Pathways,11,M164,PID ERBB1 DOWNSTREAM PATHWAY,,-3.9,7.8,6,30337,105,221,6,2.7,1.1,5293|5578|5590|5595|5605|10458,PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2|BAIAP2,-2.1
MyList,GO Biological Processes,19,GO:0060627,regulation of vesicle-mediated transport,19_GO:0051179 localization,-3.9,3.4,4.8,30337,519,221,13,5.9,1.6,1855|3689|4035|5023|5595|5605|6382|8291|10815|23327|26119|79890|114781,DVL1|ITGB2|LRP1|P2RX1|MAPK3|MAP2K2|SDC1|DYSF|CPLX1|NEDD4L|LDLRAP1|RIN3|BTBD9,-2.1
MyList,Reactome Gene Sets,6,R-HSA-9012999,RHO GTPase cycle,,-3.9,3.7,4.9,30337,449,221,12,5.4,1.5,832|1969|5361|7171|9828|10160|10458|23526|50619|58504|147179|399693,CAPZB|EPHA2|PLXNA1|TPM4|ARHGEF17|FARP1|BAIAP2|ARHGAP45|DEF6|ARHGAP22|WIPF2|CCDC187,-2.1
MyList,Reactome Gene Sets,6,R-HSA-418594,G alpha (i) signalling events,,-3.9,4.3,5.1,30337,318,221,10,4.5,1.4,115|1269|2779|5578|5998|10636|26960|51764|53637|57007,ADCY9|CNR2|GNAT1|PRKCA|RGS3|RGS14|NBEA|GNG13|S1PR5|ACKR3,-2.1
MyList,GO Biological Processes,19,GO:0032271,regulation of protein polymerization,19_GO:0050789 regulation of biological process,-3.9,5.4,5.4,30337,203,221,8,3.6,1.3,832|1003|2314|5581|10458|11078|54961|81873,CAPZB|CDH5|FLII|PRKCE|BAIAP2|TRIOBP|SSH3|ARPC5L,-2
MyList,GO Biological Processes,19,GO:1905477,positive regulation of protein localization to membrane,19_GO:0051179 localization,-3.9,7.8,6,30337,106,221,6,2.7,1.1,1969|3689|4035|5581|10160|342667,EPHA2|ITGB2|LRP1|PRKCE|FARP1|STAC2,-2
MyList,GO Biological Processes,19,GO:0070848,response to growth factor,19_GO:0050896 response to stimulus,-3.9,3.4,4.8,30337,522,221,13,5.9,1.6,864|1003|1969|2022|3315|4053|4772|4774|5293|5595|9314|10458|153090,RUNX3|CDH5|EPHA2|ENG|HSPB1|LTBP2|NFATC1|NFIA|PIK3CD|MAPK3|KLF4|BAIAP2|DAB2IP,-2
MyList,Reactome Gene Sets,6,R-HSA-3656237,Defective EXT2 causes exostoses 2,,-3.9,29,9.1,30337,14,221,3,1.4,0.78,2817|3339|6382,GPC1|HSPG2|SDC1,-2
MyList,Reactome Gene Sets,6,R-HSA-3656253,"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",,-3.9,29,9.1,30337,14,221,3,1.4,0.78,2817|3339|6382,GPC1|HSPG2|SDC1,-2
MyList,WikiPathways,27,WP536,Calcium regulation in cardiac cells,,-3.9,6.3,5.6,30337,152,221,7,3.2,1.2,115|5578|5581|5590|5998|10636|51764,ADCY9|PRKCA|PRKCE|PRKCZ|RGS3|RGS14|GNG13,-2
MyList,GO Biological Processes,19,GO:0048568,embryonic organ development,19_GO:0032502 developmental process,-3.9,3.6,4.9,30337,452,221,12,5.4,1.5,639|1855|1969|2022|2034|3202|3216|5154|5595|6886|9394|11078,PRDM1|DVL1|EPHA2|ENG|EPAS1|HOXA5|HOXB6|PDGFA|MAPK3|TAL1|HS6ST1|TRIOBP,-2
MyList,KEGG Pathway,24,hsa05205,Proteoglycans in cancer,,-3.9,5.4,5.4,30337,204,221,8,3.6,1.3,2817|3339|5293|5578|5595|5605|6382|7078,GPC1|HSPG2|PIK3CD|PRKCA|MAPK3|MAP2K2|SDC1|TIMP3,-2
MyList,GO Biological Processes,19,GO:0008064,regulation of actin polymerization or depolymerization,19_GO:0050789 regulation of biological process,-3.9,6.3,5.6,30337,153,221,7,3.2,1.2,832|2314|5581|10458|11078|54961|81873,CAPZB|FLII|PRKCE|BAIAP2|TRIOBP|SSH3|ARPC5L,-2
MyList,KEGG Pathway,24,hsa04921,Oxytocin signaling pathway,,-3.8,6.2,5.6,30337,154,221,7,3.2,1.2,115|4772|4773|5578|5595|5605|51422,ADCY9|NFATC1|NFATC2|PRKCA|MAPK3|MAP2K2|PRKAG2,-2
MyList,GO Biological Processes,19,GO:0099003,vesicle-mediated transport in synapse,19_GO:0051179 localization,-3.8,6.2,5.6,30337,154,221,7,3.2,1.2,1487|1759|1855|8224|10815|22883|23396,CTBP1|DNM1|DVL1|SYN3|CPLX1|CLSTN1|PIP5K1C,-2
MyList,GO Biological Processes,19,GO:0006631,fatty acid metabolic process,19_GO:0008152 metabolic process,-3.8,4.2,5,30337,324,221,10,4.5,1.4,240|1312|1572|2052|9524|11332|51084|51422|84869|376497,ALOX5|COMT|CYP2F1|EPHX1|TECR|ACOT7|CRYL1|PRKAG2|CBR4|SLC27A1,-2
MyList,Canonical Pathways,11,M237,PID VEGFR1 2 PATHWAY,,-3.8,9.9,6.4,30337,69,221,5,2.3,1,1003|5578|5595|5605|5771,CDH5|PRKCA|MAPK3|MAP2K2|PTPN2,-2
MyList,KEGG Pathway,24,hsa04664,Fc epsilon RI signaling pathway,,-3.8,9.9,6.4,30337,69,221,5,2.3,1,240|5293|5578|5595|5605,ALOX5|PIK3CD|PRKCA|MAPK3|MAP2K2,-2
MyList,KEGG Pathway,24,hsa04931,Insulin resistance,,-3.8,7.6,5.9,30337,109,221,6,2.7,1.1,5293|5581|5590|6196|51422|376497,PIK3CD|PRKCE|PRKCZ|RPS6KA2|PRKAG2|SLC27A1,-2
MyList,GO Biological Processes,19,GO:0016525,negative regulation of angiogenesis,19_GO:0032502 developmental process,-3.8,6.2,5.5,30337,156,221,7,3.2,1.2,240|575|1969|3202|3339|9314|153090,ALOX5|ADGRB1|EPHA2|HOXA5|HSPG2|KLF4|DAB2IP,-2
MyList,GO Biological Processes,19,GO:0030832,regulation of actin filament length,19_GO:0050789 regulation of biological process,-3.8,6.2,5.5,30337,156,221,7,3.2,1.2,832|2314|5581|10458|11078|54961|81873,CAPZB|FLII|PRKCE|BAIAP2|TRIOBP|SSH3|ARPC5L,-2
MyList,GO Biological Processes,19,GO:0034330,cell junction organization,19_GO:0009987 cellular process,-3.8,3.3,4.7,30337,533,221,13,5.9,1.6,1003|1855|2049|3801|4774|5578|5802|10160|11187|23136|23396|23654|85358,CDH5|DVL1|EPHB3|KIFC3|NFIA|PRKCA|PTPRS|FARP1|PKP3|EPB41L3|PIP5K1C|PLXNB2|SHANK3,-2
MyList,KEGG Pathway,24,hsa05200,Pathways in cancer,,-3.8,3.3,4.7,30337,533,221,13,5.9,1.6,115|1487|1855|2034|2956|3559|5154|5293|5578|5595|5605|51764|119391,ADCY9|CTBP1|DVL1|EPAS1|MSH6|IL2RA|PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2|GNG13|GSTO2,-2
MyList,GO Biological Processes,19,GO:0040008,regulation of growth,19_GO:0040007 growth,-3.8,3.2,4.6,30337,607,221,14,6.3,1.6,2395|5048|5753|5802|6586|6595|7161|22883|23180|23327|23369|23499|26153|83481,FXN|PAFAH1B1|PTK6|PTPRS|SLIT3|SMARCA2|TP73|CLSTN1|RFTN1|NEDD4L|PUM2|MACF1|KIF26A|EPPK1,-2
MyList,Canonical Pathways,11,M81,PID CDC42 PATHWAY,,-3.8,9.8,6.3,30337,70,221,5,2.3,1,3985|5581|5590|5595|10458,LIMK2|PRKCE|PRKCZ|MAPK3|BAIAP2,-2
MyList,KEGG Pathway,24,hsa04150,mTOR signaling pathway,,-3.8,6.1,5.5,30337,158,221,7,3.2,1.2,1855|5293|5578|5595|5605|6196|8140,DVL1|PIK3CD|PRKCA|MAPK3|MAP2K2|RPS6KA2|SLC7A5,-2
MyList,GO Biological Processes,19,GO:2000181,negative regulation of blood vessel morphogenesis,19_GO:0032502 developmental process,-3.8,6.1,5.5,30337,158,221,7,3.2,1.2,240|575|1969|3202|3339|9314|153090,ALOX5|ADGRB1|EPHA2|HOXA5|HSPG2|KLF4|DAB2IP,-2
MyList,KEGG Pathway,24,hsa04960,Aldosterone-regulated sodium reabsorption,,-3.8,14,7.1,30337,38,221,4,1.8,0.9,5293|5578|5595|23327,PIK3CD|PRKCA|MAPK3|NEDD4L,-2
MyList,KEGG Pathway,24,hsa04914,Progesterone-mediated oocyte maturation,,-3.8,7.4,5.8,30337,111,221,6,2.7,1.1,115|5293|5595|6196|51343|64506,ADCY9|PIK3CD|MAPK3|RPS6KA2|FZR1|CPEB1,-2
MyList,GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-3.8,4.1,4.9,30337,331,221,10,4.5,1.4,639|864|3559|3665|5578|5590|5771|6595|6886|7071,PRDM1|RUNX3|IL2RA|IRF7|PRKCA|PRKCZ|PTPN2|SMARCA2|TAL1|KLF10,-2
MyList,GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-3.8,3,4.5,30337,689,221,15,6.8,1.7,1969|2049|2779|4035|4155|5361|7078|9314|11033|23526|23654|58504|116986|116988|153090,EPHA2|EPHB3|GNAT1|LRP1|MBP|PLXNA1|TIMP3|KLF4|ADAP1|ARHGAP45|PLXNB2|ARHGAP22|AGAP2|AGAP3|DAB2IP,-2
MyList,GO Biological Processes,19,GO:1901343,negative regulation of vasculature development,19_GO:0032502 developmental process,-3.7,6,5.4,30337,160,221,7,3.2,1.2,240|575|1969|3202|3339|9314|153090,ALOX5|ADGRB1|EPHA2|HOXA5|HSPG2|KLF4|DAB2IP,-1.9
MyList,GO Biological Processes,19,GO:0016358,dendrite development,19_GO:0032502 developmental process,-3.7,7.3,5.7,30337,113,221,6,2.7,1.1,1855|2049|9922|10160|10458|85358,DVL1|EPHB3|IQSEC1|FARP1|BAIAP2|SHANK3,-1.9
MyList,WikiPathways,27,WP5289,Axon guidance,,-3.7,9.5,6.2,30337,72,221,5,2.3,1,1969|5361|5578|5590|6586,EPHA2|PLXNA1|PRKCA|PRKCZ|SLIT3,-1.9
MyList,GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-3.7,5.1,5.2,30337,215,221,8,3.6,1.3,240|1269|1969|3689|5293|23396|51411|57007,ALOX5|CNR2|EPHA2|ITGB2|PIK3CD|PIP5K1C|BIN2|ACKR3,-1.9
MyList,GO Biological Processes,19,GO:0007610,behavior,19_GO:0032501 multicellular organismal process,-3.7,3.1,4.5,30337,618,221,14,6.3,1.6,435|1312|1855|2395|2548|2779|5023|5048|5581|5590|6886|10636|85358|114781,ASL|COMT|DVL1|FXN|GAA|GNAT1|P2RX1|PAFAH1B1|PRKCE|PRKCZ|TAL1|RGS14|SHANK3|BTBD9,-1.9
MyList,GO Biological Processes,19,GO:0010976,positive regulation of neuron projection development,19_GO:0032502 developmental process,-3.7,5.9,5.4,30337,162,221,7,3.2,1.2,1855|5048|5753|10458|23369|23654|153090,DVL1|PAFAH1B1|PTK6|BAIAP2|PUM2|PLXNB2|DAB2IP,-1.9
MyList,GO Biological Processes,19,GO:0042063,gliogenesis,19_GO:0032502 developmental process,-3.7,4.5,5,30337,276,221,9,4.1,1.3,2817|4035|4774|5048|5595|5605|6886|23353|153090,GPC1|LRP1|NFIA|PAFAH1B1|MAPK3|MAP2K2|TAL1|SUN1|DAB2IP,-1.9
MyList,GO Biological Processes,19,GO:0031623,receptor internalization,19_GO:0051179 localization,-3.7,9.3,6.1,30337,74,221,5,2.3,1,1759|3689|4035|26119|57007,DNM1|ITGB2|LRP1|LDLRAP1|ACKR3,-1.9
MyList,GO Biological Processes,19,GO:0032272,negative regulation of protein polymerization,19_GO:0048519 negative regulation of biological process,-3.7,9.3,6.1,30337,74,221,5,2.3,1,832|1003|2314|11078|54961,CAPZB|CDH5|FLII|TRIOBP|SSH3,-1.9
