Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
DEGs,GO Biological Processes,19,GO:0002831,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-19,7.5,14,30337,543,254,34,13,2.1,101|383|654|929|1378|2069|2219|2268|2358|2867|3055|3553|3656|4210|5650|6279|6280|6688|7099|8807|9437|11027|11314|25818|26253|51311|58484|64581|81793|114548|115727|171389|285852|653361,ADAM8|ARG1|BMP6|CD14|CR1|EREG|FCN1|FGR|FPR2|FFAR2|HCK|IL1B|IRAK2|MEFV|KLK7|S100A8|S100A9|SPI1|TLR4|IL18RAP|NCR1|LILRA2|CD300A|KLK5|CLEC4E|TLR8|NLRC4|CLEC7A|TLR10|NLRP3|RASGRP4|NLRP6|TREML4|NCF1,-17
DEGs,GO Biological Processes,19,GO:0045087,innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-19,6.1,13,30337,761,254,39,15,2.3,383|722|820|929|1378|2207|2219|2268|3055|3684|3718|3868|4210|5806|6279|6280|6347|6556|7099|7454|8993|9051|10581|11027|26253|50856|51311|54210|57126|58484|64581|81793|114548|115727|140885|171389|285852|338339|653361,ARG1|C4BPA|CAMP|CD14|CR1|FCER1G|FCN1|FGR|HCK|ITGAM|JAK3|KRT16|MEFV|PTX3|S100A8|S100A9|CCL2|SLC11A1|TLR4|WAS|PGLYRP1|PSTPIP1|IFITM2|LILRA2|CLEC4E|CLEC4A|TLR8|TREM1|CD177|NLRC4|CLEC7A|TLR10|NLRP3|RASGRP4|SIRPA|NLRP6|TREML4|CLEC4D|NCF1,-17
DEGs,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-19,7,14,30337,595,254,35,14,2.2,101|719|728|1230|1839|1901|2268|2316|2321|2358|3162|3383|3552|3553|3576|3640|3678|3687|4318|5328|5743|5788|5880|6347|6354|6364|6615|7099|7130|7852|8740|57091|57580|64581|83706,ADAM8|C3AR1|C5AR1|CCR1|HBEGF|S1PR1|FGR|FLNA|FLT1|FPR2|HMOX1|ICAM1|IL1A|IL1B|CXCL8|INSL3|ITGA5|ITGAX|MMP9|PLAU|PTGS2|PTPRC|RAC2|CCL2|CCL7|CCL20|SNAI1|TLR4|TNFAIP6|CXCR4|TNFSF14|CASS4|PREX1|CLEC7A|FERMT3,-17
DEGs,GO Biological Processes,19,GO:1990266,neutrophil migration,19_GO:0002376 immune system process,-19,29,21,30337,67,254,16,6.3,1.5,728|1441|2207|3553|3576|3577|3579|3689|5142|5473|6279|6280|6374|54210|57126|57580,C5AR1|CSF3R|FCER1G|IL1B|CXCL8|CXCR1|CXCR2|ITGB2|PDE4B|PPBP|S100A8|S100A9|CXCL5|TREM1|CD177|PREX1,-16
DEGs,GO Biological Processes,19,GO:0050729,positive regulation of inflammatory response,19_GO:0048518 positive regulation of biological process,-19,16,17,30337,159,254,21,8.3,1.7,101|241|838|1268|2828|2865|2867|3553|4210|4317|5008|5138|5743|6279|6280|7099|9173|58484|91662|114548|171389,ADAM8|ALOX5AP|CASP5|CNR1|GPR4|FFAR3|FFAR2|IL1B|MEFV|MMP8|OSM|PDE2A|PTGS2|S100A8|S100A9|TLR4|IL1RL1|NLRC4|NLRP12|NLRP3|NLRP6,-16
DEGs,GO Biological Processes,19,GO:0002757,immune response-activating signaling pathway,19_GO:0002376 immune system process,-18,10,15,30337,321,254,27,11,1.9,719|728|929|1378|2207|2219|2268|2357|2358|2867|3055|3656|3684|3937|4210|5142|5788|7099|7462|11027|26253|51311|58484|64581|81793|114548|171389,C3AR1|C5AR1|CD14|CR1|FCER1G|FCN1|FGR|FPR1|FPR2|FFAR2|HCK|IRAK2|ITGAM|LCP2|MEFV|PDE4B|PTPRC|TLR4|LAT2|LILRA2|CLEC4E|TLR8|NLRC4|CLEC7A|TLR10|NLRP3|NLRP6,-16
DEGs,GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-18,32,21,30337,56,254,15,5.9,1.5,728|1441|2207|3553|3576|3577|3579|3689|5142|5473|6279|6280|6374|54210|57580,C5AR1|CSF3R|FCER1G|IL1B|CXCL8|CXCR1|CXCR2|ITGB2|PDE4B|PPBP|S100A8|S100A9|CXCL5|TREM1|PREX1,-16
DEGs,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-18,6.7,13,30337,623,254,35,14,2.2,101|719|728|1230|1839|1901|2268|2316|2321|2358|3162|3383|3552|3553|3576|3640|3678|3687|4318|5328|5743|5788|5880|6347|6354|6364|6615|7099|7130|7852|8740|57091|57580|64581|83706,ADAM8|C3AR1|C5AR1|CCR1|HBEGF|S1PR1|FGR|FLNA|FLT1|FPR2|HMOX1|ICAM1|IL1A|IL1B|CXCL8|INSL3|ITGA5|ITGAX|MMP9|PLAU|PTGS2|PTPRC|RAC2|CCL2|CCL7|CCL20|SNAI1|TLR4|TNFAIP6|CXCR4|TNFSF14|CASS4|PREX1|CLEC7A|FERMT3,-16
DEGs,GO Biological Processes,19,GO:0071216,cellular response to biotic stimulus,19_GO:0050896 response to stimulus,-18,12,15,30337,247,254,24,9.4,1.8,820|929|978|3055|3552|3553|3576|3586|3656|4317|4318|5142|5473|6347|6374|7099|7133|7538|10288|64581|81793|114548|140885|199713,CAMP|CD14|CDA|HCK|IL1A|IL1B|CXCL8|IL10|IRAK2|MMP8|MMP9|PDE4B|PPBP|CCL2|CXCL5|TLR4|TNFRSF1B|ZFP36|LILRB2|CLEC7A|TLR10|NLRP3|SIRPA|NLRP7,-16
DEGs,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-18,6.6,13,30337,637,254,35,14,2.2,101|719|728|1230|1839|1901|2268|2316|2321|2358|3162|3383|3552|3553|3576|3640|3678|3687|4318|5328|5743|5788|5880|6347|6354|6364|6615|7099|7130|7852|8740|57091|57580|64581|83706,ADAM8|C3AR1|C5AR1|CCR1|HBEGF|S1PR1|FGR|FLNA|FLT1|FPR2|HMOX1|ICAM1|IL1A|IL1B|CXCL8|INSL3|ITGA5|ITGAX|MMP9|PLAU|PTGS2|PTPRC|RAC2|CCL2|CCL7|CCL20|SNAI1|TLR4|TNFAIP6|CXCR4|TNFSF14|CASS4|PREX1|CLEC7A|FERMT3,-16
DEGs,GO Biological Processes,19,GO:0002768,immune response-regulating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-18,11,15,30337,283,254,25,9.8,1.9,719|728|929|1378|2207|2212|2215|2219|2268|2357|2358|2867|3055|3656|3684|3937|5142|5788|7099|7462|10288|11027|26253|64581|338339,C3AR1|C5AR1|CD14|CR1|FCER1G|FCGR2A|FCGR3B|FCN1|FGR|FPR1|FPR2|FFAR2|HCK|IRAK2|ITGAM|LCP2|PDE4B|PTPRC|TLR4|LAT2|LILRB2|LILRA2|CLEC4E|CLEC7A|CLEC4D,-16
DEGs,GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-18,9.8,14,30337,317,254,26,10,1.9,101|383|654|929|2069|2219|2358|2867|3055|3656|4210|5650|6688|7099|8807|11027|25818|26253|51311|58484|64581|81793|114548|115727|171389|285852,ADAM8|ARG1|BMP6|CD14|EREG|FCN1|FPR2|FFAR2|HCK|IRAK2|MEFV|KLK7|SPI1|TLR4|IL18RAP|LILRA2|KLK5|CLEC4E|TLR8|NLRC4|CLEC7A|TLR10|NLRP3|RASGRP4|NLRP6|TREML4,-15
DEGs,GO Biological Processes,19,GO:0045088,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-18,7.9,14,30337,455,254,30,12,2,101|383|929|1378|2069|2219|2268|2358|2867|3055|3656|4210|6279|6280|6688|7099|8807|9437|11027|11314|26253|51311|58484|64581|81793|114548|115727|171389|285852|653361,ADAM8|ARG1|CD14|CR1|EREG|FCN1|FGR|FPR2|FFAR2|HCK|IRAK2|MEFV|S100A8|S100A9|SPI1|TLR4|IL18RAP|NCR1|LILRA2|CD300A|CLEC4E|TLR8|NLRC4|CLEC7A|TLR10|NLRP3|RASGRP4|NLRP6|TREML4|NCF1,-15
DEGs,GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-17,8.6,14,30337,387,254,28,11,2,719|722|728|929|1378|2207|2219|2268|2357|2358|2867|3055|3656|3684|3937|4210|5142|5788|7099|7462|11027|26253|51311|58484|64581|81793|114548|171389,C3AR1|C4BPA|C5AR1|CD14|CR1|FCER1G|FCN1|FGR|FPR1|FPR2|FFAR2|HCK|IRAK2|ITGAM|LCP2|MEFV|PDE4B|PTPRC|TLR4|LAT2|LILRA2|CLEC4E|TLR8|NLRC4|CLEC7A|TLR10|NLRP3|NLRP6,-15
DEGs,GO Biological Processes,19,GO:0071219,cellular response to molecule of bacterial origin,19_GO:0044419 biological process involved in interspecies interaction between organisms,-17,12,15,30337,221,254,22,8.7,1.8,820|929|3055|3552|3553|3576|3586|3656|4317|4318|5142|5473|6347|6374|7099|7133|7538|10288|81793|114548|140885|199713,CAMP|CD14|HCK|IL1A|IL1B|CXCL8|IL10|IRAK2|MMP8|MMP9|PDE4B|PPBP|CCL2|CXCL5|TLR4|TNFRSF1B|ZFP36|LILRB2|TLR10|NLRP3|SIRPA|NLRP7,-15
DEGs,GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-16,6.6,12,30337,581,254,32,13,2.1,101|383|399|944|1268|1378|1960|2268|3142|3552|3553|3586|3624|3718|4317|5788|5880|6347|6688|7099|7133|8740|8993|9173|10288|10326|11314|55824|64581|114548|140885|338339,ADAM8|ARG1|RHOH|TNFSF8|CNR1|CR1|EGR3|FGR|HLX|IL1A|IL1B|IL10|INHBA|JAK3|MMP8|PTPRC|RAC2|CCL2|SPI1|TLR4|TNFRSF1B|TNFSF14|PGLYRP1|IL1RL1|LILRB2|SIRPB1|CD300A|PAG1|CLEC7A|NLRP3|SIRPA|CLEC4D,-14
DEGs,GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-16,10,14,30337,263,254,23,9.1,1.8,383|1378|2219|2268|2865|2867|3142|3553|3586|3684|3689|5650|5788|6688|7099|8807|8809|11314|25818|57126|64581|114548|115727,ARG1|CR1|FCN1|FGR|FFAR3|FFAR2|HLX|IL1B|IL10|ITGAM|ITGB2|KLK7|PTPRC|SPI1|TLR4|IL18RAP|IL18R1|CD300A|KLK5|CD177|CLEC7A|NLRP3|RASGRP4,-14
DEGs,Reactome Gene Sets,6,R-HSA-6783783,Interleukin-10 signaling,,-16,33,20,30337,47,254,13,5.1,1.4,1230|2357|3383|3552|3553|3557|3576|3586|5743|6347|6364|7133|7850,CCR1|FPR1|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|PTGS2|CCL2|CCL20|TNFRSF1B|IL1R2,-14
DEGs,GO Biological Processes,19,GO:0071222,cellular response to lipopolysaccharide,19_GO:0044419 biological process involved in interspecies interaction between organisms,-16,12,15,30337,208,254,21,8.3,1.7,820|929|3055|3552|3553|3576|3586|3656|4317|4318|5142|5473|6347|6374|7099|7133|7538|10288|114548|140885|199713,CAMP|CD14|HCK|IL1A|IL1B|CXCL8|IL10|IRAK2|MMP8|MMP9|PDE4B|PPBP|CCL2|CXCL5|TLR4|TNFRSF1B|ZFP36|LILRB2|NLRP3|SIRPA|NLRP7,-14
DEGs,Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-16,6.1,12,30337,622,254,32,13,2.1,2207|2268|2316|3678|3684|3687|3689|3937|4778|4973|5138|5265|5270|5328|5329|5341|5473|5552|5880|6402|7056|10235|10335|10938|23533|54210|54331|54518|57126|80739|83706|140885,FCER1G|FGR|FLNA|ITGA5|ITGAM|ITGAX|ITGB2|LCP2|NFE2|OLR1|PDE2A|SERPINA1|SERPINE2|PLAU|PLAUR|PLEK|PPBP|SRGN|RAC2|SELL|THBD|RASGRP2|IRAG1|EHD1|PIK3R5|TREM1|GNG2|APBB1IP|CD177|MPIG6B|FERMT3|SIRPA,-14
DEGs,KEGG Pathway,24,hsa04062,Chemokine signaling pathway,,-16,12,15,30337,193,254,20,7.9,1.7,1230|2268|3055|3576|3577|3579|3718|5473|5880|6347|6354|6364|6374|7454|7852|10235|23533|54331|57580|653361,CCR1|FGR|HCK|CXCL8|CXCR1|CXCR2|JAK3|PPBP|RAC2|CCL2|CCL7|CCL20|CXCL5|WAS|CXCR4|RASGRP2|PIK3R5|GNG2|PREX1|NCF1,-14
DEGs,GO Biological Processes,19,GO:0042742,defense response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-15,9.1,13,30337,315,254,24,9.4,1.8,728|820|944|2207|2268|2358|3240|3553|3586|3853|5473|6279|6280|6364|6556|6700|7099|8993|26253|54210|58484|115727|171389|338339,C5AR1|CAMP|TNFSF8|FCER1G|FGR|FPR2|HP|IL1B|IL10|KRT6A|PPBP|S100A8|S100A9|CCL20|SLC11A1|SPRR2A|TLR4|PGLYRP1|CLEC4E|TREM1|NLRC4|RASGRP4|NLRP6|CLEC4D,-13
DEGs,Reactome Gene Sets,6,R-HSA-6809371,Formation of the cornified envelope,,-15,16,15,30337,129,254,17,6.7,1.6,1824|1830|3853|3854|3860|3861|3868|6698|6699|6700|6703|6707|11202|25818|26085|286887|643418,DSC2|DSG3|KRT6A|KRT6B|KRT13|KRT14|KRT16|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR3|KLK8|KLK5|KLK13|KRT6C|LIPN,-13
DEGs,Canonical Pathways,11,M5885,NABA MATRISOME ASSOCIATED,,-15,5.4,11,30337,751,254,34,13,2.1,101|654|944|1839|2069|2219|3552|3553|3557|3576|3586|3624|3640|4050|4317|4318|4589|5008|5265|5270|5328|5473|6279|6280|6347|6354|6364|6374|8740|26253|50856|64386|64581|338339,ADAM8|BMP6|TNFSF8|HBEGF|EREG|FCN1|IL1A|IL1B|IL1RN|CXCL8|IL10|INHBA|INSL3|LTB|MMP8|MMP9|MUC7|OSM|SERPINA1|SERPINE2|PLAU|PPBP|S100A8|S100A9|CCL2|CCL7|CCL20|CXCL5|TNFSF14|CLEC4E|CLEC4A|MMP25|CLEC7A|CLEC4D,-13
DEGs,Reactome Gene Sets,6,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,,-15,15,15,30337,133,254,17,6.7,1.6,3383|3385|3689|6402|8778|9437|10288|11027|11314|27036|27180|54210|79865|124599|126014|285852|342510,ICAM1|ICAM3|ITGB2|SELL|SIGLEC5|NCR1|LILRB2|LILRA2|CD300A|SIGLEC7|SIGLEC9|TREM1|TREML2|CD300LB|OSCAR|TREML4|CD300E,-13
DEGs,GO Biological Processes,19,GO:0071396,cellular response to lipid,19_GO:0050896 response to stimulus,-15,6.5,12,30337,536,254,29,11,2,820|929|2353|2865|2867|3055|3552|3553|3576|3586|3624|3656|4317|4318|5142|5473|6347|6374|6696|6753|7099|7133|7538|10288|54331|114548|140885|199713|653361,CAMP|CD14|FOS|FFAR3|FFAR2|HCK|IL1A|IL1B|CXCL8|IL10|INHBA|IRAK2|MMP8|MMP9|PDE4B|PPBP|CCL2|CXCL5|SPP1|SSTR3|TLR4|TNFRSF1B|ZFP36|LILRB2|GNG2|NLRP3|SIRPA|NLRP7|NCF1,-13
DEGs,GO Biological Processes,19,GO:0002252,immune effector process,19_GO:0002376 immune system process,-14,7,12,30337,463,254,27,11,1.9,722|1378|1439|2207|2212|2215|2219|2268|3055|3142|3383|3598|3936|5806|6556|7099|7462|8291|8809|9021|11027|26253|51311|54210|54518|171389|338339,C4BPA|CR1|CSF2RB|FCER1G|FCGR2A|FCGR3B|FCN1|FGR|HCK|HLX|ICAM1|IL13RA2|LCP1|PTX3|SLC11A1|TLR4|LAT2|DYSF|IL18R1|SOCS3|LILRA2|CLEC4E|TLR8|TREM1|APBB1IP|NLRP6|CLEC4D,-13
DEGs,GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-14,6.5,12,30337,512,254,28,11,2,101|383|399|944|1378|1960|2268|3142|3552|3553|3586|3624|3718|5788|5880|6347|6688|7099|7133|8740|8993|10288|10326|11314|55824|64581|114548|140885,ADAM8|ARG1|RHOH|TNFSF8|CR1|EGR3|FGR|HLX|IL1A|IL1B|IL10|INHBA|JAK3|PTPRC|RAC2|CCL2|SPI1|TLR4|TNFRSF1B|TNFSF14|PGLYRP1|LILRB2|SIRPB1|CD300A|PAG1|CLEC7A|NLRP3|SIRPA,-12
DEGs,KEGG Pathway,24,hsa04061,Viral protein interaction with cytokine and cytokine receptor,,-14,18,16,30337,100,254,15,5.9,1.5,1230|3576|3577|3579|3586|5473|6347|6354|6364|6374|7133|7852|8740|8807|8809,CCR1|CXCL8|CXCR1|CXCR2|IL10|PPBP|CCL2|CCL7|CCL20|CXCL5|TNFRSF1B|CXCR4|TNFSF14|IL18RAP|IL18R1,-12
DEGs,KEGG Pathway,24,hsa05150,Staphylococcus aureus infection,,-14,18,16,30337,100,254,15,5.9,1.5,719|728|820|2204|2212|2215|2357|2358|3383|3586|3684|3689|3860|3861|3868,C3AR1|C5AR1|CAMP|FCAR|FCGR2A|FCGR3B|FPR1|FPR2|ICAM1|IL10|ITGAM|ITGB2|KRT13|KRT14|KRT16,-12
DEGs,GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-14,9,13,30337,291,254,22,8.7,1.8,101|929|2069|2219|2358|2867|3055|3656|4210|6688|7099|8807|11027|26253|51311|58484|64581|81793|114548|115727|171389|285852,ADAM8|CD14|EREG|FCN1|FPR2|FFAR2|HCK|IRAK2|MEFV|SPI1|TLR4|IL18RAP|LILRA2|CLEC4E|TLR8|NLRC4|CLEC7A|TLR10|NLRP3|RASGRP4|NLRP6|TREML4,-12
DEGs,GO Biological Processes,19,GO:0050764,regulation of phagocytosis,19_GO:0051179 localization,-14,18,15,30337,102,254,15,5.9,1.5,2207|2212|2219|2268|2358|3055|5788|5806|6347|6556|8291|10326|11314|64581|140885,FCER1G|FCGR2A|FCN1|FGR|FPR2|HCK|PTPRC|PTX3|CCL2|SLC11A1|DYSF|SIRPB1|CD300A|CLEC7A|SIRPA,-12
DEGs,GO Biological Processes,19,GO:0002274,myeloid leukocyte activation,19_GO:0002376 immune system process,-14,13,14,30337,153,254,17,6.7,1.6,399|728|820|2207|3576|3579|3684|3689|3937|6556|7099|7462|8291|8807|11027|22918|57580,RHOH|C5AR1|CAMP|FCER1G|CXCL8|CXCR2|ITGAM|ITGB2|LCP2|SLC11A1|TLR4|LAT2|DYSF|IL18RAP|LILRA2|CD93|PREX1,-12
DEGs,GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0050789 regulation of biological process,-14,6.4,11,30337,503,254,27,11,1.9,101|240|383|399|654|1378|1960|3142|3552|3553|3557|3586|3689|3718|5270|5329|5788|6347|6688|8740|10288|10326|11314|55824|83706|114548|140885,ADAM8|ALOX5|ARG1|RHOH|BMP6|CR1|EGR3|HLX|IL1A|IL1B|IL1RN|IL10|ITGB2|JAK3|SERPINE2|PLAUR|PTPRC|CCL2|SPI1|TNFSF14|LILRB2|SIRPB1|CD300A|PAG1|FERMT3|NLRP3|SIRPA,-12
DEGs,GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0032501 multicellular organismal process,-14,7.4,12,30337,385,254,24,9.4,1.8,101|399|1378|1960|2316|3142|3552|3553|3586|4317|5341|5788|6347|6688|7099|8740|9173|10288|10326|11027|64581|114548|140885|338339,ADAM8|RHOH|CR1|EGR3|FLNA|HLX|IL1A|IL1B|IL10|MMP8|PLEK|PTPRC|CCL2|SPI1|TLR4|TNFSF14|IL1RL1|LILRB2|SIRPB1|LILRA2|CLEC7A|NLRP3|SIRPA|CLEC4D,-12
DEGs,GO Biological Processes,19,GO:0002429,immune response-activating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-13,9.6,13,30337,248,254,20,7.9,1.7,719|728|929|1378|2207|2219|2268|2357|2358|2867|3055|3656|3684|3937|5142|5788|7099|7462|11027|64581,C3AR1|C5AR1|CD14|CR1|FCER1G|FCN1|FGR|FPR1|FPR2|FFAR2|HCK|IRAK2|ITGAM|LCP2|PDE4B|PTPRC|TLR4|LAT2|LILRA2|CLEC7A,-12
DEGs,GO Biological Processes,19,GO:0009611,response to wounding,19_GO:0050896 response to stimulus,-13,6.9,11,30337,431,254,25,9.8,1.9,1230|1839|2069|2316|2828|3162|3552|3678|3853|5265|5270|5328|5329|5341|5653|6556|6707|7056|7099|7454|7538|11202|80739|83706|171389,CCR1|HBEGF|EREG|FLNA|GPR4|HMOX1|IL1A|ITGA5|KRT6A|SERPINA1|SERPINE2|PLAU|PLAUR|PLEK|KLK6|SLC11A1|SPRR3|THBD|TLR4|WAS|ZFP36|KLK8|MPIG6B|FERMT3|NLRP6,-11
DEGs,GO Biological Processes,19,GO:0071674,mononuclear cell migration,19_GO:0002376 immune system process,-13,16,14,30337,114,254,15,5.9,1.5,101|240|1230|1901|2321|3383|3577|3579|6347|6354|6364|7852|8740|91662|140885,ADAM8|ALOX5|CCR1|S1PR1|FLT1|ICAM1|CXCR1|CXCR2|CCL2|CCL7|CCL20|CXCR4|TNFSF14|NLRP12|SIRPA,-11
DEGs,GO Biological Processes,19,GO:0007159,leukocyte cell-cell adhesion,19_GO:0009987 cellular process,-13,25,17,30337,57,254,12,4.7,1.3,3383|3553|3678|3689|4973|5788|5880|6279|6280|6402|57126|83706,ICAM1|IL1B|ITGA5|ITGB2|OLR1|PTPRC|RAC2|S100A8|S100A9|SELL|CD177|FERMT3,-11
DEGs,WikiPathways,27,WP3929,Chemokine signaling,,-13,12,13,30337,165,254,17,6.7,1.6,1230|2268|3055|3579|3718|5473|5880|6354|6364|6374|7454|7852|10235|23533|54331|57580|653361,CCR1|FGR|HCK|CXCR2|JAK3|PPBP|RAC2|CCL7|CCL20|CXCL5|WAS|CXCR4|RASGRP2|PIK3R5|GNG2|PREX1|NCF1,-11
DEGs,GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-13,6.5,11,30337,481,254,26,10,1.9,399|944|2207|3142|3383|3586|3718|3936|5788|6556|6688|7099|7454|7462|8740|8809|9021|9437|26253|50856|54518|57580|64581|79865|222487|338339,RHOH|TNFSF8|FCER1G|HLX|ICAM1|IL10|JAK3|LCP1|PTPRC|SLC11A1|SPI1|TLR4|WAS|LAT2|TNFSF14|IL18R1|SOCS3|NCR1|CLEC4E|CLEC4A|APBB1IP|PREX1|CLEC7A|TREML2|ADGRG3|CLEC4D,-11
DEGs,WikiPathways,27,WP2806,Complement system,,-13,18,15,30337,95,254,14,5.5,1.4,133|719|722|728|1378|2219|2357|3383|5329|5806|6402|6696|7454|22918,ADM|C3AR1|C4BPA|C5AR1|CR1|FCN1|FPR1|ICAM1|PLAUR|PTX3|SELL|SPP1|WAS|CD93,-11
DEGs,KEGG Pathway,24,hsa04380,Osteoclast differentiation,,-13,13,14,30337,142,254,16,6.3,1.5,2212|2215|2353|2354|3552|3553|3937|4689|6688|9021|10288|10326|11027|126014|140885|653361,FCGR2A|FCGR3B|FOS|FOSB|IL1A|IL1B|LCP2|NCF4|SPI1|SOCS3|LILRB2|SIRPB1|LILRA2|OSCAR|SIRPA|NCF1,-11
DEGs,KEGG Pathway,24,hsa05140,Leishmaniasis,,-13,20,15,30337,77,254,13,5.1,1.4,1378|2212|2215|2353|3552|3553|3586|3684|3689|4689|5743|7099|653361,CR1|FCGR2A|FCGR3B|FOS|IL1A|IL1B|IL10|ITGAM|ITGB2|NCF4|PTGS2|TLR4|NCF1,-11
DEGs,KEGG Pathway,24,hsa05133,Pertussis,,-13,20,15,30337,78,254,13,5.1,1.4,722|929|2353|3552|3553|3576|3586|3678|3684|3689|6374|7099|114548,C4BPA|CD14|FOS|IL1A|IL1B|CXCL8|IL10|ITGA5|ITGAM|ITGB2|CXCL5|TLR4|NLRP3,-11
DEGs,GO Biological Processes,19,GO:0032649,regulation of type II interferon production,19_GO:0032501 multicellular organismal process,-13,15,14,30337,121,254,15,5.9,1.5,929|1378|3553|3586|3624|5142|6556|7099|8809|8993|9173|51311|64581|140885|171389,CD14|CR1|IL1B|IL10|INHBA|PDE4B|SLC11A1|TLR4|IL18R1|PGLYRP1|IL1RL1|TLR8|CLEC7A|SIRPA|NLRP6,-11
DEGs,Reactome Gene Sets,6,R-HSA-375276,Peptide ligand-binding receptors,,-13,11,13,30337,201,254,18,7.1,1.6,719|728|1230|2357|2358|3576|3577|3579|3640|4923|5473|6347|6354|6364|6374|6753|7852|60675,C3AR1|C5AR1|CCR1|FPR1|FPR2|CXCL8|CXCR1|CXCR2|INSL3|NTSR1|PPBP|CCL2|CCL7|CCL20|CXCL5|SSTR3|CXCR4|PROK2,-11
DEGs,KEGG Pathway,24,hsa05152,Tuberculosis,,-13,11,13,30337,180,254,17,6.7,1.6,820|929|1378|2207|2212|2215|3552|3553|3586|3656|3684|3687|3689|4046|7099|26253|64581,CAMP|CD14|CR1|FCER1G|FCGR2A|FCGR3B|IL1A|IL1B|IL10|IRAK2|ITGAM|ITGAX|ITGB2|LSP1|TLR4|CLEC4E|CLEC7A,-11
DEGs,GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-13,6.7,11,30337,430,254,24,9.4,1.8,240|383|1378|2268|2358|3055|3586|4210|5270|5328|5788|6347|6696|7056|7130|7133|7538|8993|9021|11027|91662|114548|140885|171389,ALOX5|ARG1|CR1|FGR|FPR2|HCK|IL10|MEFV|SERPINE2|PLAU|PTPRC|CCL2|SPP1|THBD|TNFAIP6|TNFRSF1B|ZFP36|PGLYRP1|SOCS3|LILRA2|NLRP12|NLRP3|SIRPA|NLRP6,-11
DEGs,Reactome Gene Sets,6,R-HSA-418594,G alpha (i) signalling events,,-12,7.9,11,30337,318,254,21,8.3,1.7,719|728|1230|1268|1903|2357|2358|3576|3577|3579|5142|5473|6364|6374|6753|7852|8698|8843|53829|54331|64407,C3AR1|C5AR1|CCR1|CNR1|S1PR3|FPR1|FPR2|CXCL8|CXCR1|CXCR2|PDE4B|PPBP|CCL20|CXCL5|SSTR3|CXCR4|S1PR4|HCAR3|P2RY13|GNG2|RGS18,-11
DEGs,GO Biological Processes,19,GO:0042060,wound healing,19_GO:0050896 response to stimulus,-12,7.8,11,30337,321,254,21,8.3,1.7,1839|2069|2316|2828|3162|3552|3678|3853|5265|5270|5328|5329|5341|6556|6707|7056|7099|7454|80739|83706|171389,HBEGF|EREG|FLNA|GPR4|HMOX1|IL1A|ITGA5|KRT6A|SERPINA1|SERPINE2|PLAU|PLAUR|PLEK|SLC11A1|SPRR3|THBD|TLR4|WAS|MPIG6B|FERMT3|NLRP6,-11
DEGs,GO Biological Processes,19,GO:0002758,innate immune response-activating signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-12,12,13,30337,144,254,15,5.9,1.5,929|2219|2867|3055|3656|4210|7099|11027|26253|51311|58484|64581|81793|114548|171389,CD14|FCN1|FFAR2|HCK|IRAK2|MEFV|TLR4|LILRA2|CLEC4E|TLR8|NLRC4|CLEC7A|TLR10|NLRP3|NLRP6,-10
